year,half,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,consolidated_at
2024,하반기,전문대학,사립,전문대학,광주,기존,0000273,기독간호대학교,1,455,0,575,405,170,126.37,89.01,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,광주,기존,0000162,남부대학교,1,2546,0,2325,2061,264,91.32,80.95,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,광주,기존,0000297,동강대학교,1,2398,0,2282,1837,445,95.16,76.61,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,광주,기존,0000320,서영대학교,1,4259,0,4530,3487,1043,106.36,81.87,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,광주,기존,0000187,송원대학교,1,2740,0,2408,2098,310,87.88,76.57,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,광주,기존,0000016,전남대학교,2,17487,0,16762,15159,1603,95.85,86.69,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,광주,기존,0000366,조선간호대학교,1,556,0,722,517,205,129.86,92.99,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,광주,기존,0000127,조선대학교,1,17928,0,16263,14916,1347,90.71,83.2,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,광주,기존,0000365,조선이공대학교,1,2920,0,2471,2206,265,84.62,75.55,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,광주,기존,0000489,한국폴리텍 V 대학,1,690,0,778,626,152,112.75,90.72,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,광주,기존,0000157,호남대학교,1,6128,0,6033,5042,991,98.45,82.28,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,광주,기존,0000158,호남신학대학교,1,494,0,364,360,4,73.68,72.87,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,대구,기존,0000003,경북대학교,1,19497,0,20150,18085,2065,103.35,92.76,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대구,기존,0000048,계명대학교,1,18676,0,18840,16431,2409,100.88,87.98,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000263,계명문화대학교,1,4706,0,4181,3658,523,88.84,77.73,2026-08-07T09:07:29.731Z
2024,하반기,대학교,특별법법인,대학,대구,기존,0000470,대구경북과학기술원,1,860,0,801,757,44,93.14,88.02,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000280,대구공업대학교,1,1090,0,1047,891,156,96.06,81.74,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000283,대구과학대학교,1,3879,0,3985,3249,736,102.73,83.76,2026-08-07T09:07:29.731Z
2024,하반기,교육대학,국립,대학,대구,기존,0000197,대구교육대학교,1,1532,0,1507,1383,124,98.37,90.27,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000281,대구보건대학교,1,6056,0,6213,4959,1254,102.59,81.89,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000282,수성대학교,1,2916,0,3199,2505,694,109.71,85.91,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000346,영남이공대학교,1,4977,0,5353,4283,1070,107.55,86.06,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(전문대학),사립,전문대학,대구,기존,0000406,영진사이버대학,1,2600,0,3388,2314,1074,130.31,89,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대구,기존,0000349,영진전문대학교,1,5671,0,6478,4805,1673,114.23,84.73,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,대구,기존,0000549,한국폴리텍 특성화대학,1,265,0,158,134,24,59.62,50.57,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,대구,기존,0000494,한국폴리텍 VI 대학,1,550,30,451,390,61,86.73,75,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,대전,기존,0000425,건양사이버대학교,1,3336,0,3705,2905,800,111.06,87.08,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대전,기존,0000376,대덕대학교,1,2495,0,1532,1269,263,61.4,50.86,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대전,기존,0000512,대전과학기술대학교,1,3559,0,3807,2709,1098,106.97,76.12,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000067,대전대학교,1,7819,0,7212,6586,626,92.24,84.23,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대전,기존,0000288,대전보건대학교,1,4610,0,4055,3402,653,87.96,73.8,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000182,대전신학대학교,1,128,0,52,52,0,40.63,40.63,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000080,목원대학교,1,7301,0,6504,5948,556,89.08,81.47,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000081,배재대학교,1,7759,0,6775,6262,513,87.32,80.71,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000184,우송대학교,1,8016,0,9240,7041,2199,115.27,87.84,2026-08-07T09:07:29.731Z
2024,하반기,산업대학,사립,대학,대전,폐교,0000222,우송대학교(산업대),1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,대전,기존,0000289,우송정보대학,1,3261,0,2755,2583,172,84.48,79.21,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000120,을지대학교,3,4286,0,4392,4002,390,102.47,93.37,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,대전,기존,0000020,충남대학교,1,14800,0,16208,14705,1503,109.51,99.36,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000551,침례신학대학교,1,974,0,677,656,21,69.51,67.35,2026-08-07T09:07:29.731Z
2024,하반기,대학교,특별법법인,대학,대전,기존,0000468,한국과학기술원,1,3880,0,3782,3286,496,97.47,84.69,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,대전,기존,0000484,한국폴리텍 IV 대학,1,680,0,630,515,115,92.65,75.74,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,대전,기존,0000145,한남대학교,1,10933,0,10563,9540,1023,96.62,87.26,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,대전,기존,0000584,한밭대학교,1,7558,0,7651,6782,869,101.23,89.73,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000253,경남정보대학교,1,4698,0,4818,3521,1297,102.55,74.95,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000043,경성대학교,1,11120,0,11669,9437,2232,104.94,84.87,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000050,고신대학교,1,3569,0,2839,2748,91,79.55,77,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000284,대동대학교,1,1298,0,1423,1100,323,109.63,84.75,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000180,동명대학교,1,6587,0,6559,5328,1231,99.57,80.89,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000073,동서대학교,1,8637,0,8094,7163,931,93.71,82.93,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000075,동아대학교,1,16385,0,16837,15182,1655,102.76,92.66,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000303,동의과학대학교,1,3376,0,3564,2498,1066,105.57,73.99,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000077,동의대학교,1,14401,0,13567,12086,1481,94.21,83.92,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000569,동주대학교,1,2438,88,2202,1777,425,93.7,75.62,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,부산,기존,0000578,부경대학교,1,13149,0,14033,12268,1765,106.72,93.3,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000082,부산가톨릭대학교,1,3055,0,3432,2716,716,112.34,88.9,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000313,부산경상대학교,1,2135,0,1664,1467,197,77.94,68.71,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000315,부산과학기술대학교,1,2837,0,3295,2343,952,116.14,82.59,2026-08-07T09:07:29.731Z
2024,하반기,교육대학,국립,대학,부산,기존,0000198,부산교육대학교,1,1424,0,1350,1238,112,94.8,86.94,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,부산,기존,0000011,부산대학교,1,17434,0,17350,15633,1717,99.52,89.67,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,부산,기존,0000411,부산디지털대학교,1,2800,0,2332,2095,237,83.29,74.82,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000314,부산여자대학교,1,1711,0,1657,1356,301,96.84,79.25,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,기존,0000388,부산예술대학교,1,840,0,574,543,31,68.33,64.64,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000083,부산외국어대학교,1,6413,0,5974,5159,815,93.15,80.45,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,부산,폐교,0000326,성심외국어대학,1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,부산,기존,0000106,신라대학교,1,7408,0,5981,5213,768,80.74,70.37,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,부산,기존,0000564,한국폴리텍 VII 대학,1,0,0,10,0,10,0,0,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,부산,기존,0000497,한국폴리텍 VII 대학,1,665,0,631,509,122,94.89,76.54,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,부산,기존,0000583,한국해양대학교,1,5488,0,5911,5355,556,107.71,97.58,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,부산,기존,0000423,화신사이버대학교,1,1566,0,1694,1244,450,108.17,79.44,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000035,감리교신학대학교,1,708,0,532,516,16,75.14,72.88,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000565,강서대학교,1,1108,0,1631,966,665,147.2,87.18,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000047,경희대학교,1,19903,0,23020,17782,5238,115.66,89.34,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000408,경희사이버대학교,1,9200,0,10428,7239,3189,113.35,78.68,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000418,고려사이버대학교,1,7378,0,9176,6758,2418,124.37,91.6,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000053,광운대학교,1,6899,0,7656,6025,1631,110.97,87.33,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000056,국민대학교,1,11819,0,13645,10973,2672,115.45,92.84,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000070,덕성여자대학교,1,4535,0,5013,4415,598,110.54,97.35,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000072,동덕여자대학교,1,6278,0,6564,5713,851,104.56,91,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000300,동양미래대학교,1,5216,0,5307,4289,1018,101.74,82.23,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000420,디지털서울문화예술대학교,1,3630,0,2640,2233,407,72.73,61.52,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000307,명지전문대학,1,5635,0,5821,4680,1141,103.3,83.05,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000310,배화여자대학교,1,2445,0,2399,1959,440,98.12,80.12,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000422,사이버한국외국어대학교,1,4790,0,5963,4263,1700,124.49,89,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000084,삼육대학교,1,4623,0,4813,4299,514,104.11,92.99,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000317,삼육보건대학교,1,1060,0,1266,941,325,119.43,88.77,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000085,상명대학교,2,10845,0,10671,9407,1264,98.4,86.74,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000087,서강대학교,1,6352,0,7448,5802,1646,117.25,91.34,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000088,서경대학교,1,5156,0,6223,4550,1673,120.69,88.25,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,서울,기존,0000027,서울과학기술대학교,1,8662,0,9303,7873,1430,107.4,90.89,2026-08-07T09:07:29.731Z
2024,하반기,교육대학,국립,대학,서울,기존,0000199,서울교육대학교,1,1420,0,1236,1104,132,87.04,77.75,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000069,서울기독대학교,1,544,0,1031,372,659,189.52,68.38,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립대법인,대학,서울,기존,0000012,서울대학교,1,13543,0,15229,13584,1645,112.45,100.3,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000412,서울디지털대학교,1,9750,0,10412,6698,3714,106.79,68.7,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000413,서울사이버대학교,1,10660,0,14495,8840,5655,135.98,82.93,2026-08-07T09:07:29.731Z
2024,하반기,대학교,공립,대학,서울,기존,0000030,서울시립대학교,1,6986,0,8299,7451,848,118.79,106.66,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000321,서울여자간호대학교,1,672,0,843,568,275,125.45,84.52,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000091,서울여자대학교,1,6583,0,6509,5618,891,98.88,85.34,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000324,서일대학교,1,5660,0,5528,4631,897,97.67,81.82,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000096,성공회대학교,1,2008,0,1990,1696,294,99.1,84.46,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000097,성균관대학교,1,13671,0,17274,12453,4821,126.36,91.09,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000098,성신여자대학교,1,8759,0,8519,7596,923,97.26,86.72,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000100,세종대학교,1,9709,0,11862,8999,2863,122.18,92.69,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000415,세종사이버대학교,1,6890,0,10120,5788,4332,146.88,84.01,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000103,숙명여자대학교,1,8690,0,9613,8138,1475,110.62,93.65,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000105,숭실대학교,1,10805,2,13453,9953,3500,124.53,92.13,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000419,숭실사이버대학교,1,4900,0,7050,4230,2820,143.88,86.33,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000333,숭의여자대학교,1,3050,0,2750,2448,302,90.16,80.26,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000121,이화여자대학교,1,12817,0,14334,11747,2587,111.84,91.65,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000356,인덕대학교,1,5528,0,5176,4464,712,93.63,80.75,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000125,장로회신학대학교,1,600,0,568,540,28,94.67,90,2026-08-07T09:07:29.731Z
2024,하반기,기술대학,사립,대학,서울,기존,0000228,정석대학,1,200,0,24,24,0,12,12,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000129,중앙대학교,2,18024,0,21213,16077,5136,117.69,89.2,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000133,총신대학교,1,1228,0,1284,1150,134,104.56,93.65,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000134,추계예술대학교,1,1000,0,991,919,72,99.1,91.9,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,신설,0000570,태재대학교,1,200,0,49,37,12,24.5,18.5,2026-08-07T09:07:29.731Z
2024,하반기,방송통신대학,국립,대학,서울,기존,0000215,한국방송통신대학교,1,218580,0,82108,74068,8040,37.56,33.89,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000142,한국성서대학교,1,892,0,860,783,77,96.41,87.78,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000416,한국열린사이버대학교,1,3000,0,5250,2465,2785,175,82.17,2026-08-07T09:07:29.731Z
2024,하반기,각종학교(대학),특별법국립,대학,서울,기존,0000471,한국예술종합학교,1,2252,0,2602,2475,127,115.54,109.9,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000143,한국외국어대학교,1,13606,0,15209,12379,2830,111.78,90.98,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,서울,기존,0000023,한국체육대학교,1,2140,0,2299,2153,146,107.43,100.61,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,서울,기존,0000478,한국폴리텍 I 대학,1,510,0,388,321,67,76.08,62.94,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,서울,기존,0000477,한국폴리텍 I 대학,1,1040,0,980,726,254,94.23,69.81,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000150,한성대학교,1,5872,0,6530,5520,1010,111.21,94.01,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,서울,기존,0000421,한양사이버대학교,1,10680,0,15138,9892,5246,141.74,92.62,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,서울,기존,0000384,한양여자대학교,1,6226,0,6191,5311,880,99.44,85.3,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000539,한영신학대학교,1,720,0,568,485,83,78.89,67.36,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,서울,기존,0000160,홍익대학교,2,14935,0,16927,14028,2899,113.34,93.93,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,세종,기존,0000049,고려대학교,2,21647,0,24774,19210,5564,114.45,88.74,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,세종,기존,0000066,대전가톨릭대학교,1,160,0,32,32,0,20,20,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,세종,기존,0000353,한국영상대학교,1,3185,0,2703,2386,317,84.87,74.91,2026-08-07T09:07:29.731Z
2024,하반기,대학교,특별법법인,대학,울산,기존,0000527,울산과학기술원,1,1600,0,1636,1403,233,102.25,87.69,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,울산,기존,0000352,울산과학대학교,1,4606,0,4860,3872,988,105.51,84.06,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,울산,기존,0000117,울산대학교,1,10881,0,10048,9372,676,92.34,86.13,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,울산,기존,0000375,춘해보건대학교,1,2167,0,2497,1790,707,115.23,82.6,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,울산,기존,0000498,한국폴리텍 VII 대학,1,610,0,606,512,94,99.34,83.93,2026-08-07T09:07:29.731Z
2024,하반기,교육대학,국립,대학,인천,기존,0000200,경인교육대학교,2,2392,0,2291,2087,204,95.78,87.25,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,인천,기존,0000261,경인여자대학교,1,3408,0,3252,2539,713,95.42,74.5,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,인천,기존,0000123,인천가톨릭대학교,2,662,0,637,592,45,96.22,89.43,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립대법인,대학,인천,기존,0000031,인천대학교,1,9992,0,10615,9607,1008,106.23,96.15,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,인천,기존,0000587,인천재능대학교,1,2953,0,2601,2238,363,88.08,75.79,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,인천,기존,0000357,인하공업전문대학,1,5742,0,6570,4997,1573,114.42,87.03,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,인천,기존,0000124,인하대학교,1,14215,0,15798,12880,2918,111.14,90.61,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,인천,기존,0000481,한국폴리텍 II 대학,1,50,0,84,39,45,168,78,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,인천,기존,0000480,한국폴리텍 II 대학,1,1485,0,1262,992,270,84.98,66.8,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000585,고구려대학교,1,1670,0,1322,1158,164,79.16,69.34,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000266,광양보건대학교,1,1028,28,109,97,12,10.9,9.7,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전남,기존,0000054,광주가톨릭대학교,1,160,0,57,57,0,35.63,35.63,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전남,기존,0000074,동신대학교,1,6070,0,5405,4728,677,89.04,77.89,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000532,동아보건대학교,1,1092,0,928,839,89,84.98,76.83,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전남,기존,0000166,목포가톨릭대학교,1,480,0,470,443,27,97.92,92.29,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000308,목포과학대학교,1,2230,0,2342,1947,395,105.02,87.31,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,전남,기존,0000576,목포대학교,1,6194,0,5317,4831,486,85.84,77.99,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,전남,기존,0000577,목포해양대학교,1,2736,0,2450,2331,119,89.55,85.2,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전남,기존,0000064,세한대학교,1,3268,0,3162,2523,639,96.76,77.2,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,전남,기존,0000579,순천대학교,1,6554,0,5949,5436,513,90.77,82.94,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000331,순천제일대학교,1,2308,0,2422,1896,526,104.94,82.15,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전남,기존,0000114,영산선학대학교,1,200,0,20,19,1,10,9.5,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000360,전남과학대학교,1,2710,0,2937,2050,887,108.38,75.65,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,공립,전문대학,전남,기존,0000389,전남도립대학교,1,975,0,867,812,55,88.92,83.28,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000332,청암대학교,1,2307,0,1974,1669,305,85.57,72.35,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전남,기존,0000190,초당대학교,1,2938,0,2338,2176,162,79.58,74.06,2026-08-07T09:07:29.731Z
2024,하반기,대학교,특별법법인,대학,전남,기존,0000561,한국에너지공과대학교,1,300,0,229,212,17,76.33,70.67,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,전남,기존,0000543,한국폴리텍 V 대학,1,0,0,3,0,3,0,0,2026-08-07T09:07:29.731Z
2024,하반기,기능대학,사립,전문대학,전남,기존,0000554,한국폴리텍 V 대학,1,175,0,126,105,21,72,60,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전남,기존,0000546,한영대학,1,1189,0,1295,1015,280,108.92,85.37,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전북,기존,0000250,군산간호대학교,1,884,0,1097,779,318,124.1,88.12,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,전북,기존,0000574,군산대학교,1,6876,0,5780,5265,515,84.06,76.57,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전북,기존,0000270,군장대학교,1,1500,0,1764,1196,568,117.6,79.73,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전북,기존,0000311,백제예술대학교,1,980,0,647,622,25,66.02,63.47,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전북,기존,0000173,예수대학교,1,469,0,451,423,28,96.16,90.19,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전북,기존,0000164,예원예술대학교,2,1012,0,1161,713,448,114.72,70.45,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전북,기존,0000116,우석대학교,1,6564,0,6280,4983,1297,95.67,75.91,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전북,기존,0000118,원광대학교,1,13297,0,11820,11106,714,88.89,83.52,2026-08-07T09:07:29.731Z
2024,하반기,사이버대학(대학),사립,대학,전북,기존,0000417,원광디지털대학교,1,4685,0,5195,3717,1478,110.89,79.34,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전북,기존,0000354,원광보건대학교,1,3666,80,3546,2750,796,98.88,76.69,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전북,기존,0000362,전북과학대학교,1,1509,0,1560,1294,266,103.38,85.75,2026-08-07T09:07:29.731Z
2024,하반기,대학교,국립,대학,전북,기존,0000017,전북대학교,1,15952,0,15668,13847,1821,98.22,86.8,2026-08-07T09:07:29.731Z
2024,하반기,교육대학,국립,대학,전북,기존,0000201,전주교육대학교,1,1140,0,1043,980,63,91.49,85.96,2026-08-07T09:07:29.731Z
2024,하반기,전문대학,사립,전문대학,전북,기존,0000274,전주기전대학,1,1981,0,1512,1288,224,76.33,65.02,2026-08-07T09:07:29.731Z
2024,하반기,대학교,사립,대학,전북,기존,0000126,전주대학교,1,10193,0,9086,8255,831,89.14,80.99,2026-08-07T09:07:29.731Z
