year,school_kind,estb,region,status,school_code_std,school_name,total_enrolled,special_city_count,special_city_ratio,small_city_etc_count,small_city_etc_ratio,metro_count,metro_ratio,wide_city_count,wide_city_ratio,small_city_count,small_city_ratio,town_special_other_count,town_special_other_ratio,uploaded_at
2025,전문대학,사립,경기,기존,0000448,대림대학교,2325,682,29.3,1643,70.7,555,23.87,127,5.46,1458,62.71,185,7.97,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충북,기존,0000449,대원대학교,734,94,12.8,640,87.2,66,8.99,28,3.81,291,39.65,349,47.55,2026-08-05T22:04:39.152Z
2025,전문대학,사립,대전,기존,0000453,대전과학기술대학교,1407,469,33.3,938,66.7,25,1.78,444,31.56,234,16.63,704,50.03,2026-08-05T22:04:39.152Z
2025,전문대학,사립,대전,기존,0000451,대전보건대학교,1404,583,41.5,821,58.5,55,3.92,528,37.61,530,37.75,291,20.73,2026-08-05T22:04:39.152Z
2025,전문대학,사립,광주,기존,0000460,동강대학교,866,492,56.8,374,43.2,35,4.04,457,52.77,177,20.44,197,22.74,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000457,동남보건대학교,1527,269,17.6,1258,82.4,169,11.07,100,6.55,998,65.36,260,17.02,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000450,동서울대학교,2362,916,38.8,1446,61.2,765,32.39,151,6.39,1215,51.44,231,9.79,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000461,동아방송예술대학교,1038,403,38.8,635,61.2,214,20.62,189,18.21,484,46.63,151,14.55,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전남,기존,0000462,동아보건대학교,285,81,28.4,204,71.6,20,7.02,61,21.4,93,32.63,111,38.95,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000463,동양미래대학교,2247,1354,60.3,893,39.7,1054,46.91,300,13.35,779,34.67,114,5.08,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경남,기존,0000509,동원과학기술대학교,687,311,45.3,376,54.7,24,3.49,287,41.78,186,27.07,190,27.66,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000465,동원대학교,1357,387,28.5,970,71.5,293,21.59,94,6.93,529,38.98,441,32.5,2026-08-05T22:04:39.152Z
2025,전문대학,사립,부산,기존,0000466,동의과학대학교,1534,709,46.2,825,53.8,25,1.63,684,44.59,224,14.6,601,39.18,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000469,두원공과대학교,891,211,23.7,680,76.3,157,17.62,54,6.06,504,56.57,176,19.75,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경남,기존,0000470,마산대학교,1741,90,5.2,1651,94.8,14,0.8,76,4.37,1118,64.22,533,30.62,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000473,명지전문대학,2698,1462,54.2,1236,45.8,1141,42.29,321,11.9,971,35.99,265,9.83,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전남,기존,0000474,목포과학대학교,928,108,11.6,820,88.4,28,3.02,80,8.62,520,56.03,300,32.33,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0000475,문경대학교,189,46,24.3,143,75.7,22,11.64,24,12.7,86,45.5,57,30.15,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000476,배화여자대학교,1123,705,62.8,418,37.2,631,56.19,74,6.59,340,30.28,78,6.95,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충남,기존,0000543,백석문화대학교,1434,206,14.4,1228,85.6,120,8.37,86,6,877,61.16,351,24.48,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전북,기존,0000477,백제예술대학교,356,156,43.8,200,56.2,54,15.17,102,28.65,152,42.7,48,13.48,2026-08-05T22:04:39.152Z
2025,전문대학,사립,부산,기존,0000479,부산경상대학교,603,359,59.5,244,40.5,5,0.83,354,58.71,73,12.11,171,28.36,2026-08-05T22:04:39.152Z
2025,전문대학,사립,부산,기존,0000481,부산과학기술대학교,1872,1043,55.7,829,44.3,37,1.98,1006,53.74,363,19.39,466,24.89,2026-08-05T22:04:39.152Z
2025,전문대학,사립,부산,기존,0000467,부산보건대학교,829,456,55,373,45,17,2.05,439,52.96,182,21.95,191,23.04,2026-08-05T22:04:39.152Z
2025,전문대학,사립,부산,기존,0000480,부산여자대학교,729,404,55.4,325,44.6,13,1.78,391,53.64,84,11.52,241,33.06,2026-08-05T22:04:39.152Z
2025,전문대학,사립,부산,기존,0000561,부산예술대학교,187,123,65.8,64,34.2,6,3.21,117,62.57,38,20.32,26,13.9,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000482,부천대학교,2406,1185,49.3,1221,50.7,339,14.09,846,35.16,982,40.81,239,9.94,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000483,삼육보건대학교,471,205,43.5,266,56.5,188,39.92,17,3.61,155,32.91,111,23.57,2026-08-05T22:04:39.152Z
2025,전문대학,사립,광주,기존,0002646,서영대학교,1848,749,40.5,1099,59.5,199,10.77,550,29.76,527,28.52,572,30.95,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0002973,서울여자간호대학교,229,99,43.2,130,56.8,80,34.93,19,8.3,64,27.95,66,28.82,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000489,서울예술대학교,1031,462,44.8,569,55.2,282,27.35,180,17.46,444,43.06,125,12.12,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000490,서일대학교,2361,1407,59.6,954,40.4,1321,55.95,86,3.64,644,27.28,310,13.13,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000566,서정대학교,2239,473,21.1,1766,78.9,380,16.97,93,4.15,456,20.37,1310,58.51,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0000550,선린대학교,738,84,11.4,654,88.6,16,2.17,68,9.21,508,68.83,146,19.79,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0002647,성운대학교,689,227,32.9,462,67.1,41,5.95,186,27,243,35.27,219,31.78,2026-08-05T22:04:39.152Z
2025,전문대학,사립,강원,기존,0000515,세경대학교,344,53,15.4,291,84.6,33,9.59,20,5.81,102,29.65,189,54.93,2026-08-05T22:04:39.152Z
2025,전문대학,사립,강원,기존,0000567,송곡대학교,2047,745,36.4,1302,63.6,306,14.95,439,21.45,633,30.92,669,32.68,2026-08-05T22:04:39.152Z
2025,전문대학,사립,강원,기존,0000564,송호대학교,399,75,18.8,324,81.2,44,11.03,31,7.77,150,37.59,174,43.61,2026-08-05T22:04:39.152Z
2025,전문대학,사립,대구,기존,0002649,수성대학교,1401,865,61.7,536,38.3,55,3.93,810,57.82,244,17.42,292,20.84,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000497,수원과학대학교,1325,308,23.2,1017,76.8,186,14.04,122,9.21,835,63.02,182,13.74,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000496,수원여자대학교,1404,305,21.7,1099,78.3,188,13.39,117,8.33,951,67.74,148,10.53,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전남,기존,0000498,순천제일대학교,1156,72,6.2,1084,93.8,22,1.9,50,4.33,784,67.82,300,25.95,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000500,숭의여자대학교,1348,786,58.3,562,41.7,668,49.55,118,8.75,466,34.57,96,7.13,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000501,신구대학교,2366,762,32.2,1604,67.8,682,28.83,80,3.38,1387,58.62,217,9.17,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충남,기존,0000502,신성대학교,1156,164,14.2,992,85.8,65,5.62,99,8.56,503,43.51,489,42.3,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000506,신안산대학교,1113,202,18.1,911,81.9,88,7.91,114,10.24,426,38.27,485,43.57,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충남,기존,0000454,아주자동차대학교,300,43,14.3,257,85.7,19,6.33,24,8,63,21,194,64.67,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0002650,안동과학대학교,694,108,15.6,586,84.4,47,6.77,61,8.79,439,63.26,147,21.18,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000507,안산대학교,1637,350,21.4,1287,78.6,203,12.4,147,8.98,1097,67.01,190,11.6,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000510,여주대학교,978,284,29,694,71,180,18.4,104,10.63,450,46.01,244,24.95,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0002651,연성대학교,2313,707,30.6,1606,69.4,429,18.55,278,12.02,1419,61.35,187,8.09,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경남,기존,0002652,연암공과대학교,472,92,19.5,380,80.5,5,1.06,87,18.43,277,58.69,103,21.82,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충남,기존,0000512,연암대학교,495,93,18.8,402,81.2,42,8.48,51,10.3,239,48.28,163,32.94,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0000418,영남외국어대학,203,68,33.5,135,66.5,3,1.48,65,32.02,65,32.02,70,34.48,2026-08-05T22:04:39.152Z
2025,전문대학,사립,대구,기존,0000513,영남이공대학교,2614,1450,55.5,1164,44.5,18,0.69,1432,54.78,451,17.25,713,27.28,2026-08-05T22:04:39.152Z
2025,사이버대학(전문대학),사립,대구,기존,0000575,영진사이버대학교,1090,507,46.5,583,53.5,79,7.25,428,39.27,369,33.85,214,19.63,2026-08-05T22:04:39.152Z
2025,전문대학,사립,대구,기존,0000517,영진전문대학교,2970,1458,49.1,1512,50.9,48,1.62,1410,47.47,573,19.29,939,31.61,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0002653,오산대학교,1711,222,13,1489,87,135,7.89,87,5.08,1162,67.91,327,19.11,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000520,용인예술과학대학교,984,158,16.1,826,83.9,109,11.08,49,4.98,653,66.36,173,17.58,2026-08-05T22:04:39.152Z
2025,전문대학,사립,대전,기존,0000452,우송정보대학,1477,703,47.6,774,52.4,74,5.01,629,42.59,438,29.65,336,22.75,2026-08-05T22:04:39.152Z
2025,전문대학,사립,울산,기존,0000521,울산과학대학교,1729,1198,69.3,531,30.7,8,0.46,1190,68.83,119,6.88,412,23.83,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000568,웅지세무대학교,42,14,33.3,28,66.7,11,26.19,3,7.14,25,59.52,3,7.14,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전북,기존,0000523,원광보건대학교,1402,84,6,1318,94,36,2.57,48,3.42,988,70.47,330,23.54,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000524,유한대학교,1798,1074,59.7,724,40.3,462,25.7,612,34.04,611,33.98,113,6.28,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000525,인덕대학교,2228,1387,62.3,841,37.7,1295,58.12,92,4.13,625,28.05,216,9.69,2026-08-05T22:04:39.152Z
2025,전문대학,사립,인천,기존,0002654,인하공업전문대학,2746,1587,57.8,1159,42.2,306,11.14,1281,46.65,880,32.05,279,10.16,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000527,장안대학교,1248,194,15.5,1054,84.5,117,9.38,77,6.17,499,39.98,555,44.47,2026-08-05T22:04:39.152Z
2025,전문대학,사립,인천,기존,0000455,재능대학교,1196,819,68.5,377,31.5,111,9.28,708,59.2,161,13.46,216,18.06,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전남,기존,0000529,전남과학대학교,943,373,39.6,570,60.4,39,4.14,334,35.42,277,29.37,293,31.07,2026-08-05T22:04:39.152Z
2025,전문대학,공립,전남,기존,0000562,전남도립대학교,453,200,44.2,253,55.8,27,5.96,173,38.19,121,26.71,132,29.14,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전북,기존,0000531,전북과학대학교,639,71,11.1,568,88.9,30,4.69,41,6.42,343,53.68,225,35.2,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전북,기존,0000437,전주기전대학,778,118,15.2,660,84.8,62,7.97,56,7.2,377,48.46,283,36.38,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전북,기존,0000530,전주비전대학교,969,47,4.9,922,95.1,17,1.75,30,3.1,613,63.26,309,31.89,2026-08-05T22:04:39.152Z
2025,전문대학,사립,제주,기존,0000532,제주관광대학교,727,103,14.2,624,85.8,51,7.02,52,7.15,404,55.57,220,30.26,2026-08-05T22:04:39.152Z
2025,전문대학,사립,제주,기존,0002655,제주한라대학교,1099,57,5.2,1042,94.8,44,4,13,1.18,810,73.7,232,21.11,2026-08-05T22:04:39.152Z
2025,전문대학,사립,광주,기존,0002974,조선간호대학교,210,126,60,84,40,3,1.43,123,58.57,27,12.86,57,27.14,2026-08-05T22:04:39.152Z
2025,전문대학,사립,광주,기존,0000534,조선이공대학교,1458,788,54,670,46,13,0.89,775,53.16,382,26.2,288,19.75,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경남,기존,0000539,진주보건대학교,620,23,3.7,597,96.3,4,0.65,19,3.06,446,71.94,151,24.35,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경남,기존,0000542,창원문성대학교,198,13,6.6,185,93.4,4,2.02,9,4.55,127,64.14,58,29.3,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000544,청강문화산업대학교,1202,432,35.9,770,64.1,196,16.31,236,19.63,598,49.75,172,14.31,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전남,기존,0002656,청암대학교,805,32,4,773,96,8,0.99,24,2.98,509,63.23,264,32.79,2026-08-05T22:04:39.152Z
2025,전문대학,사립,울산,기존,0000545,춘해보건대학교,839,515,61.4,324,38.6,10,1.19,505,60.19,146,17.4,178,21.22,2026-08-05T22:04:39.152Z
2025,전문대학,공립,충남,기존,0002657,충남도립대학교,422,73,17.3,349,82.7,22,5.21,51,12.09,166,39.34,183,43.37,2026-08-05T22:04:39.152Z
2025,전문대학,공립,충북,기존,0000406,충북도립대학교,394,100,25.4,294,74.6,17,4.31,83,21.07,93,23.6,201,51.01,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충북,기존,0000536,충북보건과학대학교,1560,141,9,1419,91,57,3.65,84,5.38,699,44.81,720,46.15,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충북,기존,0000547,충청대학교,1308,130,9.9,1178,90.1,41,3.13,89,6.8,676,51.68,502,38.38,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0002658,포항대학교,584,89,15.2,495,84.8,18,3.08,71,12.16,338,57.88,157,26.88,2026-08-05T22:04:39.152Z
2025,전문대학,사립,강원,기존,0000578,한국골프과학기술대학교,143,33,23.1,110,76.9,23,16.08,10,6.99,69,48.25,41,28.68,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경기,기존,0000565,한국관광대학교,625,166,26.6,459,73.4,104,16.64,62,9.92,334,53.44,125,20,2026-08-05T22:04:39.152Z
2025,전문대학,특별법국립,전북,기존,0003019,한국농수산대학교,530,68,12.8,462,87.2,8,1.51,60,11.32,198,37.36,264,49.81,2026-08-05T22:04:39.152Z
2025,사이버대학(전문대학),사립,경북,기존,0000576,한국복지사이버대학교,924,382,41.3,542,58.7,79,8.55,303,32.79,253,27.38,289,31.28,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경남,기존,0000570,한국승강기대학교,1525,431,28.3,1094,71.7,51,3.34,380,24.92,452,29.64,642,42.09,2026-08-05T22:04:39.152Z
2025,전문대학,사립,세종,기존,0000522,한국영상대학교,1085,318,29.3,767,70.7,88,8.11,230,21.2,564,51.98,203,18.71,2026-08-05T22:04:39.152Z
2025,기능대학,사립,서울,기존,0000585,한국폴리텍 I 대학 서울강서캠퍼스,247,152,61.5,95,38.5,125,50.61,27,10.93,85,34.41,10,4.04,2026-08-05T22:04:39.152Z
2025,기능대학,사립,서울,기존,0000584,한국폴리텍 I 대학 서울정수캠퍼스,498,484,97.2,14,2.8,434,87.15,50,10.04,12,2.41,2,0.4,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경기,기존,0000586,한국폴리텍 I 대학 성남캠퍼스,299,100,33.4,199,66.6,78,26.09,22,7.36,158,52.84,41,13.72,2026-08-05T22:04:39.152Z
2025,기능대학,사립,제주,기존,0002912,한국폴리텍 I 대학 제주캠퍼스,25,1,4,24,96,0,0,1,4,21,84,3,12,2026-08-05T22:04:39.152Z
2025,기능대학,사립,인천,기존,0000590,한국폴리텍 II 대학 남인천캠퍼스,26,18,69.2,8,30.8,7,26.92,11,42.31,8,30.77,0,0,2026-08-05T22:04:39.152Z
2025,기능대학,사립,인천,기존,0000589,한국폴리텍 II 대학 인천캠퍼스,656,354,54,302,46,91,13.87,263,40.09,251,38.26,51,7.78,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경기,기존,0003105,한국폴리텍 II 대학 화성캠퍼스,10,0,0,10,100,0,0,0,0,10,100,0,0,2026-08-05T22:04:39.152Z
2025,기능대학,사립,강원,기존,0000594,한국폴리텍 III 대학 강릉캠퍼스,60,39,65,21,35,4,6.67,35,58.33,15,25,6,10,2026-08-05T22:04:39.152Z
2025,기능대학,사립,강원,기존,0002854,한국폴리텍 III 대학 원주캠퍼스,43,41,95.3,2,4.7,2,4.65,39,90.7,0,0,2,4.66,2026-08-05T22:04:39.152Z
2025,기능대학,사립,강원,기존,0000593,한국폴리텍 III 대학 춘천캠퍼스,108,8,7.4,100,92.6,6,5.56,2,1.85,55,50.93,45,41.67,2026-08-05T22:04:39.152Z
2025,기능대학,사립,대전,기존,0000603,한국폴리텍 IV 대학 대전캠퍼스,316,0,0,316,100,0,0,0,0,0,0,0,0,2026-08-05T22:04:39.152Z
2025,기능대학,사립,충남,기존,0000606,한국폴리텍 IV 대학 아산캠퍼스,177,13,7.3,164,92.7,5,2.82,8,4.52,111,62.71,53,29.94,2026-08-05T22:04:39.152Z
2025,기능대학,사립,충북,기존,0000604,한국폴리텍 IV 대학 청주캠퍼스,308,20,6.5,288,93.5,2,0.65,18,5.84,276,89.61,12,3.9,2026-08-05T22:04:39.152Z
2025,기능대학,사립,충남,기존,0000607,한국폴리텍 IV 대학 충남캠퍼스,108,16,14.8,92,85.2,2,1.85,14,12.96,47,43.52,45,41.66,2026-08-05T22:04:39.152Z
2025,기능대학,사립,광주,기존,0000616,한국폴리텍 V 대학 광주캠퍼스,382,246,64.4,136,35.6,2,0.52,244,63.87,58,15.18,78,20.42,2026-08-05T22:04:39.152Z
2025,기능대학,사립,전북,기존,0000620,한국폴리텍 V 대학 익산캠퍼스,39,1,2.6,38,97.4,0,0,1,2.56,31,79.49,7,17.95,2026-08-05T22:04:39.152Z
2025,기능대학,사립,전남,기존,0000619,한국폴리텍 V 대학 전남캠퍼스,68,10,14.7,58,85.3,0,0,10,14.71,36,52.94,22,32.35,2026-08-05T22:04:39.152Z
2025,기능대학,사립,전북,기존,0000617,한국폴리텍 V 대학 전북캠퍼스,190,10,5.3,180,94.7,4,2.11,6,3.16,151,79.47,29,15.26,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경북,기존,0000624,한국폴리텍 VI 대학 구미캠퍼스,232,16,6.9,216,93.1,0,0,16,6.9,216,93.1,0,0,2026-08-05T22:04:39.152Z
2025,기능대학,사립,대구,기존,0000623,한국폴리텍 VI 대학 대구캠퍼스,246,161,65.4,85,34.6,3,1.22,158,64.23,53,21.54,32,13.01,2026-08-05T22:04:39.152Z
2025,기능대학,사립,대구,기존,0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,80,50,62.5,30,37.5,3,3.75,47,58.75,16,20,14,17.5,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경북,기존,0002674,한국폴리텍 VI 대학 영주캠퍼스,25,4,16,21,84,2,8,2,8,18,72,3,12,2026-08-05T22:04:39.152Z
2025,기능대학,사립,부산,기존,0003163,한국폴리텍 VII 대학 동부산캠퍼스,6,6,100,0,0,0,0,6,100,0,0,0,0,2026-08-05T22:04:39.152Z
2025,기능대학,사립,부산,기존,0000632,한국폴리텍 VII 대학 부산캠퍼스,314,178,56.7,136,43.3,0,0,178,56.69,81,25.8,55,17.52,2026-08-05T22:04:39.152Z
2025,기능대학,사립,울산,기존,0000633,한국폴리텍 VII 대학 울산캠퍼스,336,228,67.9,108,32.1,5,1.49,223,66.37,40,11.9,68,20.24,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경남,기존,0000631,한국폴리텍 VII 대학 창원캠퍼스,642,69,10.7,573,89.3,10,1.56,59,9.19,493,76.79,80,12.46,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경북,기존,0003104,한국폴리텍 특성화대학 로봇캠퍼스,70,13,18.6,57,81.4,2,2.86,11,15.71,57,81.43,0,0,2026-08-05T22:04:39.152Z
2025,기능대학,사립,충남,기존,0000635,한국폴리텍 특성화대학 바이오캠퍼스,136,70,51.5,66,48.5,8,5.88,62,45.59,48,35.29,18,13.24,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경기,기존,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,167,28,16.8,139,83.2,12,7.19,16,9.58,92,55.09,47,28.15,2026-08-05T22:04:39.152Z
2025,기능대학,사립,경남,기존,0000638,한국폴리텍 특성화대학 항공캠퍼스,111,24,21.6,87,78.4,5,4.5,19,17.12,85,76.58,2,1.8,2026-08-05T22:04:39.152Z
2025,전문대학,사립,강원,기존,0000553,한림성심대학교,870,104,12,766,88,78,8.97,26,2.99,490,56.32,276,31.72,2026-08-05T22:04:39.152Z
2025,전문대학,사립,서울,기존,0000554,한양여자대학교,2420,1182,48.8,1238,51.2,951,39.3,231,9.55,1003,41.45,235,9.71,2026-08-05T22:04:39.152Z
2025,전문대학,사립,전남,기존,0000555,한영대학교,610,34,5.6,576,94.4,10,1.64,24,3.93,436,71.48,140,22.95,2026-08-05T22:04:39.152Z
2025,전문대학,사립,충남,기존,0000556,혜전대학교,1096,117,10.7,979,89.3,50,4.56,67,6.11,278,25.36,701,63.96,2026-08-05T22:04:39.152Z
2025,전문대학,사립,경북,기존,0000415,호산대학교,897,389,43.4,508,56.6,30,3.34,359,40.02,242,26.98,266,29.66,2026-08-05T22:04:39.152Z
2024,기능대학,사립,경기,기존,0000579,ICT폴리텍대학,154,41,26.6,113,73.4,26,16.88,15,9.74,89,57.79,24,15.59,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경북,기존,0000410,가톨릭상지대학교,630,115,18.3,515,81.7,55,8.73,60,9.52,329,52.22,186,29.53,2026-08-05T22:04:39.152Z
2024,전문대학,사립,충북,기존,0000433,강동대학교,1208,267,22.1,941,77.9,176,14.57,91,7.53,563,46.61,378,31.29,2026-08-05T22:04:39.152Z
2024,전문대학,사립,강원,기존,0000514,강릉영동대학교,1112,129,11.6,983,88.4,81,7.28,48,4.32,419,37.68,564,50.72,2026-08-05T22:04:39.152Z
2024,전문대학,공립,강원,기존,0002639,강원도립대학교,314,36,11.5,278,88.5,18,5.73,18,5.73,192,61.15,86,27.38,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경남,기존,0000412,거제대학교,433,49,11.3,384,88.7,5,1.15,44,10.16,180,41.57,204,47.11,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0000560,경기과학기술대학교,1334,466,34.9,868,65.1,216,16.19,250,18.74,693,51.95,175,13.12,2026-08-05T22:04:39.152Z
2024,전문대학,공립,경남,기존,0000402,경남도립거창대학,366,56,15.3,310,84.7,14,3.83,42,11.48,84,22.95,226,61.75,2026-08-05T22:04:39.152Z
2024,전문대학,공립,경남,기존,0000403,경남도립남해대학,389,80,20.6,309,79.4,12,3.08,68,17.48,122,31.36,187,48.07,2026-08-05T22:04:39.152Z
2024,전문대학,사립,부산,기존,0002640,경남정보대학교,1941,1150,59.2,791,40.8,14,0.72,1136,58.53,348,17.93,443,22.83,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0000416,경민대학교,1650,594,36,1056,64,545,33.03,49,2.97,554,33.58,502,30.42,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0002641,경복대학교,2022,709,35.1,1313,64.9,642,31.75,67,3.31,739,36.55,574,28.39,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경북,기존,0000456,경북과학대학교,814,318,39.1,496,60.9,38,4.67,280,34.4,197,24.2,299,36.73,2026-08-05T22:04:39.152Z
2024,전문대학,공립,경북,폐교,0000405,경북도립대학교,195,38,19.5,157,80.5,10,5.13,28,14.36,96,49.23,61,31.28,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경북,기존,0000438,경북보건대학교,383,75,19.6,308,80.4,25,6.53,50,13.05,261,68.15,47,12.27,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경북,기존,0002642,경북전문대학교,921,135,14.7,786,85.3,67,7.27,68,7.38,509,55.27,277,30.08,2026-08-05T22:04:39.152Z
2024,전문대학,사립,인천,기존,0000422,경인여자대학교,1281,869,67.8,412,32.2,183,14.29,686,53.55,304,23.73,108,8.43,2026-08-05T22:04:39.152Z
2024,전문대학,사립,대구,기존,0000425,계명문화대학교,1988,1164,58.6,824,41.4,67,3.37,1097,55.18,275,13.83,549,27.61,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0000426,계원예술대학교,1049,421,40.1,628,59.9,317,30.22,104,9.91,538,51.29,90,8.58,2026-08-05T22:04:39.152Z
2024,전문대학,사립,전남,기존,0000428,광양보건대학교,66,8,12.1,58,87.9,5,7.58,3,4.55,39,59.09,19,28.79,2026-08-05T22:04:39.152Z
2024,전문대학,사립,광주,기존,0000429,광주보건대학교,1225,732,59.8,493,40.2,18,1.47,714,58.29,203,16.57,290,23.68,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경북,기존,0000430,구미대학교,1752,452,25.8,1300,74.2,71,4.05,381,21.75,765,43.66,535,30.54,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0000549,국제대학교,927,250,27,677,73,126,13.59,124,13.38,511,55.12,166,17.9,2026-08-05T22:04:39.152Z
2024,전문대학,사립,전북,기존,0002971,군산간호대학교,306,32,10.5,274,89.5,20,6.54,12,3.92,230,75.16,44,14.38,2026-08-05T22:04:39.152Z
2024,전문대학,사립,전북,기존,0000432,군장대학교,691,70,10.1,621,89.9,34,4.92,36,5.21,330,47.76,291,42.11,2026-08-05T22:04:39.152Z
2024,전문대학,사립,광주,기존,0002972,기독간호대학교,165,128,77.6,37,22.4,7,4.24,121,73.33,20,12.12,17,10.3,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0000440,김포대학교,690,291,42.2,399,57.8,163,23.62,128,18.55,208,30.14,191,27.68,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경남,기존,0000569,김해대학교,496,146,29.4,350,70.6,9,1.81,137,27.62,187,37.7,163,32.86,2026-08-05T22:04:39.152Z
2024,전문대학,사립,전남,기존,0000435,나주대학교,756,286,37.8,470,62.2,42,5.56,244,32.28,238,31.48,232,30.69,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경기,기존,0000441,농협대학교,101,29,28.7,72,71.3,15,14.85,14,13.86,50,49.5,22,21.78,2026-08-05T22:04:39.152Z
2024,전문대학,사립,경북,기존,0000442,대경대학교,1444,515,35.7,929,64.3,76,5.26,439,30.4,412,28.53,517,35.8,2026-08-05T22:04:39.152Z
2024,전문대학,사립,대구,기존,0000443,대구공업대학교,654,338,51.7,316,48.3,6,0.92,332,50.76,57,8.72,259,39.6,2026-08-05T22:04:39.152Z
