year,region_code,region,region_full,sido,geo_level,women_20_39,senior_65_plus,extinction_index,extinction_grade,uploaded_at
2021,4273000000,횡성군,강원도 횡성군,강원,sigungu,3068,14453,21.23,3,2026-08-13T23:12:29.517Z
2021,4275000000,영월군,강원도 영월군,강원,sigungu,2509,11735,21.38,3,2026-08-13T23:12:29.517Z
2021,4276000000,평창군,강원도 평창군,강원,sigungu,2612,12293,21.25,3,2026-08-13T23:12:29.517Z
2021,4277000000,정선군,강원도 정선군,강원,sigungu,2320,10423,22.26,3,2026-08-13T23:12:29.517Z
2021,4278000000,철원군,강원도 철원군,강원,sigungu,3853,10318,37.34,3,2026-08-13T23:12:29.517Z
2021,4279000000,화천군,강원도 화천군,강원,sigungu,2218,5727,38.73,3,2026-08-13T23:12:29.517Z
2021,4280000000,양구군,강원도 양구군,강원,sigungu,2057,4893,42.04,2,2026-08-13T23:12:29.517Z
2021,4281000000,인제군,강원도 인제군,강원,sigungu,3057,6899,44.31,2,2026-08-13T23:12:29.517Z
2021,4282000000,고성군,강원도 고성군,강원,sigungu,1991,8236,24.17,3,2026-08-13T23:12:29.517Z
2021,4283000000,양양군,강원도 양양군,강원,sigungu,1945,8671,22.43,3,2026-08-13T23:12:29.517Z
2021,4300000000,충북,충청북도,충북,sido,174791,301516,57.97,2,2026-08-13T23:12:29.517Z
2021,4311000000,청주시,충청북도 청주시,충북,sigungu,109570,119867,91.41,1,2026-08-13T23:12:29.517Z
2021,4311100000,청주시 상당구,충청북도 청주시 상당구,충북,sigungu,22688,31181,72.76,1,2026-08-13T23:12:29.517Z
2021,4311200000,청주시 서원구,충청북도 청주시 서원구,충북,sigungu,23437,31038,75.51,1,2026-08-13T23:12:29.517Z
2021,4311300000,청주시 흥덕구,충청북도 청주시 흥덕구,충북,sigungu,37978,31431,120.83,0,2026-08-13T23:12:29.517Z
2021,4311400000,청주시 청원구,충청북도 청주시 청원구,충북,sigungu,25467,26217,97.14,1,2026-08-13T23:12:29.517Z
2021,4313000000,충주시,충청북도 충주시,충북,sigungu,20395,43795,46.57,2,2026-08-13T23:12:29.517Z
2021,4315000000,제천시,충청북도 제천시,충북,sigungu,12061,30632,39.37,3,2026-08-13T23:12:29.517Z
2021,4372000000,보은군,충청북도 보은군,충북,sigungu,1821,11506,15.83,4,2026-08-13T23:12:29.517Z
2021,4373000000,옥천군,충청북도 옥천군,충북,sigungu,3556,15581,22.82,3,2026-08-13T23:12:29.517Z
2021,4374000000,영동군,충청북도 영동군,충북,sigungu,3066,15295,20.05,3,2026-08-13T23:12:29.517Z
2021,4374500000,증평군,충청북도 증평군,충북,sigungu,3735,6782,55.07,2,2026-08-13T23:12:29.517Z
2021,4375000000,진천군,충청북도 진천군,충북,sigungu,8964,14427,62.13,1,2026-08-13T23:12:29.517Z
2021,4376000000,괴산군,충청북도 괴산군,충북,sigungu,2127,13562,15.68,4,2026-08-13T23:12:29.517Z
2021,4377000000,음성군,충청북도 음성군,충북,sigungu,7798,20783,37.52,3,2026-08-13T23:12:29.517Z
2021,4380000000,단양군,충청북도 단양군,충북,sigungu,1698,9286,18.29,4,2026-08-13T23:12:29.517Z
2021,4400000000,충남,충청남도,충남,sido,226101,419979,53.84,2,2026-08-13T23:12:29.517Z
2021,4413000000,천안시,충청남도 천안시,충남,sigungu,92813,76090,121.98,0,2026-08-13T23:12:29.517Z
2021,4413100000,천안시 동남구,충청남도 천안시 동남구,충남,sigungu,31165,39033,79.84,1,2026-08-13T23:12:29.517Z
2021,4413300000,천안시 서북구,충청남도 천안시 서북구,충남,sigungu,61648,37057,166.36,0,2026-08-13T23:12:29.517Z
2021,4415000000,공주시,충청남도 공주시,충남,sigungu,9101,28478,31.96,3,2026-08-13T23:12:29.517Z
2021,4418000000,보령시,충청남도 보령시,충남,sigungu,7771,26851,28.94,3,2026-08-13T23:12:29.517Z
2021,4420000000,아산시,충청남도 아산시,충남,sigungu,39082,44602,87.62,1,2026-08-13T23:12:29.517Z
2021,4421000000,서산시,충청남도 서산시,충남,sigungu,17130,33834,50.63,2,2026-08-13T23:12:29.517Z
2021,4423000000,논산시,충청남도 논산시,충남,sigungu,9549,31783,30.04,3,2026-08-13T23:12:29.517Z
2021,4425000000,계룡시,충청남도 계룡시,충남,sigungu,4488,5506,81.51,1,2026-08-13T23:12:29.517Z
2021,4427000000,당진시,충청남도 당진시,충남,sigungu,15747,32517,48.43,2,2026-08-13T23:12:29.517Z
2021,4471000000,금산군,충청남도 금산군,충남,sigungu,3150,16507,19.08,4,2026-08-13T23:12:29.517Z
2021,4476000000,부여군,충청남도 부여군,충남,sigungu,4028,23199,17.36,4,2026-08-13T23:12:29.517Z
2021,4477000000,서천군,충청남도 서천군,충남,sigungu,2910,19315,15.07,4,2026-08-13T23:12:29.517Z
2021,4479000000,청양군,충청남도 청양군,충남,sigungu,1873,11292,16.59,4,2026-08-13T23:12:29.517Z
2021,4480000000,홍성군,충청남도 홍성군,충남,sigungu,9067,24603,36.85,3,2026-08-13T23:12:29.517Z
2021,4481000000,예산군,충청남도 예산군,충남,sigungu,5359,25262,21.21,3,2026-08-13T23:12:29.517Z
2021,4482500000,태안군,충청남도 태안군,충남,sigungu,4033,20140,20.02,3,2026-08-13T23:12:29.517Z
2021,4500000000,전북,전라북도,전북,sido,182829,397619,45.98,2,2026-08-13T23:12:29.517Z
2021,4511000000,전주시,전라북도 전주시,전북,sigungu,83851,102985,81.42,1,2026-08-13T23:12:29.517Z
2021,4511100000,전주시 완산구,전라북도 전주시 완산구,전북,sigungu,42684,56111,76.07,1,2026-08-13T23:12:29.517Z
2021,4511300000,전주시 덕진구,전라북도 전주시 덕진구,전북,sigungu,41167,46874,87.82,1,2026-08-13T23:12:29.517Z
2021,4513000000,군산시,전라북도 군산시,전북,sigungu,26877,52714,50.99,2,2026-08-13T23:12:29.517Z
2021,4514000000,익산시,전라북도 익산시,전북,sigungu,29052,58099,50,2,2026-08-13T23:12:29.517Z
2021,4518000000,정읍시,전라북도 정읍시,전북,sigungu,8426,30561,27.57,3,2026-08-13T23:12:29.517Z
2021,4519000000,남원시,전라북도 남원시,전북,sigungu,6173,23223,26.58,3,2026-08-13T23:12:29.517Z
2021,4521000000,김제시,전라북도 김제시,전북,sigungu,5959,26783,22.25,3,2026-08-13T23:12:29.517Z
2021,4571000000,완주군,전라북도 완주군,전북,sigungu,8101,22195,36.5,3,2026-08-13T23:12:29.517Z
2021,4572000000,진안군,전라북도 진안군,전북,sigungu,1542,9053,17.03,4,2026-08-13T23:12:29.517Z
2021,4573000000,무주군,전라북도 무주군,전북,sigungu,1476,8153,18.1,4,2026-08-13T23:12:29.517Z
2021,4574000000,장수군,전라북도 장수군,전북,sigungu,1351,7716,17.51,4,2026-08-13T23:12:29.517Z
2021,4575000000,임실군,전라북도 임실군,전북,sigungu,1587,10105,15.71,4,2026-08-13T23:12:29.517Z
2021,4577000000,순창군,전라북도 순창군,전북,sigungu,1696,9481,17.89,4,2026-08-13T23:12:29.517Z
2021,4579000000,고창군,전라북도 고창군,전북,sigungu,3344,19042,17.56,4,2026-08-13T23:12:29.517Z
2021,4580000000,부안군,전라북도 부안군,전북,sigungu,3394,17509,19.38,4,2026-08-13T23:12:29.517Z
2021,4600000000,전남,전라남도,전남,sido,169831,445198,38.15,3,2026-08-13T23:12:29.517Z
2021,4611000000,목포시,전라남도 목포시,전남,sigungu,23466,39063,60.07,1,2026-08-13T23:12:29.517Z
2021,4613000000,여수시,전라남도 여수시,전남,sigungu,27813,56362,49.35,2,2026-08-13T23:12:29.517Z
2021,4615000000,순천시,전라남도 순천시,전남,sigungu,32622,46062,70.82,1,2026-08-13T23:12:29.517Z
2021,4617000000,나주시,전라남도 나주시,전남,sigungu,12647,26740,47.3,2,2026-08-13T23:12:29.517Z
2021,4623000000,광양시,전라남도 광양시,전남,sigungu,16395,20994,78.09,1,2026-08-13T23:12:29.517Z
2021,4671000000,담양군,전라남도 담양군,전남,sigungu,3567,14662,24.33,3,2026-08-13T23:12:29.517Z
2021,4672000000,곡성군,전라남도 곡성군,전남,sigungu,1735,10233,16.95,4,2026-08-13T23:12:29.517Z
2021,4673000000,구례군,전라남도 구례군,전남,sigungu,1551,8968,17.29,4,2026-08-13T23:12:29.517Z
2021,4677000000,고흥군,전라남도 고흥군,전남,sigungu,3157,26507,11.91,4,2026-08-13T23:12:29.517Z
2021,4678000000,보성군,전라남도 보성군,전남,sigungu,2229,15714,14.18,4,2026-08-13T23:12:29.517Z
2021,4679000000,화순군,전라남도 화순군,전남,sigungu,5347,17232,31.03,3,2026-08-13T23:12:29.517Z
2021,4680000000,장흥군,전라남도 장흥군,전남,sigungu,2420,13022,18.58,4,2026-08-13T23:12:29.517Z
2021,4681000000,강진군,전라남도 강진군,전남,sigungu,2257,12131,18.61,4,2026-08-13T23:12:29.517Z
2021,4682000000,해남군,전라남도 해남군,전남,sigungu,4460,22562,19.77,4,2026-08-13T23:12:29.517Z
2021,4683000000,영암군,전라남도 영암군,전남,sigungu,4045,14648,27.61,3,2026-08-13T23:12:29.517Z
2021,4684000000,무안군,전라남도 무안군,전남,sigungu,9924,17986,55.18,2,2026-08-13T23:12:29.517Z
2021,4686000000,함평군,전라남도 함평군,전남,sigungu,1819,11867,15.33,4,2026-08-13T23:12:29.517Z
2021,4687000000,영광군,전라남도 영광군,전남,sigungu,4247,15641,27.15,3,2026-08-13T23:12:29.517Z
2021,4688000000,장성군,전라남도 장성군,전남,sigungu,3127,13536,23.1,3,2026-08-13T23:12:29.517Z
2021,4689000000,완도군,전라남도 완도군,전남,sigungu,3130,16452,19.03,4,2026-08-13T23:12:29.517Z
2021,4690000000,진도군,전라남도 진도군,전남,sigungu,1969,10405,18.92,4,2026-08-13T23:12:29.517Z
2021,4691000000,신안군,전라남도 신안군,전남,sigungu,1904,14411,13.21,4,2026-08-13T23:12:29.517Z
2021,4700000000,경북,경상북도,경북,sido,249424,596312,41.83,2,2026-08-13T23:12:29.517Z
2021,4711000000,포항시,경상북도 포항시,경북,sigungu,50777,93477,54.32,2,2026-08-13T23:12:29.517Z
2021,4711100000,포항시 남구,경상북도 포항시 남구,경북,sigungu,22432,43164,51.97,2,2026-08-13T23:12:29.517Z
2021,4711300000,포항시 북구,경상북도 포항시 북구,경북,sigungu,28345,50313,56.34,2,2026-08-13T23:12:29.517Z
2021,4713000000,경주시,경상북도 경주시,경북,sigungu,22594,59645,37.88,3,2026-08-13T23:12:29.517Z
2021,4715000000,김천시,경상북도 김천시,경북,sigungu,13136,33668,39.02,3,2026-08-13T23:12:29.517Z
2021,4717000000,안동시,경상북도 안동시,경북,sigungu,14555,40332,36.09,3,2026-08-13T23:12:29.517Z
2021,4719000000,구미시,경상북도 구미시,경북,sigungu,53165,42574,124.88,0,2026-08-13T23:12:29.517Z
2021,4721000000,영주시,경상북도 영주시,경북,sigungu,7715,28900,26.7,3,2026-08-13T23:12:29.517Z
2021,4723000000,영천시,경상북도 영천시,경북,sigungu,8172,29930,27.3,3,2026-08-13T23:12:29.517Z
2021,4725000000,상주시,경상북도 상주시,경북,sigungu,6488,31130,20.84,3,2026-08-13T23:12:29.517Z
2021,4728000000,문경시,경상북도 문경시,경북,sigungu,5244,22337,23.48,3,2026-08-13T23:12:29.517Z
2021,4729000000,경산시,경상북도 경산시,경북,sigungu,31742,47417,66.94,1,2026-08-13T23:12:29.517Z
2021,4772000000,군위군,경상북도 군위군,경북,sigungu,1049,9719,10.79,4,2026-08-13T23:12:29.517Z
2021,4773000000,의성군,경상북도 의성군,경북,sigungu,2512,21861,11.49,4,2026-08-13T23:12:29.517Z
2021,4775000000,청송군,경상북도 청송군,경북,sigungu,1263,9530,13.25,4,2026-08-13T23:12:29.517Z
2021,4776000000,영양군,경상북도 영양군,경북,sigungu,902,6310,14.29,4,2026-08-13T23:12:29.517Z
2021,4777000000,영덕군,경상북도 영덕군,경북,sigungu,1948,13843,14.07,4,2026-08-13T23:12:29.517Z
2021,4782000000,청도군,경상북도 청도군,경북,sigungu,2257,16444,13.73,4,2026-08-13T23:12:29.517Z
2021,4783000000,고령군,경상북도 고령군,경북,sigungu,1898,10165,18.67,4,2026-08-13T23:12:29.517Z
2021,4784000000,성주군,경상북도 성주군,경북,sigungu,2721,14413,18.88,4,2026-08-13T23:12:29.517Z
2021,4785000000,칠곡군,경상북도 칠곡군,경북,sigungu,11215,19201,58.41,2,2026-08-13T23:12:29.517Z
2021,4790000000,예천군,경상북도 예천군,경북,sigungu,4385,17236,25.44,3,2026-08-13T23:12:29.517Z
2021,4792000000,봉화군,경상북도 봉화군,경북,sigungu,1501,11777,12.75,4,2026-08-13T23:12:29.517Z
2021,4793000000,울진군,경상북도 울진군,경북,sigungu,3549,14013,25.33,3,2026-08-13T23:12:29.517Z
2021,4794000000,울릉군,경상북도 울릉군,경북,sigungu,636,2390,26.61,3,2026-08-13T23:12:29.517Z
2021,4800000000,경남,경상남도,경남,sido,340965,608379,56.04,2,2026-08-13T23:12:29.517Z
2021,4812000000,창원시,경상남도 창원시,경남,sigungu,116104,160521,72.33,1,2026-08-13T23:12:29.517Z
2021,4812100000,창원시 의창구,경상남도 창원시 의창구,경남,sigungu,25576,31191,82,1,2026-08-13T23:12:29.517Z
2021,4812300000,창원시 성산구,경상남도 창원시 성산구,경남,sigungu,32108,24250,132.4,0,2026-08-13T23:12:29.517Z
2021,4812500000,창원시 마산합포구,경상남도 창원시 마산합포구,경남,sigungu,18528,40086,46.22,2,2026-08-13T23:12:29.517Z
2021,4812700000,창원시 마산회원구,경상남도 창원시 마산회원구,경남,sigungu,18873,35451,53.24,2,2026-08-13T23:12:29.517Z
2021,4812900000,창원시 진해구,경상남도 창원시 진해구,경남,sigungu,21019,29543,71.15,1,2026-08-13T23:12:29.517Z
2021,4817000000,진주시,경상남도 진주시,경남,sigungu,39771,61615,64.55,1,2026-08-13T23:12:29.517Z
2021,4822000000,통영시,경상남도 통영시,경남,sigungu,10622,26428,40.19,2,2026-08-13T23:12:29.517Z
2021,4824000000,사천시,경상남도 사천시,경남,sigungu,9214,25437,36.22,3,2026-08-13T23:12:29.517Z
2021,4825000000,김해시,경상남도 김해시,경남,sigungu,62168,65524,94.88,1,2026-08-13T23:12:29.517Z
2021,4827000000,밀양시,경상남도 밀양시,경남,sigungu,7546,31006,24.34,3,2026-08-13T23:12:29.517Z
2021,4831000000,거제시,경상남도 거제시,경남,sigungu,25604,28842,88.77,1,2026-08-13T23:12:29.517Z
2021,4833000000,양산시,경상남도 양산시,경남,sigungu,41204,51977,79.27,1,2026-08-13T23:12:29.517Z
2021,4872000000,의령군,경상남도 의령군,경남,sigungu,1512,10114,14.95,4,2026-08-13T23:12:29.517Z
2021,4873000000,함안군,경상남도 함안군,경남,sigungu,4509,16739,26.94,3,2026-08-13T23:12:29.517Z
2021,4874000000,창녕군,경상남도 창녕군,경남,sigungu,3980,19600,20.31,3,2026-08-13T23:12:29.517Z
2021,4882000000,고성군,경상남도 고성군,경남,sigungu,3030,16543,18.32,4,2026-08-13T23:12:29.517Z
2021,4884000000,남해군,경상남도 남해군,경남,sigungu,2257,16448,13.72,4,2026-08-13T23:12:29.517Z
2021,4885000000,하동군,경상남도 하동군,경남,sigungu,2370,15781,15.02,4,2026-08-13T23:12:29.517Z
2021,4886000000,산청군,경상남도 산청군,경남,sigungu,1852,13175,14.06,4,2026-08-13T23:12:29.517Z
2021,4887000000,함양군,경상남도 함양군,경남,sigungu,2427,13494,17.99,4,2026-08-13T23:12:29.517Z
2021,4888000000,거창군,경상남도 거창군,경남,sigungu,4590,17545,26.16,3,2026-08-13T23:12:29.517Z
2021,4889000000,합천군,경상남도 합천군,경남,sigungu,2205,17590,12.54,4,2026-08-13T23:12:29.517Z
2021,5000000000,제주,제주특별자치도,제주,sido,78375,110645,70.83,1,2026-08-13T23:12:29.517Z
2021,5011000000,제주시,제주특별자치도 제주시,제주,sigungu,60004,73797,81.31,1,2026-08-13T23:12:29.517Z
2021,5013000000,서귀포시,제주특별자치도 서귀포시,제주,sigungu,18371,36848,49.86,2,2026-08-13T23:12:29.517Z
2020,1100000000,서울,서울특별시,서울,sido,1489947,1561139,95.44,1,2026-08-13T23:12:29.517Z
2020,1111000000,종로구,서울특별시 종로구,서울,sigungu,21944,28311,77.51,1,2026-08-13T23:12:29.517Z
2020,1114000000,중구,서울특별시 중구,서울,sigungu,19815,24174,81.97,1,2026-08-13T23:12:29.517Z
2020,1117000000,용산구,서울특별시 용산구,서울,sigungu,36597,39779,92,1,2026-08-13T23:12:29.517Z
2020,1120000000,성동구,서울특별시 성동구,서울,sigungu,47645,45435,104.86,0,2026-08-13T23:12:29.517Z
2020,1121500000,광진구,서울특별시 광진구,서울,sigungu,61706,50311,122.65,0,2026-08-13T23:12:29.517Z
2020,1123000000,동대문구,서울특별시 동대문구,서울,sigungu,52611,61612,85.39,1,2026-08-13T23:12:29.517Z
2020,1126000000,중랑구,서울특별시 중랑구,서울,sigungu,56487,69341,81.46,1,2026-08-13T23:12:29.517Z
2020,1129000000,성북구,서울특별시 성북구,서울,sigungu,64823,73613,88.06,1,2026-08-13T23:12:29.517Z
2020,1130500000,강북구,서울특별시 강북구,서울,sigungu,40300,63313,63.65,1,2026-08-13T23:12:29.517Z
2020,1132000000,도봉구,서울특별시 도봉구,서울,sigungu,41322,62009,66.64,1,2026-08-13T23:12:29.517Z
2020,1135000000,노원구,서울특별시 노원구,서울,sigungu,68130,85420,79.76,1,2026-08-13T23:12:29.517Z
2020,1138000000,은평구,서울특별시 은평구,서울,sigungu,69369,85010,81.6,1,2026-08-13T23:12:29.517Z
2020,1141000000,서대문구,서울특별시 서대문구,서울,sigungu,49009,53756,91.17,1,2026-08-13T23:12:29.517Z
2020,1144000000,마포구,서울특별시 마포구,서울,sigungu,67980,54002,125.88,0,2026-08-13T23:12:29.517Z
2020,1147000000,양천구,서울특별시 양천구,서울,sigungu,58699,65541,89.56,1,2026-08-13T23:12:29.517Z
2020,1150000000,강서구,서울특별시 강서구,서울,sigungu,95469,88733,107.59,0,2026-08-13T23:12:29.517Z
2020,1153000000,구로구,서울특별시 구로구,서울,sigungu,59126,69201,85.44,1,2026-08-13T23:12:29.517Z
2020,1154500000,금천구,서울특별시 금천구,서울,sigungu,34229,39314,87.07,1,2026-08-13T23:12:29.517Z
2020,1156000000,영등포구,서울특별시 영등포구,서울,sigungu,64988,60663,107.13,0,2026-08-13T23:12:29.517Z
2020,1159000000,동작구,서울특별시 동작구,서울,sigungu,65095,64928,100.26,0,2026-08-13T23:12:29.517Z
2020,1162000000,관악구,서울특별시 관악구,서울,sigungu,94811,78430,120.89,0,2026-08-13T23:12:29.517Z
2020,1165000000,서초구,서울특별시 서초구,서울,sigungu,62736,60072,104.43,0,2026-08-13T23:12:29.517Z
2020,1168000000,강남구,서울특별시 강남구,서울,sigungu,82908,74959,110.6,0,2026-08-13T23:12:29.517Z
2020,1171000000,송파구,서울특별시 송파구,서울,sigungu,106867,93309,114.53,0,2026-08-13T23:12:29.517Z
2020,1174000000,강동구,서울특별시 강동구,서울,sigungu,67281,69903,96.25,1,2026-08-13T23:12:29.517Z
2020,2600000000,부산,부산광역시,부산,sido,411187,657711,62.52,1,2026-08-13T23:12:29.517Z
2020,2611000000,중구,부산광역시 중구,부산,sigungu,4920,11315,43.48,2,2026-08-13T23:12:29.517Z
2020,2614000000,서구,부산광역시 서구,부산,sigungu,12314,27346,45.03,2,2026-08-13T23:12:29.517Z
2020,2617000000,동구,부산광역시 동구,부산,sigungu,10012,23381,42.82,2,2026-08-13T23:12:29.517Z
2020,2620000000,영도구,부산광역시 영도구,부산,sigungu,10307,31483,32.74,3,2026-08-13T23:12:29.517Z
2020,2623000000,부산진구,부산광역시 부산진구,부산,sigungu,50348,70896,71.02,1,2026-08-13T23:12:29.517Z
2020,2626000000,동래구,부산광역시 동래구,부산,sigungu,32080,49927,64.25,1,2026-08-13T23:12:29.517Z
2020,2629000000,남구,부산광역시 남구,부산,sigungu,31332,53898,58.13,2,2026-08-13T23:12:29.517Z
2020,2632000000,북구,부산광역시 북구,부산,sigungu,33468,49304,67.88,1,2026-08-13T23:12:29.517Z
2020,2635000000,해운대구,부산광역시 해운대구,부산,sigungu,47328,70306,67.32,1,2026-08-13T23:12:29.517Z
2020,2638000000,사하구,부산광역시 사하구,부산,sigungu,35898,59570,60.26,1,2026-08-13T23:12:29.517Z
2020,2641000000,금정구,부산광역시 금정구,부산,sigungu,27494,48920,56.2,2,2026-08-13T23:12:29.517Z
2020,2644000000,강서구,부산광역시 강서구,부산,sigungu,19092,16633,114.78,0,2026-08-13T23:12:29.517Z
2020,2647000000,연제구,부산광역시 연제구,부산,sigungu,26435,40515,65.25,1,2026-08-13T23:12:29.517Z
2020,2650000000,수영구,부산광역시 수영구,부산,sigungu,24496,37610,65.13,1,2026-08-13T23:12:29.517Z
2020,2653000000,사상구,부산광역시 사상구,부산,sigungu,25109,38865,64.61,1,2026-08-13T23:12:29.517Z
2020,2671000000,기장군,부산광역시 기장군,부산,sigungu,20554,27742,74.09,1,2026-08-13T23:12:29.517Z
2020,2700000000,대구,대구광역시,대구,sido,291099,400494,72.68,1,2026-08-13T23:12:29.517Z
2020,2711000000,중구,대구광역시 중구,대구,sigungu,11392,15928,71.52,1,2026-08-13T23:12:29.517Z
2020,2714000000,동구,대구광역시 동구,대구,sigungu,40085,67439,59.44,2,2026-08-13T23:12:29.517Z
2020,2717000000,서구,대구광역시 서구,대구,sigungu,17281,38587,44.78,2,2026-08-13T23:12:29.517Z
2020,2720000000,남구,대구광역시 남구,대구,sigungu,18380,34187,53.76,2,2026-08-13T23:12:29.517Z
2020,2723000000,북구,대구광역시 북구,대구,sigungu,54215,64054,84.64,1,2026-08-13T23:12:29.517Z
2020,2726000000,수성구,대구광역시 수성구,대구,sigungu,47714,66564,71.68,1,2026-08-13T23:12:29.517Z
2020,2729000000,달서구,대구광역시 달서구,대구,sigungu,68987,80646,85.54,1,2026-08-13T23:12:29.517Z
2020,2771000000,달성군,대구광역시 달성군,대구,sigungu,33045,33089,99.87,1,2026-08-13T23:12:29.517Z
2020,2800000000,인천,인천광역시,인천,sido,388304,411483,94.37,1,2026-08-13T23:12:29.517Z
2020,2811000000,중구,인천광역시 중구,인천,sigungu,19166,20531,93.35,1,2026-08-13T23:12:29.517Z
2020,2814000000,동구,인천광역시 동구,인천,sigungu,6232,14453,43.12,2,2026-08-13T23:12:29.517Z
2020,2817700000,미추홀구,인천광역시 미추홀구,인천,sigungu,52841,69074,76.5,1,2026-08-13T23:12:29.517Z
2020,2818500000,연수구,인천광역시 연수구,인천,sigungu,54627,38190,143.04,0,2026-08-13T23:12:29.517Z
2020,2820000000,남동구,인천광역시 남동구,인천,sigungu,69515,71468,97.27,1,2026-08-13T23:12:29.517Z
2020,2823700000,부평구,인천광역시 부평구,인천,sigungu,66672,73424,90.8,1,2026-08-13T23:12:29.517Z
2020,2824500000,계양구,인천광역시 계양구,인천,sigungu,39170,37947,103.22,0,2026-08-13T23:12:29.517Z
2020,2826000000,서구,인천광역시 서구,인천,sigungu,73804,58087,127.06,0,2026-08-13T23:12:29.517Z
2020,2871000000,강화군,인천광역시 강화군,인천,sigungu,4824,22824,21.14,3,2026-08-13T23:12:29.517Z
2020,2872000000,옹진군,인천광역시 옹진군,인천,sigungu,1453,5485,26.49,3,2026-08-13T23:12:29.517Z
2020,2900000000,광주,광주광역시,광주,sido,191038,205666,92.89,1,2026-08-13T23:12:29.517Z
2020,2911000000,동구,광주광역시 동구,광주,sigungu,13667,22196,61.57,1,2026-08-13T23:12:29.517Z
2020,2914000000,서구,광주광역시 서구,광주,sigungu,40227,42471,94.72,1,2026-08-13T23:12:29.517Z
2020,2915500000,남구,광주광역시 남구,광주,sigungu,26432,37715,70.08,1,2026-08-13T23:12:29.517Z
2020,2917000000,북구,광주광역시 북구,광주,sigungu,56270,64829,86.8,1,2026-08-13T23:12:29.517Z
2020,2920000000,광산구,광주광역시 광산구,광주,sigungu,54442,38455,141.57,0,2026-08-13T23:12:29.517Z
2020,3000000000,대전,대전광역시,대전,sido,193862,210784,91.97,1,2026-08-13T23:12:29.517Z
2020,3011000000,동구,대전광역시 동구,대전,sigungu,26103,42533,61.37,1,2026-08-13T23:12:29.517Z
2020,3014000000,중구,대전광역시 중구,대전,sigungu,27753,45701,60.73,1,2026-08-13T23:12:29.517Z
2020,3017000000,서구,대전광역시 서구,대전,sigungu,68566,61027,112.35,0,2026-08-13T23:12:29.517Z
2020,3020000000,유성구,대전광역시 유성구,대전,sigungu,51343,33654,152.56,0,2026-08-13T23:12:29.517Z
2020,3023000000,대덕구,대전광역시 대덕구,대전,sigungu,20097,27869,72.11,1,2026-08-13T23:12:29.517Z
2020,3100000000,울산,울산광역시,울산,sido,134509,143367,93.82,1,2026-08-13T23:12:29.517Z
2020,3111000000,중구,울산광역시 중구,울산,sigungu,24419,33231,73.48,1,2026-08-13T23:12:29.517Z
2020,3114000000,남구,울산광역시 남구,울산,sigungu,39959,39173,102.01,0,2026-08-13T23:12:29.517Z
2020,3117000000,동구,울산광역시 동구,울산,sigungu,18067,19955,90.54,1,2026-08-13T23:12:29.517Z
2020,3120000000,북구,울산광역시 북구,울산,sigungu,28513,18025,158.19,0,2026-08-13T23:12:29.517Z
2020,3171000000,울주군,울산광역시 울주군,울산,sigungu,23551,32983,71.4,1,2026-08-13T23:12:29.517Z
2020,3600000000,세종,세종특별자치시,세종,sido,49891,34881,143.03,0,2026-08-13T23:12:29.517Z
2020,3611000000,세종,세종특별자치시,세종,sido,49891,34881,143.03,0,2026-08-13T23:12:29.517Z
2020,4100000000,경기,경기도,경기,sido,1780727,1775315,100.3,0,2026-08-13T23:12:29.517Z
2020,4111000000,수원시,경기도 수원시,경기,sigungu,174169,131936,132.01,0,2026-08-13T23:12:29.517Z
2020,4111100000,수원시 장안구,경기도 수원시 장안구,경기,sigungu,35544,36657,96.96,1,2026-08-13T23:12:29.517Z
2020,4111300000,수원시 권선구,경기도 수원시 권선구,경기,sigungu,53865,41407,130.09,0,2026-08-13T23:12:29.517Z
2020,4111500000,수원시 팔달구,경기도 수원시 팔달구,경기,sigungu,25212,26837,93.94,1,2026-08-13T23:12:29.517Z
2020,4111700000,수원시 영통구,경기도 수원시 영통구,경기,sigungu,59548,27035,220.26,0,2026-08-13T23:12:29.517Z
2020,4113000000,성남시,경기도 성남시,경기,sigungu,131853,133221,98.97,1,2026-08-13T23:12:29.517Z
2020,4113100000,성남시 수정구,경기도 성남시 수정구,경기,sigungu,33441,38440,87,1,2026-08-13T23:12:29.517Z
2020,4113300000,성남시 중원구,경기도 성남시 중원구,경기,sigungu,29446,34383,85.64,1,2026-08-13T23:12:29.517Z
2020,4113500000,성남시 분당구,경기도 성남시 분당구,경기,sigungu,68966,60398,114.19,0,2026-08-13T23:12:29.517Z
2020,4115000000,의정부시,경기도 의정부시,경기,sigungu,61198,70369,86.97,1,2026-08-13T23:12:29.517Z
2020,4117000000,안양시,경기도 안양시,경기,sigungu,74497,75581,98.57,1,2026-08-13T23:12:29.517Z
2020,4117100000,안양시 만안구,경기도 안양시 만안구,경기,sigungu,31994,38180,83.8,1,2026-08-13T23:12:29.517Z
2020,4117300000,안양시 동안구,경기도 안양시 동안구,경기,sigungu,42503,37401,113.64,0,2026-08-13T23:12:29.517Z
2020,4119000000,부천시,경기도 부천시,경기,sigungu,113248,111952,101.16,0,2026-08-13T23:12:29.517Z
2020,4121000000,광명시,경기도 광명시,경기,sigungu,38672,41683,92.78,1,2026-08-13T23:12:29.517Z
2020,4122000000,평택시,경기도 평택시,경기,sigungu,70011,66486,105.3,0,2026-08-13T23:12:29.517Z
