year,school_code_std,school_name,school_division,school_kind,region,estb,school_funds_carryover,school_funds_endowment,industry_carryover,industry_endowment,total_funds,tuition_revenue,fund_secure_rate,uploaded_at
2024,0000172,조선대학교,대학,대학교,광주,사립,7992641,63016357,17652585,,88661584,138246668,64.1,2026-08-01T02:42:38.332Z
2024,0000173,중부대학교,대학,대학교,충남,사립,4548440,3680955,2527227,,10756622,63684329,16.9,2026-08-01T02:42:38.332Z
2024,0000175,중앙대학교,대학,대학교,서울,사립,11790906,111842442,16038326,1400000,141071673,263901737,53.5,2026-08-01T02:42:38.332Z
2024,0000177,중앙승가대학교,대학,대학교,경기,사립,625534,1054983,-53631,,1626887,572774,284,2026-08-01T02:42:38.332Z
2024,0000239,중원대학교,대학,대학교,충북,사립,2997717,496672,1538558,,5032946,22886480,22,2026-08-01T02:42:38.332Z
2024,0000187,차의과학대학교,대학,대학교,경기,사립,6117274,30731518,3182860,3000000,43031651,27073878,158.9,2026-08-01T02:42:38.332Z
2024,0000249,창신대학교,대학,대학교,경남,사립,889248,15750531,41397,,16681175,12515032,133.3,2026-08-01T02:42:38.332Z
2024,0000179,청주대학교,대학,대학교,충북,사립,12955057,241887004,878225,,255720287,96235545,265.7,2026-08-01T02:42:38.332Z
2024,0000246,초당대학교,대학,대학교,전남,사립,1397922,30911400,1800,,32311123,16657693,194,2026-08-01T02:42:38.332Z
2024,0000180,총신대학교,대학,대학교,서울,사립,2663453,39520534,112423,27621,42324032,24323937,174,2026-08-01T02:42:38.332Z
2024,0000181,추계예술대학교,대학,대학교,서울,사립,173601,156578,15892,,346071,11328707,3.1,2026-08-01T02:42:38.332Z
2024,0000184,칼빈대학교,대학,대학교,경기,사립,375282,104165,,,479447,15677359,3.1,2026-08-01T02:42:38.332Z
2024,0000186,평택대학교,대학,대학교,경기,사립,793143,1848618,585394,,3227155,25692995,12.6,2026-08-01T02:42:38.332Z
2024,0000188,포항공과대학교,대학,대학교,경북,사립,54786229,90524289,32479568,40500000,218290085,28387962,769,2026-08-01T02:42:38.332Z
2024,0000247,한국공학대학교,대학,대학교,경기,사립,15891605,6861361,8162589,2003704,32919260,62392360,52.8,2026-08-01T02:42:38.332Z
2024,0000189,한국기술교육대학교,대학,대학교,충남,사립,19292654,5795400,9630949,8791134,43510137,20343809,213.9,2026-08-01T02:42:38.332Z
2024,0000191,한국성서대학교,대학,대학교,서울,사립,471533,224069,47853,,743455,7465731,10,2026-08-01T02:42:38.332Z
2024,0000192,한국외국어대학교,대학,대학교,서울,사립,11310545,11789506,5387350,500000,28987401,145004907,20,2026-08-01T02:42:38.332Z
2024,0000182,한국침례신학대학교,대학,대학교,대전,사립,971049,25994759,,,26965808,8055873,334.7,2026-08-01T02:42:38.332Z
2024,0000194,한국항공대학교,대학,대학교,경기,사립,2572342,6410569,8160969,1750000,18893880,39823778,47.4,2026-08-01T02:42:38.332Z
2024,0000195,한남대학교,대학,대학교,대전,사립,12467128,9181839,3030569,1159862,25839397,80962197,31.9,2026-08-01T02:42:38.332Z
2024,0000196,한동대학교,대학,대학교,경북,사립,16531207,8127644,2980110,,27638961,31354771,88.1,2026-08-01T02:42:38.332Z
2024,0000197,한라대학교,대학,대학교,강원,사립,531893,39000,591528,,1162421,19358217,6,2026-08-01T02:42:38.332Z
2024,0000198,한림대학교,대학,대학교,강원,사립,9440396,46578784,13207293,3800130,73026603,55148671,132.4,2026-08-01T02:42:38.332Z
2024,0000199,한서대학교,대학,대학교,충남,사립,11300296,2503726,2408404,,16212425,49233012,32.9,2026-08-01T02:42:38.332Z
2024,0000200,한성대학교,대학,대학교,서울,사립,5285540,15471109,3424661,,24181311,59751616,40.5,2026-08-01T02:42:38.332Z
2024,0000201,한세대학교,대학,대학교,경기,사립,1548453,35130023,70849,,36749325,23009854,159.7,2026-08-01T02:42:38.332Z
2024,0000202,한신대학교,대학,대학교,경기,사립,1982073,27250822,684010,500000,30416905,37242170,81.7,2026-08-01T02:42:38.332Z
2024,0000203,한양대학교,대학,대학교,서울,사립,41614947,173281216,17735055,2206070,234837288,378647910,62,2026-08-01T02:42:38.332Z
2024,0000206,한일장신대학교,대학,대학교,전북,사립,-1774188,1030852,320334,,-423003,5628581,-7.5,2026-08-01T02:42:38.332Z
2024,0000207,협성대학교,대학,대학교,경기,사립,1003094,8224044,456356,,9683494,28153720,34.4,2026-08-01T02:42:38.332Z
2024,0000208,호남대학교,대학,대학교,광주,사립,6502433,38331970,2687201,,47521604,48518344,97.9,2026-08-01T02:42:38.332Z
2024,0000209,호남신학대학교,대학,대학교,광주,사립,1410698,1045886,151,,2456736,4034289,60.9,2026-08-01T02:42:38.332Z
2024,0000211,호서대학교,대학,대학교,충남,사립,7495417,49615349,15731771,,72842537,105231343,69.2,2026-08-01T02:42:38.332Z
2024,0000212,홍익대학교,대학,대학교,서울,사립,57803313,718409657,8421612,,784634582,199294533,393.7,2026-08-01T02:42:38.332Z
2024,0000233,화성의과학대학교,대학,대학교,경기,사립,1365753,,28501,,1394254,3260381,42.8,2026-08-01T02:42:38.332Z
2024,0000284,청운대학교,대학,산업대학,충남,사립,1648652,9900297,910715,100000,12559665,38510531,32.6,2026-08-01T02:42:38.332Z
2024,0000282,호원대학교,대학,산업대학,전북,사립,2517135,975958,108384,,3601478,33268801,10.8,2026-08-01T02:42:38.332Z
2024,0000663,개신대학원대학교,대학원대학,전문대학원,서울,사립,723960,,,,723960,1571520,46.1,2026-08-01T02:42:38.332Z
2024,0000643,건신대학원대학교,대학원대학,전문대학원,대전,사립,112120,,19310,,131430,1063046,12.4,2026-08-01T02:42:38.332Z
2024,0000668,경안대학원대학교,대학원대학,전문대학원,경북,사립,-142072,,,,-142072,283088,-50.2,2026-08-01T02:42:38.332Z
2024,0002857,구세군사관대학원대학교,대학원대학,특수대학원,경기,사립,211371,368246,,,579617,98133,590.6,2026-08-01T02:42:38.332Z
2024,0000657,국제뇌교육종합대학원대학교,대학원대학,전문대학원,충남,사립,265713,560000,12256,,837970,2237629,37.4,2026-08-01T02:42:38.332Z
2024,0000655,국제법률경영대학원대학교,대학원대학,전문대학원,경기,사립,-3509774,,,,-3509774,297429,-1180,2026-08-01T02:42:38.332Z
2024,0000656,국제언어대학원대학교,대학원대학,전문대학원,서울,사립,320685,,12381,,333067,1984629,16.8,2026-08-01T02:42:38.332Z
2024,0002818,능인대학원대학교,대학원대학,전문대학원,경기,사립,29003,,,,29003,352620,8.2,2026-08-01T02:42:38.332Z
2024,0000641,대한신학대학원대학교,대학원대학,전문대학원,경기,사립,-2985967,,,,-2985967,1599073,-186.7,2026-08-01T02:42:38.332Z
2024,0000669,동방문화대학원대학교,대학원대학,전문대학원,서울,사립,1953848,,177471,,2131319,2695691,79.1,2026-08-01T02:42:38.332Z
2024,0000670,북한대학원대학교,대학원대학,전문대학원,서울,사립,852655,6353975,153016,,7359646,1558889,472.1,2026-08-01T02:42:38.332Z
2024,0000666,서울과학종합대학원대학교,대학원대학,전문대학원,서울,사립,4547116,,1713287,,6260404,17056629,36.7,2026-08-01T02:42:38.332Z
2024,0000677,서울미디어대학원대학교,대학원대학,특수대학원,서울,사립,7023237,,98153,,7121390,2514683,283.2,2026-08-01T02:42:38.332Z
2024,0000660,서울벤처대학원대학교,대학원대학,전문대학원,서울,사립,3860005,1178866,133042,,5171913,2336186,221.4,2026-08-01T02:42:38.332Z
2024,0000658,서울불교대학원대학교,대학원대학,전문대학원,서울,사립,712501,,,,712501,1871980,38.1,2026-08-01T02:42:38.332Z
2024,0000678,서울상담심리대학원대학교,대학원대학,전문대학원,서울,사립,15660226,,,,15660226,1136127,1378.4,2026-08-01T02:42:38.332Z
2024,0000650,서울성경신학대학원대학교,대학원대학,전문대학원,서울,사립,116279,364000,,,480279,364180,131.9,2026-08-01T02:42:38.332Z
2024,0000659,서울외국어대학원대학교,대학원대학,전문대학원,서울,사립,342783,218045,68078,,628905,2621233,24,2026-08-01T02:42:38.332Z
2024,0000667,선학유피대학원대학교,대학원대학,전문대학원,경기,사립,544442,2404109,,,2948551,427190,690.2,2026-08-01T02:42:38.332Z
2024,0000644,성산효대학원대학교,대학원대학,전문대학원,인천,사립,252037,3354,,,255391,1495938,17.1,2026-08-01T02:42:38.332Z
2024,0000661,성서침례대학원대학교,대학원대학,전문대학원,경기,사립,623575,1051,,,624626,295763,211.2,2026-08-01T02:42:38.332Z
2024,0000649,수도국제대학원대학교,대학원대학,전문대학원,서울,사립,408060,,,,408060,3474566,11.7,2026-08-01T02:42:38.332Z
2024,0000671,순복음대학원대학교,대학원대학,전문대학원,서울,사립,72547,,,,72547,729362,9.9,2026-08-01T02:42:38.332Z
2024,0000672,실천신학대학원대학교,대학원대학,전문대학원,경기,사립,-25807,,,,-25807,576629,-4.5,2026-08-01T02:42:38.332Z
2024,0000662,에스라성경대학원대학교,대학원대학,전문대학원,경기,사립,75884,350373,,,426257,530001,80.4,2026-08-01T02:42:38.332Z
2024,0000651,예명대학원대학교,대학원대학,전문대학원,서울,사립,376138,,,,376138,1987428,18.9,2026-08-01T02:42:38.332Z
2024,0000654,온석대학원대학교,대학원대학,전문대학원,경기,사립,1210088,,,,1210088,2172950,55.7,2026-08-01T02:42:38.332Z
2024,0000645,원불교대학원대학교,대학원대학,전문대학원,전북,사립,60396,,,,60396,158000,38.2,2026-08-01T02:42:38.332Z
2024,0000646,웨스트민스터신학대학원대학교,대학원대학,전문대학원,경기,사립,1496198,1411254,,,2907452,3221633,90.2,2026-08-01T02:42:38.332Z
2024,0002668,제네바신학대학원대학교,대학원대학,전문대학원,경기,사립,1740,,,,1740,37500,4.6,2026-08-01T02:42:38.332Z
2024,0000680,주안대학원대학교,대학원대학,전문대학원,인천,사립,444602,22516,,,467118,416454,112.2,2026-08-01T02:42:38.332Z
2024,0002817,치유상담대학원대학교,대학원대학,전문대학원,서울,사립,301340,110000,,,411340,1010507,40.7,2026-08-01T02:42:38.332Z
2024,0000679,한국상담대학원대학교,대학원대학,전문대학원,서울,사립,190260,1667471,,,1857731,1440515,129,2026-08-01T02:42:38.332Z
2024,0000681,한국전력국제원자력대학원대학교,대학원대학,전문대학원,울산,사립,4506896,,897111,,5404006,5191390,104.1,2026-08-01T02:42:38.332Z
2024,0000673,한림국제대학원대학교,대학원대학,특수대학원,서울,사립,1553460,395297,53677,19799,2022233,2798455,72.3,2026-08-01T02:42:38.332Z
2024,0000676,한반도국제대학원대학교,대학원대학,특수대학원,서울,사립,29363,122102,,,151465,200500,75.5,2026-08-01T02:42:38.332Z
2024,0000647,합동신학대학원대학교,대학원대학,전문대학원,경기,사립,286990,4312536,,,4599526,1733366,265.4,2026-08-01T02:42:38.332Z
2024,0000648,횃불트리니티신학대학원대학교,대학원대학,전문대학원,서울,사립,129347,1402431,,,1531778,2649776,57.8,2026-08-01T02:42:38.332Z
2024,0000317,순복음총회신학교,대학,각종학교(대학),충북,사립,38595,,,,38595,695314,5.6,2026-08-01T02:42:38.332Z
2024,0000410,가톨릭상지대학교,전문대학,전문대학,경북,사립,1248865,5620147,597789,,7466802,10166891,73.4,2026-08-01T02:42:38.332Z
2024,0000433,강동대학교,전문대학,전문대학,충북,사립,382715,1126417,168730,,1677862,19521718,8.6,2026-08-01T02:42:38.332Z
2024,0000514,강릉영동대학교,전문대학,전문대학,강원,사립,3264243,35618,97495,,3397356,17258722,19.7,2026-08-01T02:42:38.332Z
2024,0000412,거제대학교,전문대학,전문대학,경남,사립,1000292,1820549,380277,,3201118,6551092,48.9,2026-08-01T02:42:38.332Z
2024,0000560,경기과학기술대학교,전문대학,전문대학,경기,사립,5478178,,906181,,6384359,25109904,25.4,2026-08-01T02:42:38.332Z
2024,0002640,경남정보대학교,전문대학,전문대학,부산,사립,5808154,18620056,583411,,25011622,29624203,84.4,2026-08-01T02:42:38.332Z
2024,0000416,경민대학교,전문대학,전문대학,경기,사립,1303080,32488,741467,,2077035,26026651,8,2026-08-01T02:42:38.332Z
2024,0002641,경복대학교,전문대학,전문대학,경기,사립,3933591,15591836,1293244,340440,21159112,39524064,53.5,2026-08-01T02:42:38.332Z
2024,0000456,경북과학대학교,전문대학,전문대학,경북,사립,2841244,,138912,,2980156,10844425,27.5,2026-08-01T02:42:38.332Z
2024,0000438,경북보건대학교,전문대학,전문대학,경북,사립,365598,1462860,294777,,2123235,7164305,29.6,2026-08-01T02:42:38.332Z
2024,0002642,경북전문대학교,전문대학,전문대학,경북,사립,9505221,20798384,292283,,30595888,14580118,209.8,2026-08-01T02:42:38.332Z
2024,0000422,경인여자대학교,전문대학,전문대학,인천,사립,1647320,62317483,1000001,,64964804,22136515,293.5,2026-08-01T02:42:38.332Z
2024,0000425,계명문화대학교,전문대학,전문대학,대구,사립,2969803,43907608,349940,,47227350,25434308,185.7,2026-08-01T02:42:38.332Z
2024,0000426,계원예술대학교,전문대학,전문대학,경기,사립,727121,4899533,385211,,6011864,20312609,29.6,2026-08-01T02:42:38.332Z
2024,0000428,광양보건대학교,전문대학,전문대학,전남,사립,-10925658,,38244,,-10887414,628270,-1732.9,2026-08-01T02:42:38.332Z
2024,0000429,광주보건대학교,전문대학,전문대학,광주,사립,965168,4054547,236092,,5255807,17610139,29.8,2026-08-01T02:42:38.332Z
2024,0000430,구미대학교,전문대학,전문대학,경북,사립,14921321,61815104,3887550,1015948,81639923,32006415,255.1,2026-08-01T02:42:38.332Z
2024,0000549,국제대학교,전문대학,전문대학,경기,사립,2349388,3823380,199065,,6371834,15390750,41.4,2026-08-01T02:42:38.332Z
2024,0002971,군산간호대학교,전문대학,전문대학,전북,사립,693192,1559814,74335,,2327342,7049539,33,2026-08-01T02:42:38.332Z
2024,0000432,군장대학교,전문대학,전문대학,전북,사립,1826149,,140175,,1966324,9588813,20.5,2026-08-01T02:42:38.332Z
2024,0002972,기독간호대학교,전문대학,전문대학,광주,사립,68473,1976456,298922,,2343851,3152666,74.3,2026-08-01T02:42:38.332Z
2024,0000440,김포대학교,전문대학,전문대학,경기,사립,683939,19444211,470714,,20598864,12069568,170.7,2026-08-01T02:42:38.332Z
2024,0000569,김해대학교,전문대학,전문대학,경남,사립,180377,,65371,,245748,8019463,3.1,2026-08-01T02:42:38.332Z
2024,0000435,나주대학교,전문대학,전문대학,전남,사립,-8240291,2,45844,,-8194445,5746914,-142.6,2026-08-01T02:42:38.332Z
2024,0000441,농협대학교,전문대학,전문대학,경기,사립,246121,7722736,893970,,8862828,1861993,476,2026-08-01T02:42:38.332Z
2024,0000442,대경대학교,전문대학,전문대학,경북,사립,396621,,515452,,912073,21349744,4.3,2026-08-01T02:42:38.332Z
2024,0000443,대구공업대학교,전문대학,전문대학,대구,사립,509518,10412807,227934,,11150259,6464033,172.5,2026-08-01T02:42:38.332Z
2024,0000446,대구과학대학교,전문대학,전문대학,대구,사립,1298660,5378383,376971,,7054013,24131789,29.2,2026-08-01T02:42:38.332Z
2024,0000444,대구보건대학교,전문대학,전문대학,대구,사립,2503593,1078613,1064118,,4646324,39515534,11.8,2026-08-01T02:42:38.332Z
2024,0000546,대덕대학교,전문대학,전문대학,대전,사립,3004317,33321987,505394,,36831698,8385198,439.2,2026-08-01T02:42:38.332Z
2024,0000447,대동대학교,전문대학,전문대학,부산,사립,526634,5576691,4386,,6107712,8949837,68.2,2026-08-01T02:42:38.332Z
2024,0000448,대림대학교,전문대학,전문대학,경기,사립,5678765,44265499,1956766,,51901030,43589253,119.1,2026-08-01T02:42:38.332Z
2024,0000449,대원대학교,전문대학,전문대학,충북,사립,778954,13855885,951648,,15586487,10384036,150.1,2026-08-01T02:42:38.332Z
2024,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,1149204,6023818,313503,,7486525,22780310,32.9,2026-08-01T02:42:38.332Z
2024,0000451,대전보건대학교,전문대학,전문대학,대전,사립,947133,53153048,1449251,,55549431,24801327,224,2026-08-01T02:42:38.332Z
2024,0000460,동강대학교,전문대학,전문대학,광주,사립,1775137,1662868,110650,,3548656,12109508,29.3,2026-08-01T02:42:38.332Z
2024,0000457,동남보건대학교,전문대학,전문대학,경기,사립,26213357,8124050,246680,,34584087,29354339,117.8,2026-08-01T02:42:38.332Z
2024,0000450,동서울대학교,전문대학,전문대학,경기,사립,4947501,9067152,1083097,,15097750,36191377,41.7,2026-08-01T02:42:38.332Z
2024,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,1433559,1028430,136238,,2598227,21718720,12,2026-08-01T02:42:38.332Z
2024,0000462,동아보건대학교,전문대학,전문대학,전남,사립,1022957,3525623,44513,,4593094,4390492,104.6,2026-08-01T02:42:38.332Z
2024,0000463,동양미래대학교,전문대학,전문대학,서울,사립,2071869,70564866,2194333,,74831068,36000659,207.9,2026-08-01T02:42:38.332Z
2024,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,1519257,32600000,579434,,34698691,12424084,279.3,2026-08-01T02:42:38.332Z
2024,0000465,동원대학교,전문대학,전문대학,경기,사립,449080,5384340,162791,,5996211,17477743,34.3,2026-08-01T02:42:38.332Z
2024,0000466,동의과학대학교,전문대학,전문대학,부산,사립,727004,4940912,1982731,,7650647,22021641,34.7,2026-08-01T02:42:38.332Z
2024,0000469,두원공과대학교,전문대학,전문대학,경기,사립,7584269,47893639,8504,,55486413,12999434,426.8,2026-08-01T02:42:38.332Z
2024,0000470,마산대학교,전문대학,전문대학,경남,사립,2925133,113320225,609954,,116855312,28885595,404.5,2026-08-01T02:42:38.332Z
2024,0000473,명지전문대학,전문대학,전문대학,서울,사립,2867246,41142635,350968,,44360849,39762209,111.6,2026-08-01T02:42:38.332Z
2024,0000474,목포과학대학교,전문대학,전문대학,전남,사립,4750357,3650812,286997,,8688166,13349091,65.1,2026-08-01T02:42:38.332Z
2024,0000475,문경대학교,전문대학,전문대학,경북,사립,760878,1242731,201139,,2204748,4056216,54.4,2026-08-01T02:42:38.332Z
2024,0000476,배화여자대학교,전문대학,전문대학,서울,사립,1315395,26119507,230944,,27665846,15322374,180.6,2026-08-01T02:42:38.332Z
2024,0000543,백석문화대학교,전문대학,전문대학,충남,사립,879150,37455193,1556444,,39890788,24642612,161.9,2026-08-01T02:42:38.332Z
2024,0000477,백제예술대학교,전문대학,전문대학,전북,사립,168490,3425288,1871,,3595649,5108402,70.4,2026-08-01T02:42:38.332Z
2024,0000479,부산경상대학교,전문대학,전문대학,부산,사립,1970528,11611847,736857,,14319232,9133365,156.8,2026-08-01T02:42:38.332Z
2024,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,556287,2527558,855336,,3939181,19983056,19.7,2026-08-01T02:42:38.332Z
2024,0000467,부산보건대학교,전문대학,전문대학,부산,사립,8258842,2886688,687147,,11832678,12909477,91.7,2026-08-01T02:42:38.332Z
2024,0000480,부산여자대학교,전문대학,전문대학,부산,사립,4868841,35347831,343145,,40559817,10148714,399.7,2026-08-01T02:42:38.332Z
2024,0000561,부산예술대학교,전문대학,전문대학,부산,사립,86137,202550,3187,,291874,3428362,8.5,2026-08-01T02:42:38.332Z
2024,0000482,부천대학교,전문대학,전문대학,경기,사립,3933499,25123847,2216215,,31273561,43892797,71.2,2026-08-01T02:42:38.332Z
2024,0000483,삼육보건대학교,전문대학,전문대학,서울,사립,278468,5635541,223019,,6137028,7482480,82,2026-08-01T02:42:38.332Z
2024,0002646,서영대학교,전문대학,전문대학,광주,사립,-20897,,492783,,471887,26253334,1.8,2026-08-01T02:42:38.332Z
2024,0002973,서울여자간호대학교,전문대학,전문대학,서울,사립,942693,2895661,256880,,4095234,5578528,73.4,2026-08-01T02:42:38.332Z
2024,0000489,서울예술대학교,전문대학,전문대학,경기,사립,9432889,46825498,150497,,56408884,25273307,223.2,2026-08-01T02:42:38.332Z
2024,0000490,서일대학교,전문대학,전문대학,서울,사립,36478868,32189162,659243,,69327273,35642165,194.5,2026-08-01T02:42:38.332Z
2024,0000566,서정대학교,전문대학,전문대학,경기,사립,9909910,10681728,135356,,20726994,51656663,40.1,2026-08-01T02:42:38.332Z
2024,0000550,선린대학교,전문대학,전문대학,경북,사립,1454991,9782264,41876,,11279131,10628027,106.1,2026-08-01T02:42:38.332Z
2024,0002647,성운대학교,전문대학,전문대학,경북,사립,339773,423958,160008,,923738,7547009,12.2,2026-08-01T02:42:38.332Z
2024,0000515,세경대학교,전문대학,전문대학,강원,사립,4420209,8567640,170726,,13158575,3760810,349.9,2026-08-01T02:42:38.332Z
2024,0000567,송곡대학교,전문대학,전문대학,강원,사립,496443,6254,2298,,504995,4356524,11.6,2026-08-01T02:42:38.332Z
2024,0000564,송호대학교,전문대학,전문대학,강원,사립,255698,827823,209653,,1293174,5192156,24.9,2026-08-01T02:42:38.332Z
2024,0002649,수성대학교,전문대학,전문대학,대구,사립,1100833,10250360,474783,,11825977,19078277,62,2026-08-01T02:42:38.332Z
2024,0000497,수원과학대학교,전문대학,전문대학,경기,사립,5862314,95849182,567951,,102279447,15250048,670.7,2026-08-01T02:42:38.332Z
2024,0000496,수원여자대학교,전문대학,전문대학,경기,사립,3932355,32585001,567757,,37085112,23696510,156.5,2026-08-01T02:42:38.332Z
2024,0000498,순천제일대학교,전문대학,전문대학,전남,사립,13511343,14924402,192216,,28627961,13838679,206.9,2026-08-01T02:42:38.332Z
2024,0000500,숭의여자대학교,전문대학,전문대학,서울,사립,4576585,52580519,9809,,57166913,17121860,333.9,2026-08-01T02:42:38.332Z
2024,0000501,신구대학교,전문대학,전문대학,경기,사립,6562302,65914308,2322145,,74798755,39067734,191.5,2026-08-01T02:42:38.332Z
2024,0000502,신성대학교,전문대학,전문대학,충남,사립,-1203820,21240602,1301393,,21338175,17113350,124.7,2026-08-01T02:42:38.332Z
2024,0000506,신안산대학교,전문대학,전문대학,경기,사립,11452917,3451285,507916,,15412118,14840976,103.8,2026-08-01T02:42:38.332Z
2024,0000454,아주자동차대학교,전문대학,전문대학,충남,사립,1349241,5491297,389586,,7230124,5899087,122.6,2026-08-01T02:42:38.332Z
2024,0002650,안동과학대학교,전문대학,전문대학,경북,사립,392716,12976193,294181,,13663090,11697827,116.8,2026-08-01T02:42:38.332Z
2024,0000507,안산대학교,전문대학,전문대학,경기,사립,1335774,65900779,505699,,67742252,26450235,256.1,2026-08-01T02:42:38.332Z
2024,0000510,여주대학교,전문대학,전문대학,경기,사립,2768520,5097343,386917,,8252780,20054380,41.2,2026-08-01T02:42:38.332Z
2024,0002651,연성대학교,전문대학,전문대학,경기,사립,3618679,97822740,1296927,,102738346,35526883,289.2,2026-08-01T02:42:38.332Z
2024,0002652,연암공과대학교,전문대학,전문대학,경남,사립,6473231,1801606,263497,,8538334,6162152,138.6,2026-08-01T02:42:38.332Z
2024,0000512,연암대학교,전문대학,전문대학,충남,사립,898928,331240,272416,,1502584,6741652,22.3,2026-08-01T02:42:38.332Z
2024,0000418,영남외국어대학,전문대학,전문대학,경북,사립,2275844,5084481,,,7360324,2748765,267.8,2026-08-01T02:42:38.332Z
2024,0000513,영남이공대학교,전문대학,전문대학,대구,사립,9203990,39481707,758387,,49444084,33585122,147.2,2026-08-01T02:42:38.332Z
2024,0000517,영진전문대학교,전문대학,전문대학,대구,사립,2485582,99368134,4243025,9266,106106006,40046126,265,2026-08-01T02:42:38.332Z
2024,0002653,오산대학교,전문대학,전문대학,경기,사립,1555530,64859092,1945254,,68359876,26522706,257.7,2026-08-01T02:42:38.332Z
2024,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,470246,17994290,1230369,,19694905,16780611,117.4,2026-08-01T02:42:38.332Z
2024,0000452,우송정보대학,전문대학,전문대학,대전,사립,1799309,30831427,249772,,32880508,17875931,183.9,2026-08-01T02:42:38.332Z
2024,0000521,울산과학대학교,전문대학,전문대학,울산,사립,3036889,16941642,4237215,10000,24225747,31015595,78.1,2026-08-01T02:42:38.332Z
2024,0000568,웅지세무대학교,전문대학,전문대학,경기,사립,-8316382,,-4251,,-8320633,2134285,-389.9,2026-08-01T02:42:38.332Z
2024,0000523,원광보건대학교,전문대학,전문대학,전북,사립,4774448,18674067,703658,,24152173,22348011,108.1,2026-08-01T02:42:38.332Z
2024,0000524,유한대학교,전문대학,전문대학,경기,사립,4155416,31003990,825230,,35984636,25414612,141.6,2026-08-01T02:42:38.332Z
2024,0000525,인덕대학교,전문대학,전문대학,서울,사립,4303106,4965035,490479,210000,9968620,33965620,29.3,2026-08-01T02:42:38.332Z
2024,0002654,인하공업전문대학,전문대학,전문대학,인천,사립,910699,60447878,959872,,62318449,45915500,135.7,2026-08-01T02:42:38.332Z
2024,0000527,장안대학교,전문대학,전문대학,경기,사립,6976068,20940540,122162,,28038770,11994176,233.8,2026-08-01T02:42:38.332Z
2024,0000455,재능대학교,전문대학,전문대학,인천,사립,3244629,10324583,909863,,14479074,17139764,84.5,2026-08-01T02:42:38.332Z
2024,0000529,전남과학대학교,전문대학,전문대학,전남,사립,3712582,19154771,1430172,,24297525,14701632,165.3,2026-08-01T02:42:38.332Z
2024,0000531,전북과학대학교,전문대학,전문대학,전북,사립,20728653,7746922,139890,,28615465,8568443,334,2026-08-01T02:42:38.332Z
2024,0000437,전주기전대학,전문대학,전문대학,전북,사립,1327108,5881025,426817,,7634950,10063275,75.9,2026-08-01T02:42:38.332Z
2024,0000530,전주비전대학교,전문대학,전문대학,전북,사립,12861465,3132061,1420751,,17414277,17890443,97.3,2026-08-01T02:42:38.332Z
2024,0000532,제주관광대학교,전문대학,전문대학,제주,사립,652741,1008035,299531,,1960306,6959744,28.2,2026-08-01T02:42:38.332Z
2024,0002655,제주한라대학교,전문대학,전문대학,제주,사립,6652422,2253894,376998,,9283314,18824454,49.3,2026-08-01T02:42:38.332Z
2024,0002974,조선간호대학교,전문대학,전문대학,광주,사립,203087,7154111,33322,,7390520,3864918,191.2,2026-08-01T02:42:38.332Z
2024,0000534,조선이공대학교,전문대학,전문대학,광주,사립,911626,33194675,506242,,34612544,14315192,241.8,2026-08-01T02:42:38.332Z
2024,0000539,진주보건대학교,전문대학,전문대학,경남,사립,4934494,100463796,64078,,105462369,14583432,723.2,2026-08-01T02:42:38.332Z
2024,0000542,창원문성대학교,전문대학,전문대학,경남,사립,-19088,52886678,2279196,,55146786,5518431,999.3,2026-08-01T02:42:38.332Z
2024,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,2233414,40612390,836258,,43682062,26647814,163.9,2026-08-01T02:42:38.332Z
2024,0002656,청암대학교,전문대학,전문대학,전남,사립,389717,2803857,535606,,3729180,11749907,31.7,2026-08-01T02:42:38.332Z
2024,0000545,춘해보건대학교,전문대학,전문대학,울산,사립,976265,12820655,386291,,14183211,15243356,93,2026-08-01T02:42:38.332Z
2024,0000536,충북보건과학대학교,전문대학,전문대학,충북,사립,1696710,600000,641976,,2938685,13489366,21.8,2026-08-01T02:42:38.332Z
2024,0000547,충청대학교,전문대학,전문대학,충북,사립,385049,19524025,944762,,20853836,17470094,119.4,2026-08-01T02:42:38.332Z
2024,0002658,포항대학교,전문대학,전문대학,경북,사립,295776,71010,501525,,868311,9078170,9.6,2026-08-01T02:42:38.332Z
2024,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,201856,28512,-44669,,185699,3502619,5.3,2026-08-01T02:42:38.332Z
2024,0000565,한국관광대학교,전문대학,전문대학,경기,사립,708870,63604857,47556,,64361283,6742194,954.6,2026-08-01T02:42:38.332Z
2024,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,903738,3076718,211367,,4191823,3289266,127.4,2026-08-01T02:42:38.332Z
2024,0000522,한국영상대학교,전문대학,전문대학,세종,사립,2291793,14471770,1230760,,17994324,17747476,101.4,2026-08-01T02:42:38.332Z
2024,0000553,한림성심대학교,전문대학,전문대학,강원,사립,3751158,8608175,629727,,12989060,13842666,93.8,2026-08-01T02:42:38.332Z
