school_code_std,road_address,lot_address,lng,lat,sido,sigungu,geocoded_at
0002574,강원특별자치도 원주시 문막읍 견훤로 815,강원특별자치도 원주시 문막읍 후용리 882,127.79230330032595,37.26473244153854,강원특별자치도,원주시,2026-08-01T20:12:16.527Z
0002639,강원특별자치도 강릉시 주문진읍 연주로 270,강원특별자치도 강릉시 주문진읍 교항리 48-160,128.83117381017894,37.87672182379251,강원특별자치도,강릉시,2026-08-01T20:12:16.527Z
0002640,"부산광역시 사상구 주례로 45 (주례동, 경남정보대학교)",부산광역시 사상구 주례동 166-206,129.01120853196664,35.146557113839265,부산광역시,사상구,2026-08-01T20:12:16.527Z
0002641,"경기도 남양주시 진접읍 경복대로 425 (금곡리, 경복대학교)",경기도 남양주시 진접읍 금곡리 383,127.21160361286917,37.735102871905795,경기도,남양주시,2026-08-01T20:12:16.527Z
0002642,"경상북도 영주시 대학로 77 (휴천동, 경북전문대학교)",경상북도 영주시 휴천동 630,128.6156411427105,36.80402514475081,경상북도,영주시,2026-08-01T20:12:16.527Z
0002643,"경기도 광주시 초월읍 진새골길 151-30 (대쌍령리, 계약신학대학원대학교)",경기도 광주시 초월읍 대쌍령리 445-21,127.27606356138963,37.37961432725186,경기도,광주시,2026-08-01T20:12:16.527Z
0002645,"경상북도 경주시 태종로 478-20 (충효동, 서라벌대학)",경상북도 경주시 충효동 444,129.1822012492011,35.841785325317545,경상북도,경주시,2026-08-01T20:12:16.527Z
0002646,"전남광주통합특별시 북구 서강로 1 (운암동, 서영대학교)",전남광주통합특별시 북구 운암동 789-20,126.86945604089345,35.174960068391535,전남광주통합특별시,북구,2026-08-01T20:12:16.527Z
0002647,경상북도 영천시 신녕면 대학길 105,경상북도 영천시 신녕면 화남리 1135-5,128.76141598709165,36.06421086584973,경상북도,영천시,2026-08-01T20:12:16.527Z
0002649,"대구광역시 수성구 달구벌대로528길 15 (만촌동, 수성대학교)",대구광역시 수성구 만촌동 산 391,128.64812432989828,35.85397240854698,대구광역시,수성구,2026-08-01T20:12:16.527Z
0002650,"경상북도 안동시 서후면 서선길 189 (교리, 안동과학대학교)",경상북도 안동시 서후면 교리 496,128.6557361999267,36.59138297664799,경상북도,안동시,2026-08-01T20:12:16.527Z
0002651,"경기도 안양시 만안구 양화로37번길 34 (안양동, 연성대학교)",경기도 안양시 만안구 안양동 922-1,126.90701103606503,37.39641923936206,경기도,안양시,2026-08-01T20:12:16.527Z
0002652,"경남 진주시 진주대로 629번길 35(가좌동, 연암공과대학교)",경상남도 진주시 가좌동 780,128.09809544803613,35.16415649291834,,,2026-08-01T20:12:16.527Z
0002653,"경기도 오산시 청학로 45 (청학동, 오산대학)",경기도 오산시 청학동 17,127.05830550329898,37.156429283505894,경기도,오산시,2026-08-01T20:12:16.527Z
0002654,"인천광역시 미추홀구 인하로 100 (용현동, 인하대,인하공전,정석항공고) 인하공업전문대학",인천광역시 미추홀구 용현동 703,126.65882410888811,37.447782658192054,인천광역시,미추홀구,2026-08-01T20:12:16.527Z
0002655,"제주특별자치도 제주시 한라대학로 38 (노형동, 제주한라대학)",제주특별자치도 제주시 노형동 1534,126.47486627457468,33.477164895094475,제주특별자치도,제주시,2026-08-01T20:12:16.527Z
0002656,"전남광주통합특별시 순천시 녹색로 1641 (덕월동, 순천청암대학)",전남광주통합특별시 순천시 덕월동 340-1,127.49023037298689,34.928529100767676,전남광주통합특별시,순천시,2026-08-01T20:12:16.527Z
0002657,"충청남도 청양군 청양읍 학사길 55 (벽천리, 충남도립대학교)",충청남도 청양군 청양읍 벽천리 89-7,126.80178353419623,36.43819162609552,충청남도,청양군,2026-08-01T20:12:16.527Z
0002658,경상북도 포항시 북구 흥해읍 포항대학로 7,경상북도 포항시 북구 흥해읍 죽천리 산 63,129.41095185042602,36.08723664597493,경상북도,포항시,2026-08-01T20:12:16.527Z
0002660,"인천광역시 연수구 아카데미로 119 (송도동, 인천대학교)",인천광역시 연수구 송도동 12-1,126.63251429718152,37.37803467293007,인천광역시,연수구,2026-08-01T20:12:16.527Z
0002668,"경기도 파주시 파평면 파산서원길 64-68 (눌노리, 제네바신학대학원대학교)",경기도 파주시 파평면 눌노리 268-18,126.85887489352746,37.936026843668785,경기도,파주시,2026-08-01T20:12:16.527Z
0002674,"경상북도 영주시 가흥로 2 (문정동, 한국폴리텍VI대학)",경상북도 영주시 문정동 580,128.6009107950752,36.80094262392312,경상북도,영주시,2026-08-01T20:12:16.527Z
0002712,"경기도 동두천시 벌마들로40번길 30 (상패동, 신한대학교)",경기도 동두천시 상패동 233-1,127.03788749489192,37.903870649170386,경기도,동두천시,2026-08-01T20:12:16.527Z
0002726,"충청남도 천안시 동남구 단대로 119 (안서동, 단국대학교천안캠퍼스)",충청남도 천안시 동남구 안서동 522,127.17178117726732,36.83940318246198,충청남도,천안시,2026-08-01T20:12:16.527Z
0002744,경기도 양주시 경동대학로 27 (고암동),경기도 양주시 고암동 417-8,127.0705297402466,37.809461771571996,경기도,양주시,2026-08-01T20:12:16.527Z
0002748,경상남도 김해시 삼계로 208 (삼계동),경상남도 김해시 삼계동 60,128.8721829317009,35.268307671611154,경상남도,김해시,2026-08-01T20:12:16.527Z
0002749,"경상북도 고령군 대가야읍 대가야로 1103 (지산리, 가야대학교)",경상북도 고령군 대가야읍 지산리 1000,128.2510295178355,35.716730271663224,경상북도,고령군,2026-08-01T20:12:16.527Z
0002800,"경기도 의정부시 호암로 95 (호원동, 신한대학교)",경기도 의정부시 호원동 117-1,127.0459016495225,37.71062784887174,경기도,의정부시,2026-08-01T20:12:16.527Z
0002817,"서울특별시 서초구 서초대로 121 (방배동, 원우빌딩)",서울특별시 서초구 방배동 877-16,126.99546187879952,37.488527581882,서울특별시,서초구,2026-08-01T20:12:16.527Z
0002818,경기도 화성시 팔탄면 3.1만세로 694-57 (해창리),경기도 화성시 만세구 팔탄면 해창리 95-5,126.87934605691184,37.105782340832405,경기도,화성시,2026-08-01T20:12:16.527Z
0002854,강원특별자치도 원주시 북원로2425번길 73 (우산동),강원특별자치도 원주시 우산동 814-2,127.9340452760583,37.36340556503578,강원특별자치도,원주시,2026-08-01T20:12:16.527Z
0002857,"경기도 과천시 관악산길 216 (중앙동, 구세군사관대학원대학교)",경기도 과천시 중앙동 83-2,126.9869016142514,37.4319125560594,경기도,과천시,2026-08-01T20:12:16.527Z
0002911,경기도 의정부시 동일로 712 (금오동),경기도 의정부시 금오동 489,127.05012451782468,37.75399410163559,경기도,의정부시,2026-08-01T20:12:16.527Z
0002912,"제주특별자치도 제주시 산천단동3길 2 (아라일동, 한국폴리택대학제주캠퍼스)",제주특별자치도 제주시 아라일동 362-32,126.56140758641091,33.44741628498452,제주특별자치도,제주시,2026-08-01T20:12:16.527Z
0002928,"경기도 고양시 일산동구 일산로 323 (마두동, 국립암센터)",경기도 고양시 일산동구 마두동 809,126.78334910060656,37.66323306314746,경기도,고양시,2026-08-01T20:12:16.527Z
0002949,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",세종특별자치시  조치원읍 신안리 300,127.28368953877165,36.62177273730191,,,2026-08-01T20:12:16.527Z
0002959,"충청남도 천안시 동남구 상명대길 31 (안서동, 상명대학교천안캠퍼스)",충청남도 천안시 동남구 안서동 300,127.1803095535123,36.83232432440916,충청남도,천안시,2026-08-01T20:12:16.527Z
0002971,"전라북도 군산시 동개정길 7 (개정동, 군산간호대학교)",전북특별자치도 군산시 개정동 413-1,126.7597017626865,35.97044560664327,전라북도,군산시,2026-08-01T20:12:16.527Z
0002972,"전남광주통합특별시 남구 백서로70번길 6 (양림동, 기독간호대학)",전남광주통합특별시 남구 양림동 67-1,126.91586886343595,35.13830783313314,전남광주통합특별시,남구,2026-08-01T20:12:16.527Z
0002973,"서울특별시 서대문구 간호대로 38 (홍제동, 서울여자간호대학교)",서울특별시 서대문구 홍제동 287-89,126.94761890684723,37.59733271316581,서울특별시,서대문구,2026-08-01T20:12:16.527Z
0002974,전남광주통합특별시 동구 조선대2길 70(서석동) 조선간호대학교,전남광주통합특별시 동구 서석동 280,126.92879136841074,35.13780185813428,전남광주통합특별시,동구,2026-08-01T20:12:16.527Z
0002975,"전남광주통합특별시 순천시 기적의도서관1길 41 (조례동, 한국폴리텍대학순천캠퍼스)",전남광주통합특별시 순천시 조례동 435-6,127.52624418707445,34.95254679930272,전남광주통합특별시,순천시,2026-08-01T20:12:16.527Z
0003019,전라북도 전주시 덕진구 콩쥐팥쥐로 1515(중동),전북특별자치도 전주시 덕진구 중동 837,127.06936808869852,35.82610245960102,전라북도,전주시,2026-08-01T20:12:16.527Z
0003022,"충청남도 부여군 규암면 백제문로 367 (합정리, 한국전통문화대학교)",충청남도 부여군 규암면 합정리 619,126.89605477601376,36.30891139428198,충청남도,부여군,2026-08-01T20:12:16.527Z
0003104,경상북도 영천시 로봇캠퍼스로 1 (화룡동),경상북도 영천시 화룡동 989,128.92186187096203,35.97282796818725,경상북도,영천시,2026-08-01T20:12:16.527Z
0003105,경기도 화성시 팔탄면 제암고주로 108,경기도 화성시 만세구 팔탄면 고주리 196-1,126.88966292014507,37.131507814878375,경기도,화성시,2026-08-01T20:12:16.527Z
0003139,전남광주통합특별시 나주시 켄텍길 21(빛가람동),전남광주통합특별시 나주시 빛가람동 908-1,126.80334672760002,35.01057344610669,전남광주통합특별시,나주시,2026-08-01T20:12:16.527Z
0003157,경상남도 진주시 모덕로 299(하대동) 한국폴리텍대학 진주캠퍼스,경상남도 진주시 하대동 105,128.1276135411463,35.18965915433522,경상남도,진주시,2026-08-01T20:12:16.527Z
0003163,부산광역시 기장군 정관읍 산단4로 2-69,부산광역시 기장군 정관읍 달산리 938-38,129.18129597449968,35.31204634609813,부산광역시,기장군,2026-08-01T20:12:16.527Z
0003183,서울특별시 종로구 창덕궁5길 22-8 (원서동),서울특별시 종로구 원서동 9-9,126.98863080583044,37.58357859687209,서울특별시,종로구,2026-08-01T20:12:16.527Z
0003193,부산광역시 해운대구 반송순환로 142 (반송동) 영산대학교 해운대캠퍼스,부산광역시 해운대구 반송동 248,129.15656370510453,35.22424005208005,부산광역시,해운대구,2026-08-01T20:12:16.527Z
0003194,경상남도 양산시 주남로 288 (주남동) 영산대학교 양산캠퍼스,경상남도 양산시 주남동 982-4,129.14599371470817,35.4287551091293,경상남도,양산시,2026-08-01T20:12:16.527Z
0003297,경상남도 거창군 거창읍 거창대학로 72,경상남도 거창군 거창읍 김천리 164,127.91161897875065,35.673041326317225,경상남도,거창군,2026-08-01T20:12:16.527Z
0003298,경상남도 남해군 남해읍 화전로78번길 30,경상남도 남해군 남해읍 남변리 162,127.8994820582451,34.83776936904613,경상남도,남해군,2026-08-01T20:12:16.527Z
0003312,전남광주통합특별시 담양군 담양읍 죽녹원로 152,전남광주통합특별시 담양군 담양읍 향교리 262-2,126.9888792892992,35.326532830251,전남광주통합특별시,담양군,2026-08-01T20:12:16.527Z
0003363,강원특별자치도 강릉시 죽헌길 7 (지변동),강원특별자치도 강릉시 지변동 123,128.8679799445353,37.77220807160427,강원특별자치도,강릉시,2026-08-01T20:12:16.527Z
0003364,강원특별자치도 원주시 흥업면 남원로 150,강원특별자치도 원주시 흥업면 흥업리 7,127.92192830954434,37.30457526234364,강원특별자치도,원주시,2026-08-01T20:12:16.527Z
