year,cohort,school_rep_code,school_rep_name,region,estb,school_division,edu_carryover,edu_endowment,industry_carryover,industry_endowment,total_funds,tuition_revenue,fund_secure_rate,campus_count,has_alimi,updated_at
2020,junior-college,0000542,한국골프대학교,강원,사립,전문대학,-311883.5730000001,28512.179,-24007.853000000003,0,-307379.2470000001,3206915,-9.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000383,한림성심대학교,강원,사립,전문대학,2980687.2199999997,8608174.676,629726.763,0,12218588.659000002,16792764.91,72.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,2669958.3400000017,0,906180.983,0,3576139.3230000017,28527405.92,12.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000255,경민대학교,경기,사립,전문대학,-821872.5789999999,32488.096,741467.266,0,-47917.216999999946,28095777.34,-0.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000259,경복대학교,경기,사립,전문대학,7534178.82,15591836.16,1293244.296,0,24419259.276,39814871.25,61.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000264,계원예술대학교,경기,사립,전문대학,1813200.3589999992,4899532.565,385210.705,0,7097943.629,21632315.48,32.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000379,국제대학교,경기,사립,전문대학,3262268.870000001,3823380.449,199065.497,0,7284714.8160000015,23349828.5,31.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000277,김포대학교,경기,사립,전문대학,23719880.840000004,19444211.2,470713.693,0,43634805.73300001,19329800.44,225.7,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000278,농협대학교,경기,사립,전문대학,15757.814999999944,7722736.411,893970.1520000001,0,8632464.378,2223629.99,388.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000285,대림대학교,경기,사립,전문대학,8368033.739999998,44265498.57,1956766.1180000002,0,54590298.428,46935108.94,116.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000294,동남보건대학교,경기,사립,전문대학,10688112.86,8124049.703,246680.34999999998,0,19058842.913000003,30398537.02,62.7,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000287,동서울대학교,경기,사립,전문대학,3151371.869999999,9067152.304,1083097.0469999998,0,13301621.220999999,39730554.89,33.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,943647.4900000002,1028430,136237.98100000003,1500,2109815.4710000004,22497397.95,9.4,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000302,동원대학교,경기,사립,전문대학,675172.051,5384340.299,162790.53,0,6222302.88,21072863.59,29.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000305,두원공과대학교,경기,사립,전문대학,33125455.195,47893639.08,8503.982000000076,0,81027598.257,25521817.76,317.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000316,부천대학교,경기,사립,전문대학,4005415.8200000003,25123846.69,2216214.626,0,31345477.136,48406532.45,64.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000323,서울예술대학교,경기,사립,전문대학,12269376.18,46825498.27,150496.918,0,59245371.368,25481841.53,232.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000392,서정대학교,경기,사립,전문대학,4969057.289999999,10681727.69,135356.32,0,15786141.299999999,34146550.37,46.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000330,수원과학대학교,경기,사립,전문대학,19846627.63,95849182.07,567951.0360000003,0,116263760.73599999,30060950.62,386.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000329,수원여자대학교,경기,사립,전문대학,13119256.42,32585000.64,567756.89,0,46272013.95,28205285.13,164.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000334,신구대학교,경기,사립,전문대학,4000874.1400000006,65914308.49,2322144.5160000003,0,72237327.146,43548144.41,165.9,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000339,신안산대학교,경기,사립,전문대학,1128333.176,3451284.566,507916.444,0,5087534.186000001,23781735,21.4,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000340,안산대학교,경기,사립,전문대학,862197.7020000005,65900779.3,505698.745,0,67268675.747,26951922.28,249.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000343,여주대학교,경기,사립,전문대학,1070883.629999999,5097342.858,386916.58199999994,10000,6565143.069999998,33312414.45,19.7,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000341,연성대학교,경기,사립,전문대학,5006740.6899999995,97822740.16,1296927.2370000002,0,104126408.087,37278856.75,279.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000350,오산대학교,경기,사립,전문대학,1331299.2699999996,64859091.54,1945254.3320000002,0,68135645.142,31273532.82,217.9,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,1342557.3770000003,17994289.83,1080161.8649999998,0,20417009.071999997,25018055.38,81.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,1215657.2700000005,0,-4251.227,0,1211406.0430000005,6882544.36,17.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000355,유한대학교,경기,사립,전문대학,523726.9199999999,31003990,825229.782,0,32352946.702000003,27891501.8,116,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000358,장안대학교,경기,사립,전문대학,1458476.83,20940540.43,122161.76599999997,0,22521179.025999997,32777438.83,68.7,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,3585073.25,40612389.74,836257.9720000001,0,45033720.962000005,25906045.02,173.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000391,한국관광대학교,경기,사립,전문대학,3623793.8600000003,63604856.53,47555.82399999999,0,67276206.214,11663896.1,576.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000251,거제대학교,경남,사립,전문대학,215512.446,1820549.062,380276.978,0,2416338.486,7051627.43,34.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000395,김해대학교,경남,사립,전문대학,84930.22999999998,0,65370.533,0,150300.76299999998,8381541.864,1.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,1171781.495,32600000,579434.034,0,34351215.529,12770485.4,269,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000306,마산대학교,경남,사립,전문대학,1746036.17,113320225,609953.707,0,115676214.877,32281149.85,358.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000530,연암공과대학교,경남,사립,전문대학,5072486.868000001,1801605.784,263497.119,0,7137589.771000001,6320750.285,112.9,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000369,진주보건대학교,경남,사립,전문대학,1492854.965999999,100463796.4,64078.265,0,102020729.63100001,16644609.04,612.9,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000528,창원문성대학교,경남,사립,전문대학,128147.87900000066,52886678.34,2174251.2109999997,0,55189077.43000001,14222183.5,388,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,1285749.3229999999,3076717.901,211367.33800000002,10000,4583834.562,4325776.83,106,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,526294.5209999997,5620147.199,597789.036,0,6744230.756,10294550.74,65.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000293,경북과학대학교,경북,사립,전문대학,1057366.2759999996,0,138911.75,0,1196278.0259999996,9224031.68,13,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000523,경북보건대학교,경북,사립,전문대학,153200.44400000013,1462860.024,294776.582,0,1910837.05,6964537.04,27.4,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000258,경북전문대학교,경북,사립,전문대학,449357.3379999995,20798383.724,292283.358,0,21540024.419999998,16239752.16,132.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000268,구미대학교,경북,사립,전문대학,6997859.909,61815103.769999996,3887550.2480000006,1753613.231,74454127.15799999,29979189.9,248.4,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000279,대경대학교,경북,사립,전문대학,57814.34800000116,0,515452.43100000004,0,573266.7790000013,22467825.52,2.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000309,문경대학교,경북,사립,전문대학,564847.1379999998,1242731.011,201139.08199999994,0,2008717.2309999997,5051280.38,39.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000262,서라벌대학교,경북,사립,전문대학,1205525.0480000002,1525646.027,186749.04299999998,0,2917920.1180000002,3671001.394,79.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000380,선린대학교,경북,사립,전문대학,8038504.203999999,9782264.408,41875.721,0,17862644.333,13089288.71,136.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000547,성운대학교,경북,사립,전문대학,1368666.27,423957.59,160007.721,0,1952631.581,7656680.238,25.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000338,안동과학대학교,경북,사립,전문대학,1925848.8329999996,12976193.17,294181.315,0,15196223.317999998,14996500.93,101.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000257,영남외국어대학,경북,사립,전문대학,2526663.835,5084480.752,0,0,7611144.587,2789459,272.9,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000381,포항대학교,경북,사립,전문대학,192372.74699999997,71009.55799999999,501525.259,0,764907.564,10738954.7,7.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000522,호산대학교,경북,사립,전문대학,473683.35299999965,2275783.211,90013.563,0,2839480.127,10702880.43,26.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000267,광주보건대학교,광주,사립,전문대학,165468.78599999938,4054546.668,236092.29300000006,0,4456107.7469999995,18728789.86,23.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000273,기독간호대학교,광주,사립,전문대학,46989.278999999864,1976456.472,298921.62999999995,0,2322367.381,3190981.44,72.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000297,동강대학교,광주,사립,전문대학,428125.86199999973,1662868.228,110650.31200000003,0,2201644.402,15506970.82,14.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000320,서영대학교,광주,사립,전문대학,-207260.7530000005,0,492783.28,0,285522.52699999954,29037532.5,1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000366,조선간호대학교,광주,사립,전문대학,126327.06900000013,7154110.71,33321.81,0,7313759.589,3888336.85,188.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000365,조선이공대학교,광주,사립,전문대학,1148558.0370000005,33194675.35,506242.1860000001,0,34849475.573,18007454,193.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000263,계명문화대학교,대구,사립,전문대학,1654420.222000001,43907607.66,349940.03300000005,0,45911967.915,28830680.07,159.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000280,대구공업대학교,대구,사립,전문대학,1254275.713,10412807.25,227933.843,0,11895016.806,9207963.216,129.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000283,대구과학대학교,대구,사립,전문대학,1568539.5199999996,5378382.513,376970.746,0,7323892.779,23397112.02,31.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000281,대구보건대학교,대구,사립,전문대학,6433663.060000002,1078613.429,1064117.846,0,8576394.335,42673860.6,20.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000282,수성대학교,대구,사립,전문대학,3174245.693,10250360.35,474783.438,0,13899389.480999999,19423832.11,71.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000346,영남이공대학교,대구,사립,전문대학,11055672.889999999,39481706.84,758386.9980000001,0,51295766.72800001,35560293.15,144.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000349,영진전문대학교,대구,사립,전문대학,3075249.1100000013,99368133.56,3851525.1330000004,3150,106298057.803,46209247.23,230,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000376,대덕대학교,대전,사립,전문대학,9287608.148,33321987.09,505394.4020000001,0,43114989.64,19889826.6,216.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,933877.2669999991,6023818.396,313502.52499999997,0,7271198.187999999,25429911.9,28.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000288,대전보건대학교,대전,사립,전문대학,2464962.8600000013,53153047.6,1449250.8360000001,0,57067261.296000004,31671192.03,180.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000289,우송정보대학,대전,사립,전문대학,649757.7929999996,30831427.01,249771.57999999996,0,31730956.383,25331032.04,125.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000253,경남정보대학교,부산,사립,전문대학,2410342.0500000007,18620056.28,583411.1599999999,0,21613809.490000002,39068377.09,55.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000284,대동대학교,부산,사립,전문대학,135523.39899999974,5576691.492,4386.023000000001,0,5716600.913999999,8868995.3,64.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000303,동의과학대학교,부산,사립,전문대학,841346.711000001,4940911.58,1982731.296,0,7764989.587000001,30980065.01,25.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000304,동주대학교,부산,사립,전문대학,14045471.851999998,2886688.277,687147.462,0,17619307.591,17408801.66,101.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000313,부산경상대학교,부산,사립,전문대학,929991.4240000001,11611847.17,736857.1270000001,0,13278695.721,12778181.3,103.9,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,524139.3339999998,2527557.585,855336.0109999999,0,3907032.9299999997,20609506.12,19,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000314,부산여자대학교,부산,사립,전문대학,4085996.448000001,35347830.86,343144.772,0,39776972.08,15641979.93,254.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000388,부산예술대학교,부산,사립,전문대학,314899.436,202549.917,3186.785,0,520636.138,3942769.411,13.2,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000300,동양미래대학교,서울,사립,전문대학,878650.8300000001,70564866.11,2194333.198,0,73637850.138,37454844.42,196.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000307,명지전문대학,서울,사립,전문대학,1414033.6499999985,41142635.4,350968.405,0,42907637.455,43138630.23,99.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000310,배화여자대학교,서울,사립,전문대학,330449.50299999956,26119507.401,230944.045,0,26680900.949,16160686.62,165.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,548039.0229999996,5635541.009,223018.639,0,6406598.671,7625867.22,84,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,1242922.5020000003,2895660.645,256880.369,0,4395463.516000001,6050616.62,72.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000324,서일대학교,서울,사립,전문대학,10278210,32189162.205,435637.198,0,42903009.403,35510942.68,120.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,8635770.337,52580518.67,9809.337,0,61226098.344,19100508.3,320.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000356,인덕대학교,서울,사립,전문대학,4097697.129999999,4965035.227,490478.99800000014,165000,9718211.354999999,38861330.03,25,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000384,한양여자대학교,서울,사립,전문대학,6826336.030000001,67892554.5,2682584.1849999996,0,77401474.715,39607817.15,195.4,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000353,한국영상대학교,세종,사립,전문대학,1628552.4179999996,14471770.229,1230760.418,0,17331083.065,19451709.42,89.1,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000352,울산과학대학교,울산,사립,전문대학,5569413.049999999,16941642.43,4237215.228999999,0,26748270.708999995,34121006.11,78.4,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,276754.20999999996,12820655.03,386291.103,0,13483700.342999998,16553929.24,81.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000261,경인여자대학교,인천,사립,전문대학,1654969.7799999993,62317483.18,1000000.555,0,64972453.515,27915559.3,232.7,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000292,인천재능대학교,인천,사립,전문대학,3455074.59,10324582.81,909862.5700000001,0,14689519.97,21148060.71,69.5,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,630612.629999999,60447877.67,959871.939,0,62038362.239,43765823.53,141.8,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000272,고구려대학교,전남,사립,전문대학,-1388401.3709999998,1.983,45843.89500000002,0,-1342555.4929999998,7174212.65,-18.7,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000266,광양보건대학교,전남,사립,전문대학,0,0,38243.958,0,38243.958,0,,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000532,동아보건대학교,전남,사립,전문대학,522091.9260000002,3525623.437,44512.975,0,4092228.338,7224308.803,56.6,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000308,목포과학대학교,전남,사립,전문대학,2925548.131,3650811.87,286997.17000000004,0,6863357.171,11976817.29,57.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000331,순천제일대학교,전남,사립,전문대학,12823027.692,14924402.125,192216.2549999999,0,27939646.072,13349838.21,209.3,1,Y,2026-08-15T06:00:43.635Z
2020,junior-college,0000360,전남과학대학교,전남,사립,전문대학,2128367.2920000004,19154771.16,1430171.929,30000,22743310.381,19230416.64,118.3,1,Y,2026-08-15T06:00:43.635Z
