year,school_code_std,school_name,school_division,school_kind,region,estb,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,uploaded_at
2024,0000416,경민대학교,전문대학,전문대학,경기,사립,,95000,,95000,26026651,0.4,2026-08-01T05:16:30.222Z
2024,0002641,경복대학교,전문대학,전문대학,경기,사립,,395000,,395000,39524064,1,2026-08-01T05:16:30.222Z
2024,0000456,경북과학대학교,전문대학,전문대학,경북,사립,,19000,,19000,10844425,0.2,2026-08-01T05:16:30.222Z
2024,0000438,경북보건대학교,전문대학,전문대학,경북,사립,,58498,,58498,7164305,0.8,2026-08-01T05:16:30.222Z
2024,0002642,경북전문대학교,전문대학,전문대학,경북,사립,,74800,,74800,14580118,0.5,2026-08-01T05:16:30.222Z
2024,0000422,경인여자대학교,전문대학,전문대학,인천,사립,10542,50000,,60542,22136515,0.3,2026-08-01T05:16:30.222Z
2024,0000425,계명문화대학교,전문대학,전문대학,대구,사립,,1126432,,1126432,25434308,4.4,2026-08-01T05:16:30.222Z
2024,0000426,계원예술대학교,전문대학,전문대학,경기,사립,34408,500000,,534408,20312609,2.6,2026-08-01T05:16:30.222Z
2024,0000428,광양보건대학교,전문대학,전문대학,전남,사립,,1610,,1610,628270,0.3,2026-08-01T05:16:30.222Z
2024,0000429,광주보건대학교,전문대학,전문대학,광주,사립,,130000,,130000,17610139,0.7,2026-08-01T05:16:30.222Z
2024,0000430,구미대학교,전문대학,전문대학,경북,사립,,76876,,76876,32006415,0.2,2026-08-01T05:16:30.222Z
2024,0000549,국제대학교,전문대학,전문대학,경기,사립,507080,51000,,558080,15390750,3.6,2026-08-01T05:16:30.222Z
2024,0002971,군산간호대학교,전문대학,전문대학,전북,사립,,100,,100,7049539,0,2026-08-01T05:16:30.222Z
2024,0000432,군장대학교,전문대학,전문대학,전북,사립,,,,,9588813,0,2026-08-01T05:16:30.222Z
2024,0002972,기독간호대학교,전문대학,전문대학,광주,사립,,110000,,110000,3152666,3.5,2026-08-01T05:16:30.222Z
2024,0000440,김포대학교,전문대학,전문대학,경기,사립,,170000,,170000,12069568,1.4,2026-08-01T05:16:30.222Z
2024,0000569,김해대학교,전문대학,전문대학,경남,사립,,220000,,220000,8019463,2.7,2026-08-01T05:16:30.222Z
2024,0000435,나주대학교,전문대학,전문대학,전남,사립,,,,,5746914,0,2026-08-01T05:16:30.222Z
2024,0000441,농협대학교,전문대학,전문대학,경기,사립,120615,335385,,456000,1861993,24.5,2026-08-01T05:16:30.222Z
2024,0000442,대경대학교,전문대학,전문대학,경북,사립,,34713,,34713,21349744,0.2,2026-08-01T05:16:30.222Z
2024,0000443,대구공업대학교,전문대학,전문대학,대구,사립,5500,100000,,105500,6464033,1.6,2026-08-01T05:16:30.222Z
2024,0000446,대구과학대학교,전문대학,전문대학,대구,사립,,318000,,318000,24131789,1.3,2026-08-01T05:16:30.222Z
2024,0000444,대구보건대학교,전문대학,전문대학,대구,사립,,42000,,42000,39515534,0.1,2026-08-01T05:16:30.222Z
2024,0000546,대덕대학교,전문대학,전문대학,대전,사립,20000,63390,,83390,8385198,1,2026-08-01T05:16:30.222Z
2024,0000447,대동대학교,전문대학,전문대학,부산,사립,,161500,,161500,8949837,1.8,2026-08-01T05:16:30.222Z
2024,0000448,대림대학교,전문대학,전문대학,경기,사립,,1130000,,1130000,43589253,2.6,2026-08-01T05:16:30.222Z
2024,0000449,대원대학교,전문대학,전문대학,충북,사립,,150000,,150000,10384036,1.4,2026-08-01T05:16:30.222Z
2024,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,,100000,,100000,22780310,0.4,2026-08-01T05:16:30.222Z
2024,0000451,대전보건대학교,전문대학,전문대학,대전,사립,,125000,,125000,24801327,0.5,2026-08-01T05:16:30.222Z
2024,0000460,동강대학교,전문대학,전문대학,광주,사립,,120020,,120020,12109508,1,2026-08-01T05:16:30.222Z
2024,0000457,동남보건대학교,전문대학,전문대학,경기,사립,,63000,,63000,29354339,0.2,2026-08-01T05:16:30.222Z
2024,0000450,동서울대학교,전문대학,전문대학,경기,사립,,68043,,68043,36191377,0.2,2026-08-01T05:16:30.222Z
2024,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,,85000,,85000,21718720,0.4,2026-08-01T05:16:30.222Z
2024,0000462,동아보건대학교,전문대학,전문대학,전남,사립,500000,431400,,931400,4390492,21.2,2026-08-01T05:16:30.222Z
2024,0000463,동양미래대학교,전문대학,전문대학,서울,사립,,370000,,370000,36000659,1,2026-08-01T05:16:30.222Z
2024,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,,235000,,235000,12424084,1.9,2026-08-01T05:16:30.222Z
2024,0000465,동원대학교,전문대학,전문대학,경기,사립,,114000,,114000,17477743,0.7,2026-08-01T05:16:30.222Z
2024,0000466,동의과학대학교,전문대학,전문대학,부산,사립,,140000,,140000,22021641,0.6,2026-08-01T05:16:30.222Z
2024,0000469,두원공과대학교,전문대학,전문대학,경기,사립,1000000,1030000,,2030000,12999434,15.6,2026-08-01T05:16:30.222Z
2024,0000470,마산대학교,전문대학,전문대학,경남,사립,,32000,,32000,28885595,0.1,2026-08-01T05:16:30.222Z
2024,0000473,명지전문대학,전문대학,전문대학,서울,사립,,130000,,130000,39762209,0.3,2026-08-01T05:16:30.222Z
2024,0000474,목포과학대학교,전문대학,전문대학,전남,사립,,30000,,30000,13349091,0.2,2026-08-01T05:16:30.222Z
2024,0000475,문경대학교,전문대학,전문대학,경북,사립,,63500,,63500,4056216,1.6,2026-08-01T05:16:30.222Z
2024,0000476,배화여자대학교,전문대학,전문대학,서울,사립,,12000,,12000,15322374,0.1,2026-08-01T05:16:30.222Z
2024,0000543,백석문화대학교,전문대학,전문대학,충남,사립,,2000,,2000,24642612,0,2026-08-01T05:16:30.222Z
2024,0000477,백제예술대학교,전문대학,전문대학,전북,사립,,33000,,33000,5108402,0.6,2026-08-01T05:16:30.222Z
2024,0000479,부산경상대학교,전문대학,전문대학,부산,사립,,100000,,100000,9133365,1.1,2026-08-01T05:16:30.222Z
2024,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,,15800,,15800,19983056,0.1,2026-08-01T05:16:30.222Z
2024,0000467,부산보건대학교,전문대학,전문대학,부산,사립,,7000,,7000,12909477,0.1,2026-08-01T05:16:30.222Z
2024,0000480,부산여자대학교,전문대학,전문대학,부산,사립,,284706,,284706,10148714,2.8,2026-08-01T05:16:30.222Z
2024,0000561,부산예술대학교,전문대학,전문대학,부산,사립,,75033,,75033,3428362,2.2,2026-08-01T05:16:30.222Z
2024,0000482,부천대학교,전문대학,전문대학,경기,사립,,310000,,310000,43892797,0.7,2026-08-01T05:16:30.222Z
2024,0000483,삼육보건대학교,전문대학,전문대학,서울,사립,,356082,,356082,7482480,4.8,2026-08-01T05:16:30.222Z
2024,0002646,서영대학교,전문대학,전문대학,광주,사립,,10000,,10000,26253334,0,2026-08-01T05:16:30.222Z
2024,0002973,서울여자간호대학교,전문대학,전문대학,서울,사립,,20000,,20000,5578528,0.4,2026-08-01T05:16:30.222Z
2024,0000489,서울예술대학교,전문대학,전문대학,경기,사립,,153999,,153999,25273307,0.6,2026-08-01T05:16:30.222Z
2024,0000490,서일대학교,전문대학,전문대학,서울,사립,,130000,,130000,35642165,0.4,2026-08-01T05:16:30.222Z
2024,0000566,서정대학교,전문대학,전문대학,경기,사립,,100000,,100000,51656663,0.2,2026-08-01T05:16:30.222Z
2024,0000550,선린대학교,전문대학,전문대학,경북,사립,,17100,,17100,10628027,0.2,2026-08-01T05:16:30.222Z
2024,0002647,성운대학교,전문대학,전문대학,경북,사립,1802,73520,,75322,7547009,1,2026-08-01T05:16:30.222Z
2024,0000515,세경대학교,전문대학,전문대학,강원,사립,,60700,,60700,3760810,1.6,2026-08-01T05:16:30.222Z
2024,0000567,송곡대학교,전문대학,전문대학,강원,사립,483805,371219,,855024,4356524,19.6,2026-08-01T05:16:30.222Z
2024,0000564,송호대학교,전문대학,전문대학,강원,사립,384100,180000,,564100,5192156,10.9,2026-08-01T05:16:30.222Z
2024,0002649,수성대학교,전문대학,전문대학,대구,사립,,51000,,51000,19078277,0.3,2026-08-01T05:16:30.222Z
2024,0000497,수원과학대학교,전문대학,전문대학,경기,사립,,10000,,10000,15250048,0.1,2026-08-01T05:16:30.222Z
2024,0000496,수원여자대학교,전문대학,전문대학,경기,사립,50000,1000,,51000,23696510,0.2,2026-08-01T05:16:30.222Z
2024,0000498,순천제일대학교,전문대학,전문대학,전남,사립,,15600,,15600,13838679,0.1,2026-08-01T05:16:30.222Z
2024,0000500,숭의여자대학교,전문대학,전문대학,서울,사립,,35000,,35000,17121860,0.2,2026-08-01T05:16:30.222Z
2024,0000501,신구대학교,전문대학,전문대학,경기,사립,,38500,,38500,39067734,0.1,2026-08-01T05:16:30.222Z
2024,0000502,신성대학교,전문대학,전문대학,충남,사립,170000,266000,,436000,17113350,2.5,2026-08-01T05:16:30.222Z
2024,0000506,신안산대학교,전문대학,전문대학,경기,사립,,,,,14840976,0,2026-08-01T05:16:30.222Z
2024,0000454,아주자동차대학교,전문대학,전문대학,충남,사립,54240,404088,,458328,5899087,7.8,2026-08-01T05:16:30.222Z
2024,0002650,안동과학대학교,전문대학,전문대학,경북,사립,,40704,,40704,11697827,0.3,2026-08-01T05:16:30.222Z
2024,0000507,안산대학교,전문대학,전문대학,경기,사립,,650000,,650000,26450235,2.5,2026-08-01T05:16:30.222Z
2024,0000510,여주대학교,전문대학,전문대학,경기,사립,,250000,,250000,20054380,1.2,2026-08-01T05:16:30.222Z
2024,0002651,연성대학교,전문대학,전문대학,경기,사립,,131000,,131000,35526883,0.4,2026-08-01T05:16:30.222Z
2024,0002652,연암공과대학교,전문대학,전문대학,경남,사립,1518311,762074,,2280385,6162152,37,2026-08-01T05:16:30.222Z
2024,0000512,연암대학교,전문대학,전문대학,충남,사립,4188567,913925,,5102492,6741652,75.7,2026-08-01T05:16:30.222Z
2024,0000418,영남외국어대학,전문대학,전문대학,경북,사립,,15409,,15409,2748765,0.6,2026-08-01T05:16:30.222Z
2024,0000513,영남이공대학교,전문대학,전문대학,대구,사립,,136644,,136644,33585122,0.4,2026-08-01T05:16:30.222Z
2024,0000517,영진전문대학교,전문대학,전문대학,대구,사립,,212275,,212275,40046126,0.5,2026-08-01T05:16:30.222Z
2024,0002653,오산대학교,전문대학,전문대학,경기,사립,,160000,,160000,26522706,0.6,2026-08-01T05:16:30.222Z
2024,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,,26314,,26314,16780611,0.2,2026-08-01T05:16:30.222Z
2024,0000452,우송정보대학,전문대학,전문대학,대전,사립,,492000,,492000,17875931,2.8,2026-08-01T05:16:30.222Z
2024,0000521,울산과학대학교,전문대학,전문대학,울산,사립,29846,1145000,,1174846,31015595,3.8,2026-08-01T05:16:30.222Z
2024,0000568,웅지세무대학교,전문대학,전문대학,경기,사립,4290,,,4290,2134285,0.2,2026-08-01T05:16:30.222Z
2024,0000523,원광보건대학교,전문대학,전문대학,전북,사립,,180000,,180000,22348011,0.8,2026-08-01T05:16:30.222Z
2024,0000524,유한대학교,전문대학,전문대학,경기,사립,434000,1476634,,1910634,25414612,7.5,2026-08-01T05:16:30.222Z
2024,0000525,인덕대학교,전문대학,전문대학,서울,사립,,53500,,53500,33965620,0.2,2026-08-01T05:16:30.222Z
2024,0002654,인하공업전문대학,전문대학,전문대학,인천,사립,,1451956,,1451956,45915500,3.2,2026-08-01T05:16:30.222Z
2024,0000527,장안대학교,전문대학,전문대학,경기,사립,5520024,679976,,6200000,11994176,51.7,2026-08-01T05:16:30.222Z
2024,0000455,재능대학교,전문대학,전문대학,인천,사립,,500000,,500000,17139764,2.9,2026-08-01T05:16:30.222Z
2024,0000529,전남과학대학교,전문대학,전문대학,전남,사립,,60000,,60000,14701632,0.4,2026-08-01T05:16:30.222Z
2024,0000531,전북과학대학교,전문대학,전문대학,전북,사립,10000,243000,,253000,8568443,3,2026-08-01T05:16:30.222Z
2024,0000437,전주기전대학,전문대학,전문대학,전북,사립,20000,5500,,25500,10063275,0.3,2026-08-01T05:16:30.222Z
2024,0000530,전주비전대학교,전문대학,전문대학,전북,사립,,50000,,50000,17890443,0.3,2026-08-01T05:16:30.222Z
2024,0000532,제주관광대학교,전문대학,전문대학,제주,사립,,17800,,17800,6959744,0.3,2026-08-01T05:16:30.222Z
2024,0002655,제주한라대학교,전문대학,전문대학,제주,사립,,2000,,2000,18824454,0,2026-08-01T05:16:30.222Z
2024,0002974,조선간호대학교,전문대학,전문대학,광주,사립,,112000,,112000,3864918,2.9,2026-08-01T05:16:30.222Z
2024,0000534,조선이공대학교,전문대학,전문대학,광주,사립,,49000,,49000,14315192,0.3,2026-08-01T05:16:30.222Z
2024,0000539,진주보건대학교,전문대학,전문대학,경남,사립,,23600,,23600,14583432,0.2,2026-08-01T05:16:30.222Z
2024,0000542,창원문성대학교,전문대학,전문대학,경남,사립,29202,123000,,152202,5518431,2.8,2026-08-01T05:16:30.222Z
2024,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,,130000,,130000,26647814,0.5,2026-08-01T05:16:30.222Z
2024,0002656,청암대학교,전문대학,전문대학,전남,사립,,82500,,82500,11749907,0.7,2026-08-01T05:16:30.222Z
2024,0000545,춘해보건대학교,전문대학,전문대학,울산,사립,,15848,,15848,15243356,0.1,2026-08-01T05:16:30.222Z
2024,0000536,충북보건과학대학교,전문대학,전문대학,충북,사립,,5000,,5000,13489366,0,2026-08-01T05:16:30.222Z
2024,0000547,충청대학교,전문대학,전문대학,충북,사립,2647500,304000,,2951500,17470094,16.9,2026-08-01T05:16:30.222Z
2024,0002658,포항대학교,전문대학,전문대학,경북,사립,1284166,142516,,1426682,9078170,15.7,2026-08-01T05:16:30.222Z
2024,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,,32000,,32000,3502619,0.9,2026-08-01T05:16:30.222Z
2024,0000565,한국관광대학교,전문대학,전문대학,경기,사립,,507600,,507600,6742194,7.5,2026-08-01T05:16:30.222Z
2024,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,,1683,,1683,3289266,0.1,2026-08-01T05:16:30.222Z
2024,0000522,한국영상대학교,전문대학,전문대학,세종,사립,,220000,,220000,17747476,1.2,2026-08-01T05:16:30.222Z
2024,0000553,한림성심대학교,전문대학,전문대학,강원,사립,183288,839549,,1022837,13842666,7.4,2026-08-01T05:16:30.222Z
2024,0000554,한양여자대학교,전문대학,전문대학,서울,사립,,1306654,,1306654,38463823,3.4,2026-08-01T05:16:30.222Z
2024,0000555,한영대학교,전문대학,전문대학,전남,사립,18200,125000,,143200,7484615,1.9,2026-08-01T05:16:30.222Z
2024,0000556,혜전대학교,전문대학,전문대학,충남,사립,7000,30000,,37000,15644507,0.2,2026-08-01T05:16:30.222Z
2024,0000415,호산대학교,전문대학,전문대학,경북,사립,,60400,,60400,13065995,0.5,2026-08-01T05:16:30.222Z
2024,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,,370406,,370406,11008375,3.4,2026-08-01T05:16:30.222Z
2024,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,,667456,,667456,31695213,2.1,2026-08-01T05:16:30.222Z
2024,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,,434051,,434051,22402585,1.9,2026-08-01T05:16:30.222Z
2024,0000319,국제사이버대학교,대학,사이버대학(대학),경기,사립,,,,,9015517,0,2026-08-01T05:16:30.222Z
2024,0000334,글로벌사이버대학교,대학,사이버대학(대학),충남,사립,,,,,6248373,0,2026-08-01T05:16:30.222Z
2024,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,,,,,10799578,0,2026-08-01T05:16:30.222Z
2024,0000330,디지털서울문화예술대학교,대학,사이버대학(대학),서울,사립,,67569,,67569,11199977,0.6,2026-08-01T05:16:30.222Z
2024,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,,140000,,140000,6199354,2.3,2026-08-01T05:16:30.222Z
2024,0000332,사이버한국외국어대학교,대학,사이버대학(대학),서울,사립,,150000,,150000,16917219,0.9,2026-08-01T05:16:30.222Z
2024,0000322,서울디지털대학교,대학,사이버대학(대학),서울,사립,,401576,,401576,25295664,1.6,2026-08-01T05:16:30.222Z
2024,0000323,서울사이버대학교,대학,사이버대학(대학),서울,사립,,573788,,573788,43933533,1.3,2026-08-01T05:16:30.222Z
2024,0000325,세종사이버대학교,대학,사이버대학(대학),서울,사립,,10000,,10000,30588185,0,2026-08-01T05:16:30.222Z
2024,0000329,숭실사이버대학교,대학,사이버대학(대학),서울,사립,,10000,,10000,20817224,0,2026-08-01T05:16:30.222Z
2024,0000327,원광디지털대학교,대학,사이버대학(대학),전북,사립,,150000,,150000,15998117,0.9,2026-08-01T05:16:30.222Z
2024,0000326,한국열린사이버대학교,대학,사이버대학(대학),서울,사립,,78714,,78714,13619737,0.6,2026-08-01T05:16:30.222Z
2024,0000331,한양사이버대학교,대학,사이버대학(대학),서울,사립,630000,889223,,1519223,50053924,3,2026-08-01T05:16:30.222Z
2024,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,,56000,,56000,4694222,1.2,2026-08-01T05:16:30.222Z
2024,0000575,영진사이버대학교,전문대학,사이버대학(전문대학),대구,사립,,166788,,166788,8798828,1.9,2026-08-01T05:16:30.222Z
2024,0000576,한국복지사이버대학교,전문대학,사이버대학(전문대학),경북,사립,,,,,6079671,0,2026-08-01T05:16:30.222Z
2024,0003183,태재대학교,대학,사이버대학(대학),서울,사립,16336000,400000,,16736000,565707,2958.4,2026-08-01T05:16:30.222Z
2025,0000072,가톨릭관동대학교,대학,대학교,강원,사립,1200000,2400000,0,3600000,41777653,8.6,2026-08-07T21:06:24.368Z
2025,0000514,강릉영동대학교,전문대학,전문대학,강원,사립,0,1000,0,1000,18080776,0,2026-08-07T21:06:24.368Z
2025,0000060,경동대학교,대학,대학교,강원,사립,0,2002652,0,2002652,67497038,3,2026-08-07T21:06:24.368Z
2025,0000119,상지대학교,대학,대학교,강원,사립,0,619957,0,619957,47647934,1.3,2026-08-07T21:06:24.368Z
2025,0000515,세경대학교,전문대학,전문대학,강원,사립,0,61337,0,61337,3869725,1.6,2026-08-07T21:06:24.368Z
2025,0000567,송곡대학교,전문대학,전문대학,강원,사립,0,270000,0,270000,12006969,2.2,2026-08-07T21:06:24.368Z
2025,0000564,송호대학교,전문대학,전문대학,강원,사립,1000,109000,0,110000,5480708,2,2026-08-07T21:06:24.368Z
2025,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,104000,128000,0,232000,3426145,6.8,2026-08-07T21:06:24.368Z
2025,0000197,한라대학교,대학,대학교,강원,사립,509200,1352719,0,1861919,19909360,9.4,2026-08-07T21:06:24.368Z
2025,0000198,한림대학교,대학,대학교,강원,사립,49709394,9226939,80520,59016853,61713120,95.6,2026-08-07T21:06:24.368Z
2025,0000553,한림성심대학교,전문대학,전문대학,강원,사립,178316,1000215,37361,1215892,14502622,8.4,2026-08-07T21:06:24.368Z
2025,0000063,가천대학교,대학,대학교,경기,사립,0,6868870,0,6868870,214760216,3.2,2026-08-07T21:06:24.368Z
2025,0000046,가톨릭대학교,대학,대학교,경기,사립,45752880,8045817,0,53798697,100623327,53.5,2026-08-07T21:06:24.368Z
2025,0000051,강남대학교,대학,대학교,경기,사립,0,440000,0,440000,53282248,0.8,2026-08-07T21:06:24.368Z
2025,0000560,경기과학기술대학교,전문대학,전문대학,경기,사립,0,1067040,0,1067040,25119874,4.2,2026-08-07T21:06:24.368Z
2025,0000056,경기대학교,대학,대학교,경기,사립,12000,2115519,0,2127519,116470079,1.8,2026-08-07T21:06:24.368Z
2025,0000416,경민대학교,전문대학,전문대학,경기,사립,0,93000,0,93000,34050468,0.3,2026-08-07T21:06:24.368Z
2025,0002641,경복대학교,전문대학,전문대학,경기,사립,0,400000,0,400000,42723727,0.9,2026-08-07T21:06:24.368Z
2025,0000426,계원예술대학교,전문대학,전문대학,경기,사립,3000,830000,0,833000,20924302,4,2026-08-07T21:06:24.368Z
2025,0002857,구세군사관대학원대학교,대학원대학,특수대학원,경기,사립,909517,53574,0,963091,92800,1037.8,2026-08-07T21:06:24.368Z
2025,0000549,국제대학교,전문대학,전문대학,경기,사립,150000,70000,0,220000,15149856,1.5,2026-08-07T21:06:24.368Z
2025,0000655,국제법률경영대학원대학교,대학원대학,전문대학원,경기,사립,0,0,0,0,78200,0,2026-08-07T21:06:24.368Z
2025,0000319,국제사이버대학교,대학,사이버대학(대학),경기,사립,0,0,0,0,9244540,0,2026-08-07T21:06:24.368Z
2025,0000440,김포대학교,전문대학,전문대학,경기,사립,0,15000,0,15000,17339607,0.1,2026-08-07T21:06:24.368Z
2025,0000441,농협대학교,전문대학,전문대학,경기,사립,134426,381274,0,515700,1832501,28.1,2026-08-07T21:06:24.368Z
2025,0002818,능인대학원대학교,대학원대학,전문대학원,경기,사립,187216,24781,0,211997,347200,61.1,2026-08-07T21:06:24.368Z
2025,0000082,단국대학교,대학,대학교,경기,사립,0,9700000,0,9700000,230084674,4.2,2026-08-07T21:06:24.368Z
2025,0000448,대림대학교,전문대학,전문대학,경기,사립,152490,630000,0,782490,45222012,1.7,2026-08-07T21:06:24.368Z
2025,0000097,대진대학교,대학,대학교,경기,사립,134720,4474455,49045,4658220,61902507,7.5,2026-08-07T21:06:24.368Z
2025,0000641,대한신학대학원대학교,대학원대학,전문대학원,경기,사립,0,160350,0,160350,1580688,10.1,2026-08-07T21:06:24.368Z
2025,0000457,동남보건대학교,전문대학,전문대학,경기,사립,0,50000,0,50000,29846540,0.2,2026-08-07T21:06:24.368Z
2025,0000450,동서울대학교,전문대학,전문대학,경기,사립,0,46341,0,46341,37761365,0.1,2026-08-07T21:06:24.368Z
2025,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,0,140000,0,140000,22888588,0.6,2026-08-07T21:06:24.368Z
2025,0000465,동원대학교,전문대학,전문대학,경기,사립,0,265000,0,265000,24726331,1.1,2026-08-07T21:06:24.368Z
2025,0000469,두원공과대학교,전문대학,전문대학,경기,사립,1269000,1031000,0,2300000,13670254,16.8,2026-08-07T21:06:24.368Z
2025,0000108,루터대학교,대학,대학교,경기,사립,338366,178878,0,517244,2008913,25.7,2026-08-07T21:06:24.368Z
2025,0000109,명지대학교,대학,대학교,경기,사립,0,458000,0,458000,139760340,0.3,2026-08-07T21:06:24.368Z
2025,0000482,부천대학교,전문대학,전문대학,경기,사립,0,275000,0,275000,43299391,0.6,2026-08-07T21:06:24.368Z
2025,0000125,서울신학대학교,대학,대학교,경기,사립,4200,1140000,0,1144200,18385610,6.2,2026-08-07T21:06:24.368Z
2025,0000489,서울예술대학교,전문대학,전문대학,경기,사립,0,154000,0,154000,25660580,0.6,2026-08-07T21:06:24.368Z
2025,0000127,서울장신대학교,대학,대학교,경기,사립,923038,269462,145500,1338000,5338368,25.1,2026-08-07T21:06:24.368Z
2025,0000566,서정대학교,전문대학,전문대학,경기,사립,0,148069,0,148069,56953467,0.3,2026-08-07T21:06:24.368Z
2025,0000667,선학유피대학원대학교,대학원대학,전문대학원,경기,사립,886932,93368,0,980300,386105,253.9,2026-08-07T21:06:24.368Z
2025,0000131,성결대학교,대학,대학교,경기,사립,91714,50000,0,141714,40239749,0.4,2026-08-07T21:06:24.368Z
2025,0000661,성서침례대학원대학교,대학원대학,전문대학원,경기,사립,13071,38429,0,51500,276343,18.6,2026-08-07T21:06:24.368Z
2025,0000139,수원가톨릭대학교,대학,대학교,경기,사립,3498785,376084,0,3874869,744894,520.2,2026-08-07T21:06:24.368Z
2025,0000497,수원과학대학교,전문대학,전문대학,경기,사립,0,10000,0,10000,15826124,0.1,2026-08-07T21:06:24.368Z
2025,0000140,수원대학교,대학,대학교,경기,사립,5000,800000,0,805000,69752675,1.2,2026-08-07T21:06:24.368Z
2025,0000496,수원여자대학교,전문대학,전문대학,경기,사립,480743,1000,0,481743,24658247,2,2026-08-07T21:06:24.368Z
2025,0000501,신구대학교,전문대학,전문대학,경기,사립,0,46502,0,46502,39742629,0.1,2026-08-07T21:06:24.368Z
2025,0000506,신안산대학교,전문대학,전문대학,경기,사립,0,0,0,0,19566519,0,2026-08-07T21:06:24.368Z
2025,0002712,신한대학교,대학,대학교,경기,사립,0,0,0,0,70488596,0,2026-08-07T21:06:24.368Z
2025,0000672,실천신학대학원대학교,대학원대학,전문대학원,경기,사립,47660,67340,0,115000,545694,21.1,2026-08-07T21:06:24.368Z
2025,0000145,아신대학교,대학,대학교,경기,사립,1275,337000,0,338275,4868257,6.9,2026-08-07T21:06:24.368Z
2025,0000146,아주대학교,대학,대학교,경기,사립,1930948,10395423,0,12326371,140558584,8.8,2026-08-07T21:06:24.368Z
2025,0000507,안산대학교,전문대학,전문대학,경기,사립,0,185000,0,185000,28234124,0.7,2026-08-07T21:06:24.368Z
2025,0000147,안양대학교,대학,대학교,경기,사립,0,386000,0,386000,39977415,1,2026-08-07T21:06:24.368Z
2025,0000662,에스라성경대학원대학교,대학원대학,전문대학원,경기,사립,0,61000,0,61000,484669,12.6,2026-08-07T21:06:24.368Z
2025,0000510,여주대학교,전문대학,전문대학,경기,사립,0,250000,0,250000,19222923,1.3,2026-08-07T21:06:24.368Z
2025,0002651,연성대학교,전문대학,전문대학,경기,사립,0,165200,0,165200,38914306,0.4,2026-08-07T21:06:24.368Z
2025,0002653,오산대학교,전문대학,전문대학,경기,사립,0,180000,0,180000,26636715,0.7,2026-08-07T21:06:24.368Z
2025,0000654,온석대학원대학교,대학원대학,전문대학원,경기,사립,0,0,0,0,2088778,0,2026-08-07T21:06:24.368Z
2025,0000156,용인대학교,대학,대학교,경기,사립,0,0,0,0,48724079,0,2026-08-07T21:06:24.368Z
2025,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,0,30000,0,30000,18023188,0.2,2026-08-07T21:06:24.368Z
2025,0000646,웨스트민스터신학대학원대학교,대학원대학,전문대학원,경기,사립,2000,87627,0,89627,3158415,2.8,2026-08-07T21:06:24.368Z
2025,0000524,유한대학교,전문대학,전문대학,경기,사립,530000,1716501,0,2246501,29128291,7.7,2026-08-07T21:06:24.368Z
2025,0000527,장안대학교,전문대학,전문대학,경기,사립,2144619,455381,0,2600000,18500003,14.1,2026-08-07T21:06:24.368Z
2025,0002668,제네바신학대학원대학교,대학원대학,전문대학원,경기,사립,927100,47863,0,974963,17500,5571.2,2026-08-07T21:06:24.368Z
2025,0000177,중앙승가대학교,대학,대학교,경기,사립,1855779,194221,0,2050000,499947,410,2026-08-07T21:06:24.368Z
2025,0000187,차의과학대학교,대학,대학교,경기,사립,92000,6725499,0,6817499,30156366,22.6,2026-08-07T21:06:24.368Z
2025,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,3000,280000,0,283000,28302948,1,2026-08-07T21:06:24.368Z
2025,0000184,칼빈대학교,대학,대학교,경기,사립,0,315985,0,315985,13542992,2.3,2026-08-07T21:06:24.368Z
2025,0000186,평택대학교,대학,대학교,경기,사립,0,300000,0,300000,27350481,1.1,2026-08-07T21:06:24.368Z
2025,0000247,한국공학대학교,대학,대학교,경기,사립,1028000,3104960,0,4132960,67328340,6.1,2026-08-07T21:06:24.368Z
2025,0000565,한국관광대학교,전문대학,전문대학,경기,사립,0,483500,0,483500,7777513,6.2,2026-08-07T21:06:24.368Z
2025,0000194,한국항공대학교,대학,대학교,경기,사립,1292000,1855419,0,3147419,44033386,7.1,2026-08-07T21:06:24.368Z
2025,0000201,한세대학교,대학,대학교,경기,사립,0,1668781,0,1668781,24366191,6.8,2026-08-07T21:06:24.368Z
2025,0000202,한신대학교,대학,대학교,경기,사립,150800,389017,0,539817,38305088,1.4,2026-08-07T21:06:24.368Z
