year,school_kind,estb,school_division,region,status,school_code_std,school_name,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,uploaded_at
2025,대학교,사립,,충남,기존,0000173,중부대학교,1645,1795,1641,154,1797,1643,154,100.12,100.11,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000175,중앙대학교,3210,4122,3211,911,4116,3211,905,100,99.85,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000174,중앙대학교_제2캠퍼스,1168,1222,1168,54,1220,1167,53,99.91,99.84,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000177,중앙승가대학교,120,125,120,5,17,12,5,10,13.6,2026-08-07T07:48:15.697Z
2025,대학교,사립,,충북,기존,0000239,중원대학교,812,897,770,127,851,755,96,98.05,94.87,2026-08-07T07:48:15.697Z
2025,교육대학,국립,,경남,기존,0000260,진주교육대학교,319,312,283,29,299,283,16,100,95.83,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000187,차의과학대학교,504,570,504,66,560,504,56,100,98.25,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경남,기존,0000249,창신대학교,345,461,345,116,461,345,116,100,100,2026-08-07T07:48:15.697Z
2025,산업대학,사립,,충남,기존,0000284,청운대학교,962,1340,974,366,1154,955,199,98.05,86.12,2026-08-07T07:48:15.697Z
2025,교육대학,국립,,충북,기존,0000261,청주교육대학교,286,279,254,25,274,254,20,100,98.21,2026-08-07T07:48:15.697Z
2025,대학교,사립,,충북,기존,0000179,청주대학교,2621,2867,2629,238,2813,2627,186,99.92,98.12,2026-08-07T07:48:15.697Z
2025,대학교,사립,,전남,기존,0000246,초당대학교,717,762,717,45,516,502,14,70.01,67.72,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000180,총신대학교,307,361,307,54,335,307,28,100,92.8,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000181,추계예술대학교,250,295,250,45,269,250,19,100,91.19,2026-08-07T07:48:15.697Z
2025,교육대학,국립,,강원,기존,0000262,춘천교육대학교,321,305,283,22,300,283,17,100,98.36,2026-08-07T07:48:15.697Z
2025,대학교,국립,,대전,기존,0000029,충남대학교,3778,4267,3739,528,4091,3738,353,99.97,95.88,2026-08-07T07:48:15.697Z
2025,대학교,국립,,충북,기존,0000030,충북대학교,3162,3447,3095,352,3399,3098,301,100.1,98.61,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000184,칼빈대학교,90,368,90,278,361,90,271,100,98.1,2026-08-07T07:48:15.697Z
2025,사이버대학(대학),사립,,서울,신설,0003183,태재대학교,100,210,100,110,0,0,0,0,0,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000186,평택대학교,833,914,831,83,907,831,76,100,99.23,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경북,기존,0000188,포항공과대학교,320,370,320,50,361,316,45,98.75,97.57,2026-08-07T07:48:15.697Z
2025,대학교,국립,,경기,기존,0000037,한경국립대학교,1271,1454,1273,181,1377,1273,104,100,94.7,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000247,한국공학대학교,1410,1861,1410,451,1817,1411,406,100.07,97.64,2026-08-07T07:48:15.697Z
2025,대학교,특별법법인,,대전,기존,0000374,한국과학기술원,970,965,730,235,798,739,59,101.23,82.69,2026-08-07T07:48:15.697Z
2025,대학교,국립,,충북,기존,0000031,한국교원대학교,546,590,534,56,578,531,47,99.44,97.97,2026-08-07T07:48:15.697Z
2025,대학교,사립,,충남,기존,0000189,한국기술교육대학교,836,996,836,160,973,836,137,100,97.69,2026-08-07T07:48:15.697Z
2025,방송통신대학,국립,,서울,기존,0000273,한국방송통신대학교,51970,55445,51970,3475,8998,8689,309,16.72,16.23,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000191,한국성서대학교,228,260,228,32,249,228,21,100,95.77,2026-08-07T07:48:15.697Z
2025,대학교,특별법법인,,전남,기존,0003139,한국에너지공과대학교,100,110,100,10,107,97,10,97,97.27,2026-08-07T07:48:15.697Z
2025,사이버대학(대학),사립,,서울,기존,0000326,한국열린사이버대학교,1000,4254,1000,3254,1801,966,835,96.6,42.34,2026-08-07T07:48:15.697Z
2025,각종학교(대학),특별법국립,,서울,기존,0000383,한국예술종합학교,558,593,558,35,562,536,26,96.06,94.77,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000192,한국외국어대학교,3475,4025,3477,548,4016,3475,541,99.94,99.78,2026-08-07T07:48:15.697Z
2025,대학교,특별법국립,,충남,기존,0003022,한국전통문화대학교,140,161,140,21,146,140,6,100,90.68,2026-08-07T07:48:15.697Z
2025,대학교,국립,,서울,기존,0000032,한국체육대학교,535,602,536,66,573,535,38,99.81,95.18,2026-08-07T07:48:15.697Z
2025,대학교,사립,,대전,기존,0000182,한국침례신학대학교,204,207,182,25,183,182,1,100,88.41,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000194,한국항공대학교,827,922,812,110,924,814,110,100.25,100.22,2026-08-07T07:48:15.697Z
2025,대학교,사립,,대전,기존,0000195,한남대학교,2715,2932,2716,216,2988,2716,272,100,101.91,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경북,기존,0000196,한동대학교,729,816,729,87,810,729,81,100,99.26,2026-08-07T07:48:15.697Z
2025,대학교,사립,,강원,기존,0000197,한라대학교,867,957,863,94,912,846,66,98.03,95.3,2026-08-07T07:48:15.697Z
2025,대학교,사립,,강원,기존,0000198,한림대학교,1849,1961,1849,112,1956,1848,108,99.95,99.75,2026-08-07T07:48:15.697Z
2025,대학교,사립,,충남,기존,0000199,한서대학교,1529,1637,1520,117,1619,1518,101,99.87,98.9,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000200,한성대학교,1498,1737,1498,239,1712,1498,214,100,98.56,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000201,한세대학교,566,614,567,47,601,566,35,99.82,97.88,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000202,한신대학교,1193,1256,1193,63,1256,1193,63,100,100,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000204,한양대학교(ERICA)_분교,2019,2640,2022,618,2547,2018,529,99.8,96.48,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000203,한양대학교,2906,3773,2907,866,3735,2886,849,99.28,98.99,2026-08-07T07:48:15.697Z
2025,사이버대학(대학),사립,,서울,기존,0000331,한양사이버대학교,3440,9053,3440,5613,4057,2818,1239,81.92,44.81,2026-08-07T07:48:15.697Z
2025,대학교,사립,,전북,기존,0000206,한일장신대학교,219,297,219,78,181,132,49,60.27,60.94,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000207,협성대학교,1004,1092,1007,85,1079,1007,72,100,98.81,2026-08-07T07:48:15.697Z
2025,대학교,사립,,광주,기존,0000208,호남대학교,1537,1626,1502,124,1526,1440,86,95.87,93.85,2026-08-07T07:48:15.697Z
2025,대학교,사립,,광주,기존,0000209,호남신학대학교,119,120,119,1,120,119,1,100,100,2026-08-07T07:48:15.697Z
2025,대학교,사립,,충남,기존,0000211,호서대학교,2881,3208,2878,330,3147,2879,268,100.03,98.1,2026-08-07T07:48:15.697Z
2025,산업대학,사립,,전북,기존,0000282,호원대학교,1026,1490,1034,456,1342,1003,339,97,90.07,2026-08-07T07:48:15.697Z
2025,대학교,사립,,서울,기존,0000212,홍익대학교,2371,2913,2373,540,2905,2369,536,99.83,99.73,2026-08-07T07:48:15.697Z
2025,대학교,사립,,세종,기존,0002949,홍익대학교_제2캠퍼스,1330,1442,1336,106,1416,1335,81,99.93,98.2,2026-08-07T07:48:15.697Z
2025,대학교,사립,,경기,기존,0000233,화성의과학대학교,282,286,273,13,232,222,10,81.32,81.12,2026-08-07T07:48:15.697Z
2025,사이버대학(대학),사립,,부산,기존,0000333,화신사이버대학교,568,2008,568,1440,776,568,208,100,38.65,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경남,기존,0002748,가야대학교(김해),440,470,445,25,370,349,21,78.43,78.72,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0000063,가천대학교,4181,5313,4181,1132,5268,4180,1088,99.98,99.15,2026-08-07T07:48:15.697Z
2024,대학교,사립,,강원,기존,0000072,가톨릭관동대학교,1764,1804,1644,160,1178,1073,105,65.27,65.3,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충북,기존,0000215,가톨릭꽃동네대학교,108,119,110,9,113,109,4,99.09,94.96,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0000046,가톨릭대학교,1574,1873,1577,296,1856,1577,279,100,99.09,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000048,가톨릭대학교_제2캠퍼스,173,182,173,9,179,173,6,100,98.35,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000049,가톨릭대학교_제3캠퍼스,50,56,50,6,53,50,3,100,94.64,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000050,감리교신학대학교,192,186,160,26,143,141,2,88.13,76.88,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0000051,강남대학교,1491,1630,1492,138,1590,1491,99,99.93,97.55,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000079,강서대학교,277,432,277,155,399,278,121,100.36,92.36,2026-08-07T07:48:15.697Z
2024,대학교,국립,,강원,기존,0000003,강원대학교,3136,3410,3138,272,3400,3138,262,100,99.71,2026-08-07T07:48:15.697Z
2024,대학교,국립,,강원,기존,0000004,강원대학교_제2캠퍼스,1329,1415,1333,82,1406,1331,75,99.85,99.36,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충북,기존,0000053,건국대학교(글로컬)_분교,1569,1751,1571,180,1690,1571,119,100,96.52,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000052,건국대학교,3000,3575,3015,560,3571,3014,557,99.97,99.89,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충남,기존,0000054,건양대학교,702,753,710,43,668,645,23,90.85,88.71,2026-08-07T07:48:15.697Z
2024,대학교,사립,,대전,기존,0000055,건양대학교_제2캠퍼스,929,997,932,65,991,930,61,99.79,99.4,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,대전,기존,0000335,건양사이버대학교,1068,5611,1068,4543,1261,862,399,80.71,22.47,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0000056,경기대학교,2628,2857,2630,227,2793,2614,179,99.39,97.76,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000058,경기대학교_제2캠퍼스,328,413,328,85,361,327,34,99.7,87.41,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경남,기존,0000059,경남대학교,2050,2260,2060,200,1770,1601,169,77.72,78.32,2026-08-07T07:48:15.697Z
2024,대학교,사립,,강원,기존,0000060,경동대학교,1,171,1,170,140,1,139,100,81.87,2026-08-07T07:48:15.697Z
2024,대학교,사립,,강원,기존,0002574,경동대학교_제3캠퍼스,842,928,843,85,906,829,77,98.34,97.63,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0002744,경동대학교_제4캠퍼스,712,717,716,1,725,716,9,100,101.12,2026-08-07T07:48:15.697Z
2024,대학교,국립,,대구,기존,0000005,경북대학교,5041,5578,5052,526,5468,5048,420,99.92,98.03,2026-08-07T07:48:15.697Z
2024,대학교,국립,,경남,기존,0000007,경상국립대학교,4261,4657,4271,386,4545,4271,274,100,97.6,2026-08-07T07:48:15.697Z
2024,대학교,사립,,부산,기존,0000062,경성대학교,2765,3304,2769,535,3289,2763,526,99.78,99.55,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000244,경운대학교,1184,1326,1184,142,1261,1184,77,100,95.1,2026-08-07T07:48:15.697Z
2024,교육대학,국립,,인천,기존,0000256,경인교육대학교,598,661,603,58,653,599,54,99.34,98.79,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000064,경일대학교,1521,1891,1521,370,1816,1521,295,100,96.03,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000066,경희대학교,4840,5797,4853,944,5790,4846,944,99.86,99.88,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,서울,기존,0000318,경희사이버대학교,3000,7815,3000,4815,2485,1819,666,60.63,31.8,2026-08-07T07:48:15.697Z
2024,대학교,사립,,대구,기존,0000068,계명대학교,4619,5109,4625,484,5017,4622,395,99.94,98.2,2026-08-07T07:48:15.697Z
2024,대학교,사립,,세종,기존,0000070,고려대학교(세종)_분교,1379,1540,1379,161,1497,1379,118,100,97.21,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000069,고려대학교,3992,5066,4000,1066,5042,3987,1055,99.68,99.53,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,서울,기존,0000328,고려사이버대학교,2449,9098,2449,6649,2249,2101,148,85.79,24.72,2026-08-07T07:48:15.697Z
2024,대학교,사립,,부산,기존,0000071,고신대학교,784,837,784,53,762,748,14,95.41,91.04,2026-08-07T07:48:15.697Z
2024,교육대학,국립,,충남,기존,0000251,공주교육대학교,354,383,354,29,376,353,23,99.72,98.17,2026-08-07T07:48:15.697Z
2024,대학교,사립,,광주,기존,0000073,광신대학교,105,110,105,5,105,105,0,100,95.45,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000074,광운대학교,1816,2106,1817,289,2106,1816,290,99.94,100,2026-08-07T07:48:15.697Z
2024,대학교,사립,,전남,기존,0000075,광주가톨릭대학교,40,45,40,5,13,13,0,32.5,28.89,2026-08-07T07:48:15.697Z
2024,대학교,특별법법인,,광주,기존,0000381,광주과학기술원,200,230,200,30,232,204,28,102,100.87,2026-08-07T07:48:15.697Z
2024,교육대학,국립,,광주,기존,0000252,광주교육대학교,326,353,326,27,343,324,19,99.39,97.17,2026-08-07T07:48:15.697Z
2024,대학교,사립,,광주,기존,0000231,광주대학교,1393,1385,1304,81,1295,1244,51,95.4,93.5,2026-08-07T07:48:15.697Z
2024,대학교,사립,,광주,기존,0000076,광주여자대학교,912,945,897,48,842,811,31,90.41,89.1,2026-08-07T07:48:15.697Z
2024,대학교,국립,,강원,기존,0000001,국립강릉원주대학교,1210,1292,1210,82,1256,1191,65,98.43,97.21,2026-08-07T07:48:15.697Z
2024,대학교,국립,,강원,기존,0000002,국립강릉원주대학교_제2캠퍼스,485,509,485,24,505,483,22,99.59,99.21,2026-08-07T07:48:15.697Z
2024,대학교,국립,,경북,기존,0000021,국립경국대학교,1309,1409,1309,100,1319,1260,59,96.26,93.61,2026-08-07T07:48:15.697Z
2024,대학교,국립,,충남,기존,0000008,국립공주대학교,2815,3536,2816,720,3195,2817,378,100.04,90.36,2026-08-07T07:48:15.697Z
2024,대학교,국립,,전북,기존,0000009,국립군산대학교,1723,1928,1723,205,1817,1713,104,99.42,94.24,2026-08-07T07:48:15.697Z
2024,대학교,국립,,경북,기존,0000010,국립금오공과대학교,1245,1390,1246,144,1336,1246,90,100,96.12,2026-08-07T07:48:15.697Z
2024,대학교,국립,,전남,기존,0000011,국립목포대학교,1484,1783,1484,299,1533,1437,96,96.83,85.98,2026-08-07T07:48:15.697Z
2024,대학교,국립,,전남,기존,0000012,국립목포해양대학교,695,771,699,72,739,697,42,99.71,95.85,2026-08-07T07:48:15.697Z
2024,대학교,국립,,부산,기존,0000013,국립부경대학교,3338,3777,3303,474,3682,3295,387,99.76,97.48,2026-08-07T07:48:15.697Z
2024,대학교,국립,,전남,기존,0000020,국립순천대학교,1573,1810,1571,239,1675,1553,122,98.85,92.54,2026-08-07T07:48:15.697Z
2024,대학교,국립,,경남,기존,0000028,국립창원대학교,1738,2020,1746,274,1919,1723,196,98.68,95,2026-08-07T07:48:15.697Z
2024,대학교,국립,,충북,기존,0000034,국립한국교통대학교,1911,2199,1908,291,2132,1907,225,99.95,96.95,2026-08-07T07:48:15.697Z
2024,대학교,국립,,부산,기존,0000033,국립한국해양대학교,1372,1557,1372,185,1491,1371,120,99.93,95.76,2026-08-07T07:48:15.697Z
2024,대학교,국립,,대전,기존,0000039,국립한밭대학교,1916,2186,1919,267,2085,1896,189,98.8,95.38,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000078,국민대학교,2966,3469,2966,503,3459,2963,496,99.9,99.71,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,경기,기존,0000319,국제사이버대학교,900,3287,900,2387,1042,854,188,94.89,31.7,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충북,기존,0000080,극동대학교,888,1023,904,119,803,709,94,78.43,78.49,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,충남,기존,0000334,글로벌사이버대학교,1100,1786,1100,686,977,961,16,87.36,54.7,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충남,기존,0000224,금강대학교,110,116,110,6,20,20,0,18.18,17.24,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000241,김천대학교,634,681,634,47,623,597,26,94.16,91.48,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충남,기존,0000081,나사렛대학교,1191,1349,1209,140,1297,1190,107,98.43,96.15,2026-08-07T07:48:15.697Z
2024,대학교,사립,,광주,기존,0000216,남부대학교,617,657,619,38,569,546,23,88.21,86.61,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충남,기존,0000245,남서울대학교,2187,2495,2187,308,2459,2187,272,100,98.56,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0000082,단국대학교,2275,2653,2279,374,2606,2270,336,99.61,98.23,2026-08-07T07:48:15.697Z
2024,대학교,사립,,충남,기존,0002726,단국대학교_제2캠퍼스,2311,2497,2317,180,2465,2314,151,99.87,98.72,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000088,대구가톨릭대학교,2468,2838,2468,370,2665,2435,230,98.66,93.9,2026-08-07T07:48:15.697Z
2024,대학교,특별법법인,,대구,기존,0000382,대구경북과학기술원,200,230,200,30,205,175,30,87.5,89.13,2026-08-07T07:48:15.697Z
2024,교육대학,국립,,대구,기존,0000253,대구교육대학교,383,422,384,38,415,384,31,100,98.34,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000084,대구대학교,3850,4449,3834,615,3987,3709,278,96.74,89.62,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,경북,기존,0000320,대구사이버대학교,1500,3942,1500,2442,1660,1216,444,81.07,42.11,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000087,대구예술대학교,300,307,300,7,37,37,0,12.33,12.05,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000061,대구한의대학교,1456,1877,1463,414,1717,1399,318,95.63,91.48,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000093,대신대학교,116,171,116,55,171,116,55,100,100,2026-08-07T07:48:15.697Z
2024,대학교,사립,,세종,기존,0000094,대전가톨릭대학교,40,40,40,0,8,8,0,20,20,2026-08-07T07:48:15.697Z
2024,대학교,사립,,대전,기존,0000095,대전대학교,1812,1982,1816,166,1934,1808,126,99.56,97.58,2026-08-07T07:48:15.697Z
2024,대학교,사립,,대전,기존,0000238,대전신학대학교,32,37,32,5,13,13,0,40.63,35.14,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경기,기존,0000097,대진대학교,1703,1964,1703,261,1940,1701,239,99.88,98.78,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000099,덕성여자대학교,1175,1345,1176,169,1325,1175,150,99.91,98.51,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000101,동국대학교(WISE)_분교,1754,1882,1743,139,1819,1730,89,99.25,96.65,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000100,동국대학교,2823,3200,2825,375,3325,2820,505,99.82,103.91,2026-08-07T07:48:15.697Z
2024,대학교,사립,,서울,기존,0000102,동덕여자대학교,1577,1791,1578,213,1767,1577,190,99.94,98.66,2026-08-07T07:48:15.697Z
2024,대학교,사립,,부산,기존,0000235,동명대학교,1459,1744,1466,278,1658,1441,217,98.29,95.07,2026-08-07T07:48:15.697Z
2024,대학교,사립,,부산,기존,0000103,동서대학교,2094,2410,2118,292,2155,1966,189,92.82,89.42,2026-08-07T07:48:15.697Z
2024,대학교,사립,,전남,기존,0000104,동신대학교,1459,1585,1440,145,1370,1258,112,87.36,86.44,2026-08-07T07:48:15.697Z
2024,대학교,사립,,부산,기존,0000105,동아대학교,4058,4526,4062,464,4425,4048,377,99.66,97.77,2026-08-07T07:48:15.697Z
2024,대학교,사립,,경북,기존,0000106,동양대학교,1010,1102,1012,90,1091,1012,79,100,99,2026-08-07T07:48:15.697Z
2024,대학교,사립,,부산,기존,0000107,동의대학교,3594,4031,3540,491,3864,3466,398,97.91,95.86,2026-08-07T07:48:15.697Z
2024,사이버대학(대학),사립,,서울,기존,0000330,디지털서울문화예술대학교,990,3048,990,2058,691,641,50,64.75,22.67,2026-08-07T07:48:15.697Z
