school_code_std,school_name,main_branch,school_type,region,establishment,related_law,corp_name,school_status,school_name_en,road_address,lot_address,zip_code,founded_date,homepage,uploaded_at
0000541,창신대학,본교,전문대학,경남,사립,고등교육법,창신대학,폐교,Changshin College,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학)",경상남도 창원시 마산회원구 합성동 1,51352,1991-03-07,www.csc.ac.kr,2026-08-01T19:45:45.673Z
0000542,창원문성대학교,본교,전문대학,경남,사립,고등교육법,문성학원,기존,Changwon Moonsung University,경상남도 창원시 성산구 충혼로 91(두대동),경상남도 창원시 성산구 두대동 산 65-8,51410,1978-12-28,www.cmu.ac.kr,2026-08-01T19:45:45.673Z
0000543,백석문화대학교,본교,전문대학,충남,사립,고등교육법,천안백석학원,기존,Baekseok Culture University,충청남도 천안시 동남구 백석대학로 1 (안서동),충청남도 천안시 동남구 안서동 115,31065,1994-03-01,www.bscu.ac.kr,2026-08-01T19:45:45.673Z
0000544,청강문화산업대학교,본교,전문대학,경기,사립,고등교육법,청강학원,기존,Chungkang College Of Cultural Industries,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학)",경기도 이천시 마장면 해월리 33,17390,1996-03-08,www.ck.ac.kr,2026-08-01T19:45:45.673Z
0000545,춘해보건대학교,본교,전문대학,울산,사립,고등교육법,춘해학원,기존,CHOONHAE HEALTH SCIENCES UNIVERSITY,"울산광역시 울주군 웅촌면 대학길 9 (곡천리, 춘해보건대학)",울산광역시 울주군 웅촌면 곡천리 677,44965,1968-03-16,www.ch.ac.kr,2026-08-01T19:45:45.673Z
0000546,대덕대학교,본교,전문대학,대전,사립,고등교육법,창성학원,기존,Daeduk University,"대전광역시 유성구 가정북로 68 (장동, 대덕대학)",대전광역시 유성구 장동 48,34111,1980-12-11,www.ddu.ac.kr,2026-08-01T19:45:45.673Z
0000547,충청대학교,본교,전문대학,충북,사립,고등교육법,충청학원,기존,Chungcheong University,"충청북도 청주시 흥덕구 강내면 월곡길 38 (월곡리, 충청대학)",충청북도 청주시 흥덕구 강내면 월곡리 301-3,28171,1982-12-10,www.ok.ac.kr,2026-08-01T19:45:45.673Z
0000548,강원관광대학교,본교,전문대학,강원,사립,고등교육법,분진학원,폐교,Kangwon Tourism College,강원특별자치도 태백시 대학길 97 (황지동),강원특별자치도 태백시 황지동 441,26034,1994-11-17,www.kt.ac.kr,2026-08-01T19:45:45.673Z
0000549,국제대학교,본교,전문대학,경기,사립,고등교육법,국제대학,기존,Kookje University,"경기도 평택시 장안웃길 56 (장안동, 국제대학교)",경기도 평택시 장안동 353,17731,1997-03-01,www.kookje.ac.kr,2026-08-01T19:45:45.673Z
0000550,선린대학교,본교,전문대학,경북,사립,고등교육법,인산교육재단,기존,Sunlin  University,경상북도 포항시 북구 흥해읍 선린대길 30 선린대학교,경상북도 포항시 북구 흥해읍 초곡리 산 38-34,37560,1969-03-20,www.sunlin.ac.kr,2026-08-01T19:45:45.673Z
0000553,한림성심대학교,본교,전문대학,강원,사립,고등교육법,일송학원,기존,Hallym Polytechnic University,강원특별자치도 춘천시 동면 장학길 48,강원특별자치도 춘천시 동면 장학리 산 37-17,24210,1939-04-01,www.hsc.ac.kr,2026-08-01T19:45:45.673Z
0000554,한양여자대학교,본교,전문대학,서울,사립,고등교육법,한양학원,기존,Hanyang Women's University,"서울특별시 성동구 살곶이길 200 (사근동, 한양여자대학)",서울특별시 성동구 사근동 110,04763,1974-12-20,www.hywoman.ac.kr,2026-08-01T19:45:45.673Z
0000555,한영대학교,본교,전문대학,전남광주,사립,고등교육법,봉헌학원,기존,Hanyeong University,"전남광주통합특별시 여수시 장군산길 18-43 (여서동, 한영대학)",전남광주통합특별시 여수시 여서동 61,59720,1992-12-11,www.hanyeong.ac.kr,2026-08-01T19:45:45.673Z
0000556,혜전대학교,본교,전문대학,충남,사립,고등교육법,혜전학원,기존,Hyejeon University,충청남도 홍성군 홍성읍 대학1길 19,충청남도 홍성군 홍성읍 남장리 392-1,32244,1981-12-10,www.hj.ac.kr,2026-08-01T19:45:45.673Z
0000560,경기과학기술대학교,본교,전문대학,경기,사립,고등교육법,한국산업기술대학,기존,Gyeonggi University Of Science And Technology,"경기도 시흥시 경기과기대로 269 (정왕동, 경기과학기술대학교)",경기도 시흥시 정왕동 2121-3,15073,1998-11-28,www.gtec.ac.kr,2026-08-01T19:45:45.673Z
0000561,부산예술대학교,본교,전문대학,부산,사립,고등교육법,원곡학원,기존,Busan Arts College,"부산광역시 남구 못골번영로71번길 74 (대연동, 부산예술대학)",부산광역시 남구 대연동 1552,48429,1993-11-18,www.busanarts.ac.kr,2026-08-01T19:45:45.673Z
0000562,전남도립대학교,본교,전문대학,전남광주,공립,고등교육법,해당없음,폐교,Jeonnam State University,"전남광주통합특별시 담양군 담양읍 죽녹원로 152 (향교리, 전남도립대학)",전남광주통합특별시 담양군 담양읍 향교리 262-2,57337,1998-03-13,www.dorip.ac.kr,2026-08-01T19:45:45.673Z
0000564,송호대학교,본교,전문대학,강원,사립,고등교육법,송호학원,기존,Songho University,강원특별자치도 횡성군 횡성읍 남산로 210,강원특별자치도 횡성군 횡성읍 남산리 69-1,25242,1999-12-20,www.songho.ac.kr,2026-08-01T19:45:45.673Z
0000565,한국관광대학교,본교,전문대학,경기,사립,고등교육법,거영학원,기존,Korea Tourism College,"경기도 이천시 신둔면 이장로311번길 197-73 (고척리, 한국관광대학)",경기도 이천시 신둔면 고척리 363-10,17306,2001-01-22,www.ktc.ac.kr,2026-08-01T19:45:45.673Z
0000566,서정대학교,본교,전문대학,경기,사립,고등교육법,서정학원,기존,Seojeong University,경기도 양주시 은현면 서정로 27,경기도 양주시 은현면 용암리 681-1,11429,2002-11-19,www.seojeong.ac.kr,2026-08-01T19:45:45.673Z
0000567,송곡대학교,본교,전문대학,강원,사립,고등교육법,송곡학원,기존,Songgok University,강원특별자치도 춘천시 남산면 송곡대학길 34,강원특별자치도 춘천시 남산면 창촌리 1,24465,2002-11-19,www.songgok.ac.kr,2026-08-01T19:45:45.673Z
0000568,웅지세무대학교,본교,전문대학,경기,사립,고등교육법,웅지학원,기존,Woongji Accounting & Tax College,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학)",경기도 파주시 탄현면 금승리 536-2,10846,2004-03-01,www.wat.ac.kr,2026-08-01T19:45:45.673Z
0000569,김해대학교,본교,전문대학,경남,사립,고등교육법,영해학원,기존,Gimhae University,"경상남도 김해시 삼안로112번길 198 (삼방동, 김해대학교)",경상남도 김해시 삼방동 산 77-9,50811,2004-12-01,www.gimhae.ac.kr,2026-08-01T19:45:45.673Z
0000570,한국승강기대학교,본교,전문대학,경남,사립,고등교육법,학교법인 한국승강기대학,기존,Korea Lift College,"경상남도 거창군 거창읍 운정1길 120 (송정리, 한국승강기대학)",경상남도 거창군 거창읍 송정리 700,50141,2010-03-01,www.klc.ac.kr,2026-08-01T19:45:45.673Z
0000575,영진사이버대학교,본교,사이버대학(전문),대구,사립,고등교육법,영진교육재단,기존,YEUNGJIN CYBER UNIVERSITY,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",대구광역시 북구 복현동 218,41527,2002-03-01,www.ycu.ac.kr,2026-08-01T19:45:45.673Z
0000576,한국복지사이버대학교,본교,사이버대학(전문),경북,사립,고등교육법,이후학원,기존,Corea Welfare Cyber University,경상북도 경산시 남천면 남천로 746-10 (협석리),경상북도 경산시 남천면 협석리 140,38695,2010-09-09,www.corea.ac.kr,2026-08-01T19:45:45.673Z
0000578,한국골프과학기술대학교,본교,전문대학,강원,사립,고등교육법,학교법인 한국골프대학교,기존,Korea Golf University of Science & Technology,강원특별자치도 횡성군 우천면 하대5길 109 한국골프과학기술대학교,강원특별자치도 횡성군 우천면 하대리 281-1,25247,2011-03-01,www.kg.ac.kr,2026-08-01T19:45:45.673Z
0000579,ICT폴리텍대학,본교,기능대학,경기,사립,국민 평생 직업능력 개발법,ICT폴리텍대학,기존,ICT Polytech Institute of Korea,경기도 광주시 순암로 16-26 (역동) ICT폴리텍대학,경기도 광주시 역동 181-3,12777,2002-12-10,www.ict.ac.kr,2026-08-01T19:45:45.673Z
0000584,한국폴리텍 I 대학 서울정수캠퍼스,본교,기능대학,서울,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Seoul Jungsu Campus Of Korea PolytechnicⅠ,"서울특별시 용산구 보광로 73 (보광동, 한국폴리텍1대학서울정수캠퍼스)",서울특별시 용산구 보광동 238-2,04392,1973-02-09,www.kopo.ac.kr/jungsu/index.do,2026-08-01T19:45:45.673Z
0000585,한국폴리텍 I 대학 서울강서캠퍼스,본교,기능대학,서울,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Korea PolytechnicsⅠcollege Seoulkangseocampus,"서울특별시 강서구 우장산로10길 112 (화곡동, 한국폴리텍Ⅰ서울강서대학)",서울특별시 강서구 화곡동 산 60-1,07684,1998-03-27,kangseo.kopo.ac.kr,2026-08-01T19:45:45.673Z
0000586,한국폴리텍 I 대학 성남캠퍼스,본교,기능대학,경기,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Seong Nam Campus Of Korea PolytechnicⅠ,"경기도 성남시 수정구 수정로 398 (산성동, 한국폴리텍I대학성남캠퍼스)",경기도 성남시 수정구 산성동 4,13122,1976-12-01,seongnam.kopo.ac.kr/,2026-08-01T19:45:45.673Z
0000589,한국폴리텍 II 대학 인천캠퍼스,본교,기능대학,인천,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Incheon Campus Of Korea PolytechnicⅡ,"인천광역시 부평구 무네미로448번길 56 (구산동, 한국폴리텍Ⅱ대학)",인천광역시 부평구 구산동 39-1,21417,1994-03-01,www.kopo.ac.kr/incheon,2026-08-01T19:45:45.673Z
0000590,한국폴리텍 II 대학 남인천캠퍼스,본교,기능대학,인천,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Namincheon Campus Of Korea Polytechnin Ⅱ,"인천광역시 남구 염전로333번길 23 (주안동, 한국폴리텍Ⅱ대학(남인천캠퍼스))",,22121,2007-03-01,www.kopo.ac.kr/namincheon/index.do,2026-08-01T19:45:45.673Z
0000593,한국폴리텍 III 대학 춘천캠퍼스,본교,기능대학,강원,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Chuncheon Campus Of Korea Polytechnic,강원특별자치도 춘천시 동산면 영서로 1290-31,강원특별자치도 춘천시 동산면 원창리 70,24409,1973-10-11,www.kopo.ac.kr/chuncheon/index.do,2026-08-01T19:45:45.673Z
0000594,한국폴리텍 III 대학 강릉캠퍼스,본교,기능대학,강원,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Gangneung Campus Of Korea PolytechnicsⅢ,강원특별자치도 강릉시 남산초교길 121 (노암동) 한국폴리텍대학 강릉캠퍼스,강원특별자치도 강릉시 노암동 779,25605,2008-03-02,kopo.ac.kr/gangneung,2026-08-01T19:45:45.673Z
0000603,한국폴리텍 IV 대학 대전캠퍼스,본교,기능대학,대전,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Daejeon Campus of Korea Polytechnic IV,"대전광역시 동구 우암로 352-21 (가양동, 한국폴리텍IV대학)",대전광역시 동구 가양동 91-2,34503,2006-05-19,www.kopo.ac.kr/daejeon,2026-08-01T19:45:45.673Z
0000604,한국폴리텍 IV 대학 청주캠퍼스,본교,기능대학,충북,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Cheongju Campus Of Korea Polytechnic IV,"충청북도 청주시 흥덕구 산단로 54 (송정동, 한국폴리텍Ⅳ대학청주캠퍼스)",충청북도 청주시 흥덕구 송정동 47,28590,1977-05-06,kopo.ac.kr/cheongju,2026-08-01T19:45:45.673Z
0000606,한국폴리텍 IV 대학 아산캠퍼스,본교,기능대학,충남,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Asan Campus Of Korea Polytechnic IV,"충청남도 아산시 신창면 행목로 45 (행목리, 한국폴리텍Ⅳ대학아산캠퍼스)",충청남도 아산시 신창면 행목리 323,31533,2002-03-02,kopo.ac.kr/asan,2026-08-01T19:45:45.673Z
0000607,한국폴리텍 IV 대학 충남캠퍼스,본교,기능대학,충남,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Chungnam Campus Of Korea Polytechnics,충청남도 홍성군 홍성읍 충서로 1200 한국폴리텍대학 충남캠퍼스,충청남도 홍성군 홍성읍 남장리 220-1,32244,2006-05-19,www.kopo.ac.kr/chungnam,2026-08-01T19:45:45.673Z
0000616,한국폴리텍 V 대학 광주캠퍼스,본교,기능대학,전남광주,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Gwangju Campus Of Korea Polytechnic V,"전남광주통합특별시 북구 하서로 85 (운암동, 한국폴리텍V대학)",전남광주통합특별시 북구 운암동 237-35,61099,1994-07-01,www.kopo.ac.kr/gwangju,2026-08-01T19:45:45.673Z
0000617,한국폴리텍 V 대학 전북캠퍼스,본교,기능대학,전북,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Jeounbuk Campus Of Korea Polytechnics,"전라북도 김제시 백학제길 154 (백학동, 한국폴리텍V대학)",전북특별자치도 김제시 백학동 84,54352,1995-03-02,www.kopo.ac.kr/jb/index.do,2026-08-01T19:45:45.673Z
0000619,한국폴리텍 V 대학 전남캠퍼스,본교,기능대학,전남광주,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Jeonnam Campus Of Korea Polytechnic V College,전남광주통합특별시 무안군 청계면 영산로 1854-16 한국폴리텍V대학 전남캠퍼스,전남광주통합특별시 무안군 청계면 상마리 14-1,58542,1996-03-01,www.kopo.ac.kr/jeonnam,2026-08-01T19:45:45.673Z
0000620,한국폴리텍 V 대학 익산캠퍼스,본교,기능대학,전북,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Iksan Campus Of Korea Polytechnic V,"전라북도 익산시 선화로 579 (어양동, 한국폴리텍V대학)",전북특별자치도 익산시 어양동 16,54567,2008-03-02,www.kopo.ac.kr/iksan,2026-08-01T19:45:45.673Z
0000623,한국폴리텍 VI 대학 대구캠퍼스,본교,기능대학,대구,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Daegu Campus Of Korea Polytechnic Vi,"대구광역시 서구 국채보상로43길 15 (평리동, 한국폴리텍6대학)",대구광역시 서구 평리동 1495,41765,1973-01-01,daegu.kopo.ac.kr,2026-08-01T19:45:45.673Z
0000624,한국폴리텍 VI 대학 구미캠퍼스,본교,기능대학,경북,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Gumi Campus Of Korea Polytechnic Vi,"경상북도 구미시 수출대로3길 84 (공단동, 한국폴리텍ⅵ대학구미캠퍼스)",경상북도 구미시 공단동 112,39257,1977-05-06,kopo.ac.kr/gumi,2026-08-01T19:45:45.673Z
0000631,한국폴리텍 VII 대학 창원캠퍼스,본교,기능대학,경남,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Korea Polytechnic Vii,"경상남도 창원시 성산구 외동반림로 51-88 (중앙동, 한국폴리텍VII대학)",경상남도 창원시 성산구 중앙동 110-1,51518,1977-11-19,changwon.kopo.ac.kr,2026-08-01T19:45:45.673Z
0000632,한국폴리텍 VII 대학 부산캠퍼스,본교,기능대학,부산,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Busan Campus Of Korea Polytechnic Ⅶ,"부산광역시 북구 만덕대로155번길 99 (덕천동, 한국폴리텍VII대학부산캠퍼스)",부산광역시 북구 덕천동 22,46550,1978-04-10,www.kopo.ac.kr/busan,2026-08-01T19:45:45.673Z
0000633,한국폴리텍 VII 대학 울산캠퍼스,본교,기능대학,울산,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Ulsan Campus Of Korea Polytechnic,"울산광역시 중구 산전길 155 (동동, 한국폴리텍7대학울산캠퍼스)",울산광역시 중구 동동 81-15,44482,2000-01-01,kopo.ac.kr/ulsan,2026-08-01T19:45:45.673Z
0000635,한국폴리텍 특성화대학 바이오캠퍼스,본교,기능대학,충남,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Bio Campus Of Korea Polytechnic,충청남도 논산시 강경읍 동안로112번길 48,충청남도 논산시 강경읍 채운리 315-1,32943,2006-03-01,kopo.ac.kr/bio,2026-08-01T19:45:45.673Z
0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,본교,기능대학,대구,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Yeongnam Convergence Technology Campus Of Korea Polytechnic,대구광역시 동구 팔공로 222(봉무동),대구광역시 동구 봉무동 1558,41027,1998-02-05,kopo.ac.kr/yct,2026-08-01T19:45:45.673Z
0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,본교,기능대학,경기,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Semiconductor Covergence Of Korea Polytechnic,경기도 안성시 공도읍 송원길 41-12,경기도 안성시 공도읍 만정리 349-6,17550,1996-10-25,www.kopo.ac.kr/semi,2026-08-01T19:45:45.673Z
0000638,한국폴리텍 특성화대학 항공캠퍼스,본교,기능대학,경남,사립,국민 평생 직업능력 개발법,한국폴리텍,기존,Aviation Campus Of Korea Polytechnic,"경상남도 사천시 대학길 46 (이금동, 한국폴리텍항공대학)",경상남도 사천시 이금동 438,52549,2000-11-30,www.kopo.ac.kr/kapc,2026-08-01T19:45:45.673Z
0000640,한국개발연구원국제정책대학원대학교,본교,전문대학원,세종,사립,고등교육법,한국개발연구원,기존,KDI School Of Public Policy And Management,"세종특별자치시 남세종로 263 (반곡동, 한국개발연구원)",세종특별자치시  반곡동 1042,30149,1997-12-05,www.kdischool.ac.kr,2026-08-01T19:45:45.673Z
0000641,대한신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,대한신학대학원,기존,Daehan Theological Semisary&University,경기도 안양시 만안구 경수대로1406번길 30 (석수동),경기도 안양시 만안구 석수동 381-1,13907,1998-03-02,www.dtu.ac.kr,2026-08-01T19:45:45.673Z
0000642,베뢰아국제대학원대학교,본교,전문대학원,서울,사립,고등교육법,베뢰아아카데미학원,기존,Berea International Theological Seminary,"서울특별시 영등포구 가마산로 359 (대림동, 베뢰아대학원대학교)",서울특별시 영등포구 대림동 665-10,07381,1998-03-01,www.berea.ac.kr,2026-08-01T19:45:45.673Z
0000643,건신대학원대학교,본교,전문대학원,대전,사립,고등교육법,복음신학원,기존,Asia Life University,대전광역시 중구 동서대로1327번길 40 (용두동) 건신대학원대학교,대전광역시 중구 용두동 128-1,34825,1998-03-12,www.alu.ac.kr,2026-08-01T19:45:45.673Z
0000644,성산효대학원대학교,본교,전문대학원,인천,사립,고등교육법,성산효교육재단,기존,Sungsan Hyo University,"인천광역시 남동구 석정로 543 (간석동, 성산효대학원대학교)",인천광역시 남동구 간석동 614-6,21503,1997-12-05,www.hyo.ac.kr,2026-08-01T19:45:45.673Z
0000645,원불교대학원대학교,본교,전문대학원,전북,사립,고등교육법,원불교대학원,기존,Won-Buddhism Graduate School,"전라북도 익산시 익산대로33길 23 (신용동, 원불교대학원대학교)",전북특별자치도 익산시 신용동 320-1,54536,1997-09-11,www.wonbuddhism.ac.kr,2026-08-01T19:45:45.673Z
0000646,웨스트민스터신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,웨스트민스터신학원,기존,Westminster Graduate School Of Theology,"경기도 용인시 기흥구 동백죽전대로 201-11 (중동, 웨스트민스터신학대학교)",경기도 용인시 기흥구 중동 38-1,16995,1997-09-11,www.wgst.ac.kr/wgst_renew/,2026-08-01T19:45:45.673Z
0000647,합동신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,자유학원,기존,Hapdong Theological Seminary,"경기도 수원시 영통구 광교중앙로 50 (원천동, 합동신학대학원대학교)",경기도 수원시 영통구 원천동 49-16,16517,1996-12-11,www.hapdong.ac.kr,2026-08-01T19:45:45.673Z
0000648,횃불트리니티신학대학원대학교,본교,전문대학원,서울,사립,고등교육법,횃불학원,기존,Torch Trinity Graduate University,"서울특별시 서초구 바우뫼로31길 70 (양재동, 횃불트리니티신학대학원대학교)",서울특별시 서초구 양재동 55,06752,1997-12-05,www.ttgu.ac.kr,2026-08-01T19:45:45.673Z
0000649,수도국제대학원대학교,본교,전문대학원,서울,사립,고등교육법,국제학원,기존,SUDO INTERNATIONAL UNIVERSITY,서울특별시 관악구 남부순환로 1548(신림동) 수도국제대학원대학교,서울특별시 관악구 신림동 1577-5,08773,1999-03-09,www.siu.ac.kr,2026-08-01T19:45:45.673Z
0000650,서울성경신학대학원대학교,본교,전문대학원,서울,사립,고등교육법,순장학원,기존,Seoul University of Bible and Theology,"서울특별시 동작구 신대방14가길 45-1 (신대방동, 서울성경신학대학교)",서울특별시 동작구 신대방동 632-57,07066,1999-02-22,www.sb.ac.kr,2026-08-01T19:45:45.673Z
0000651,예명대학원대학교,본교,전문대학원,서울,사립,고등교육법,레마학원,기존,Yemyung Graduate University,서울특별시 서초구 남부순환로337가길 49 (서초동),서울특별시 서초구 서초동 1434-4,06723,1999-07-01,www.ygu.ac.kr,2026-08-01T19:45:45.673Z
0000653,서울사회복지대학원대학교,본교,특수대학원,서울,사립,고등교육법,가곡학원,기존,Seoul Social Welfare Graduate University,서울특별시 영등포구 영신로34길 18 (영등포동4가),서울특별시 영등포구 영등포동4가 134-2,07301,1999-12-18,www.ssgu.ac.kr,2026-08-01T19:45:45.673Z
0000654,온석대학원대학교,본교,전문대학원,경기,사립,고등교육법,중앙총신학원,기존,Onseok University,"경기도 용인시 처인구 남사면 아곡로96번길 79 (아곡리, 중앙신학대학원대학교)",,17117,2000-09-04,www.osu.ac.kr,2026-08-01T19:45:45.673Z
0000655,국제법률경영대학원대학교,본교,전문대학원,경기,사립,고등교육법,국제법률경영학원,기존,Transnational Law And Business University,"경기도 고양시 덕양구 내유길 230 (내유동, 국제법률경영대학원)",경기도 고양시 덕양구 내유동 300,10264,2000-12-27,www.tlbu.ac.kr,2026-08-01T19:45:45.673Z
0000656,국제언어대학원대학교,본교,전문대학원,서울,사립,고등교육법,혁제학원,기존,International Graduate School Of Language Education,서울특별시 강동구 양재대로81길 89 (성내동),서울특별시 강동구 성내동 448-10,05407,2002-05-03,www.igse.ac.kr,2026-08-01T19:45:45.673Z
0000657,국제뇌교육종합대학원대학교,본교,전문대학원,충남,사립,고등교육법,한문화학원,기존,University Of Brain Education,"충청남도 천안시 동남구 목천읍 교천지산길 284-31 (지산리, 국제뇌교육종합대학원대학교)",충청남도 천안시 동남구 목천읍 지산리 167,31228,2002-11-16,www.ube.ac.kr,2026-08-01T19:45:45.673Z
0000658,서울불교대학원대학교,본교,전문대학원,서울,사립,고등교육법,보문학원,기존,Seoul University Of Buddhism,"서울특별시 금천구 독산로70길 8 (독산동, 서울불교대학원대학교)",서울특별시 금천구 독산동 1038-2,08559,2002-05-03,www.sub.ac.kr,2026-08-01T19:45:45.673Z
0000659,서울외국어대학원대학교,본교,전문대학원,서울,사립,고등교육법,해광학원,기존,Seoul University Of Foreign Studies,"서울특별시 서초구 남부순환로356길 85 (양재동, 서울외국어대학원대학교)",서울특별시 서초구 양재동 17-7,06745,2003-03-01,www.sufs.ac.kr,2026-08-01T19:45:45.673Z
0000660,서울벤처대학원대학교,본교,전문대학원,서울,사립,고등교육법,호서학원,기존,Seoul Venture University,"서울특별시 강남구 봉은사로 405 (삼성동, 서울벤처정보대학원대학교)",서울특별시 강남구 삼성동 37-18,06097,2002-10-17,www.svu.ac.kr,2026-08-01T19:45:45.673Z
0000661,성서침례대학원대학교,본교,전문대학원,경기,사립,고등교육법,성서침례학원,기존,Bible Baptist Theological Seminary,"경기도 이천시 대월면 대평로 548-123 (장평리, 성서침례대학교)",경기도 이천시 대월면 장평리 280-5,17404,2003-03-01,www.bbts.ac.kr,2026-08-01T19:45:45.673Z
0000662,에스라성경대학원대학교,본교,전문대학원,경기,사립,고등교육법,에스라성경학원,기존,Ezra Bible Institute For Graduate Studies,"경기도 고양시 덕양구 대양로285번길 33-7 (고양동, 에스라성경대학원대학교)",경기도 고양시 덕양구 고양동 292,10273,2003-03-01,www.ezra.ac.kr,2026-08-01T19:45:45.673Z
0000663,개신대학원대학교,본교,전문대학원,서울,사립,고등교육법,종암중앙학원,기존,Reformed Graduate University,"서울특별시 강북구 도봉로 235 (미아동, 개신대학원대학교)",서울특별시 강북구 미아동 203-8,01118,2003-04-17,www.rgu.ac.kr,2026-08-01T19:45:45.673Z
0000664,과학기술연합대학원대학교,본교,전문대학원,대전,기타,기타,과학기술연합대학원대학교,기존,University of Science and Technology,"대전광역시 유성구 가정로 217 (가정동, UST)",대전광역시 유성구 가정동 176,34113,2003-10-22,www.ust.ac.kr,2026-08-01T19:45:45.673Z
0000666,서울과학종합대학원대학교,본교,전문대학원,서울,사립,고등교육법,학교법인 서울과학종합대학교,기존,aSSIST University,"서울특별시 서대문구 이화여대2길 46 (대현동, 서울아카데미빌딩)",서울특별시 서대문구 대현동 67-7,03767,2003-11-13,www.assist.ac.kr,2026-08-01T19:45:45.673Z
0000667,선학유피대학원대학교,본교,전문대학원,경기,사립,고등교육법,청심학원,기존,Sunhak Universal Peace Graduate University,경기도 가평군 설악면 미사리로 324-211 선학유피대학원대학교,경기도 가평군 설악면 송산리 1-1,12461,2003-10-22,www.sunhakup.ac.kr/,2026-08-01T19:45:45.673Z
0000668,경안대학원대학교,본교,전문대학원,경북,사립,고등교육법,경안신학원,기존,Gyeongan Graduate University,"경상북도 안동시 북후면 물한길 16-29 (물한리, 경안신학대학원대학교)",경상북도 안동시 북후면 물한리 652-10,36614,2004-10-29,www.gyeongan.ac.kr,2026-08-01T19:45:45.673Z
0000669,동방문화대학원대학교,본교,전문대학원,서울,사립,고등교육법,동방대학교,기존,Dongbang Culture University,"서울특별시 성북구 성북로28길 60 (성북동, 동방대학원대학교)",서울특별시 성북구 성북동 292-1,02838,2004-11-04,www.dongbang.ac.kr,2026-08-01T19:45:45.673Z
0000670,북한대학원대학교,본교,전문대학원,서울,사립,고등교육법,심연학원,기존,University of North Korean Studies,서울특별시 종로구 북촌로15길 2 (삼청동),서울특별시 종로구 삼청동 28-7,03053,2005-03-01,www.nk.ac.kr,2026-08-01T19:45:45.673Z
0000671,순복음대학원대학교,본교,전문대학원,서울,사립,고등교육법,순총학원,기존,Sunbokeum Theological Seminary,"서울특별시 관악구 과천대로 927 (남현동, 대한하나님의성회)",서울특별시 관악구 남현동 602-127,08808,2004-04-07,www.sts.ac.kr,2026-08-01T19:45:45.673Z
0000672,실천신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,실천신학대학원,기존,Graduate School Of Practical Theology,경기도 이천시 신둔면 인배로145번길 23 실천신학대학원대학교,경기도 이천시 신둔면 인후리 9-2,17304,2005-03-01,www.gspt.ac.kr,2026-08-01T19:45:45.673Z
0000673,한림국제대학원대학교,본교,특수대학원,서울,사립,고등교육법,일송학원,기존,Hallym University Of Graduate Studies,"서울특별시 강남구 역삼로 405 (대치동, 한림국제대학원대학교제1관)",서울특별시 강남구 대치동 907-13,06198,2004-12-09,www.hugs.ac.kr,2026-08-01T19:45:45.673Z
0000676,한반도국제대학원대학교,본교,특수대학원,서울,사립,고등교육법,트리니티학원,기존,Korea University Of International Studies,"서울특별시 용산구 임정로 17 (효창동, 한반도국제대학원대학교)",서울특별시 용산구 효창동 5-357,04319,2005-12-02,www.kuis.ac.kr,2026-08-01T19:45:45.673Z
0000677,서울미디어대학원대학교,본교,특수대학원,서울,사립,고등교육법,학교법인 서울미디어대학원대학교,기존,Seoul Media Institute Of Technology,서울특별시 마포구 월드컵북로 402 (상암동),서울특별시 마포구 상암동 1601,03925,2009-03-01,www.smit.ac.kr,2026-08-01T19:45:45.673Z
