year,school_kind,estb,school_division,region,status,school_code_std,school_name,enrolled_students,enrolled_dropouts,enrolled_dropout_rate,freshman_students,freshman_dropouts,freshman_dropout_rate,uploaded_at
2024,대학교,사립,,강원,기존,0000198,한림대학교,10314,470,4.6,1875,127,6.8,2026-07-31T20:23:33.967Z
2024,대학교,사립,,충남,기존,0000199,한서대학교,8555,625,7.3,1552,208,13.4,2026-07-31T20:23:33.967Z
2024,대학교,사립,,서울,기존,0000200,한성대학교,9415,409,4.3,1653,172,10.4,2026-07-31T20:23:33.967Z
2024,대학교,사립,,경기,기존,0000201,한세대학교,3300,230,7,602,71,11.8,2026-07-31T20:23:33.967Z
2024,대학교,사립,,경기,기존,0000202,한신대학교,7530,449,6,1277,116,9.1,2026-07-31T20:23:33.967Z
2024,대학교,사립,,서울,기존,0000203,한양대학교,22334,839,3.8,3749,423,11.3,2026-07-31T20:23:33.967Z
2024,대학교,사립,,경기,기존,0000204,한양대학교(ERICA)_분교,14347,432,3,2415,168,7,2026-07-31T20:23:33.967Z
2024,사이버대학(대학),사립,,서울,기존,0000331,한양사이버대학교,17987,2675,14.9,4216,600,14.2,2026-07-31T20:23:33.967Z
2024,대학교,사립,,전북,기존,0000206,한일장신대학교,961,92,9.6,211,40,19,2026-07-31T20:23:33.967Z
2024,대학교,사립,,경기,기존,0000207,협성대학교,5258,322,6.1,1065,107,10,2026-07-31T20:23:33.967Z
2024,대학교,사립,,광주,기존,0000208,호남대학교,8401,598,7.1,1352,109,8.1,2026-07-31T20:23:33.967Z
2024,대학교,사립,,광주,기존,0000209,호남신학대학교,780,42,5.4,104,20,19.2,2026-07-31T20:23:33.967Z
2024,대학교,사립,,충남,기존,0000211,호서대학교,16124,1016,6.3,3150,322,10.2,2026-07-31T20:23:33.967Z
2024,산업대학,사립,,전북,기존,0000282,호원대학교,6436,731,11.4,1406,186,13.2,2026-07-31T20:23:33.967Z
2024,대학교,사립,,서울,기존,0000212,홍익대학교,17018,642,3.8,2866,306,10.7,2026-07-31T20:23:33.967Z
2024,대학교,사립,,세종,기존,0002949,홍익대학교_제2캠퍼스,7851,392,5,1386,142,10.2,2026-07-31T20:23:33.967Z
2024,대학교,사립,,경기,기존,0000233,화성의과학대학교,574,95,16.6,155,25,16.1,2026-07-31T20:23:33.967Z
2024,사이버대학(대학),사립,,부산,기존,0000333,화신사이버대학교,1836,262,14.3,708,143,20.2,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,경기,기존,0000579,ICT폴리텍대학,473,57,12.1,159,18,11.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000410,가톨릭상지대학교,2282,183,8,731,52,7.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충북,기존,0000433,강동대학교,3809,410,10.8,1318,96,7.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,강원,기존,0000514,강릉영동대학교,3953,173,4.4,871,93,10.7,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,강원,기존,0002639,강원도립대학교,909,107,11.8,295,27,9.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000412,거제대학교,1256,94,7.5,389,31,8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000560,경기과학기술대학교,6989,591,8.5,2035,171,8.4,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,경남,기존,0000402,경남도립거창대학,1117,78,7,384,14,3.6,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,경남,기존,0000403,경남도립남해대학,1071,96,9,371,33,8.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0002640,경남정보대학교,9457,749,7.9,2512,242,9.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000416,경민대학교,6353,322,5.1,1916,93,4.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0002641,경복대학교,7793,477,6.1,2449,127,5.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000456,경북과학대학교,1925,193,10,855,110,12.9,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,경북,폐교,0000405,경북도립대학교,1091,118,10.8,367,40,10.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000438,경북보건대학교,1458,69,4.7,407,39,9.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0002642,경북전문대학교,3172,251,7.9,1047,66,6.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,인천,기존,0000422,경인여자대학교,4187,303,7.2,1625,152,9.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0000425,계명문화대학교,6321,814,12.9,2205,235,10.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000426,계원예술대학교,3838,319,8.3,1244,109,8.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0000428,광양보건대학교,141,24,17,28,3,10.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,광주,기존,0000429,광주보건대학교,4564,316,6.9,1335,85,6.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000430,구미대학교,6701,595,8.9,2412,233,9.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000549,국제대학교,3584,447,12.5,1016,67,6.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0002971,군산간호대학교,1288,42,3.3,310,20,6.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0000432,군장대학교,1749,191,10.9,657,71,10.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,광주,기존,0002972,기독간호대학교,651,12,1.8,152,6,3.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000440,김포대학교,2393,337,14.1,702,97,13.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000569,김해대학교,1675,122,7.3,488,50,10.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0000435,나주대학교,1485,422,28.4,629,158,25.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000441,농협대학교,471,16,3.4,165,7,4.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000442,대경대학교,4475,578,12.9,1685,239,14.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0000443,대구공업대학교,1503,237,15.8,620,96,15.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0000446,대구과학대학교,4976,481,9.7,1897,232,12.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0000444,대구보건대학교,8390,593,7.1,2735,211,7.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대전,기존,0000546,대덕대학교,2581,480,18.6,922,162,17.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000447,대동대학교,1655,104,6.3,466,32,6.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000448,대림대학교,10418,769,7.4,3095,232,7.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충북,기존,0000449,대원대학교,2270,184,8.1,679,46,6.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대전,기존,0000453,대전과학기술대학교,4572,478,10.5,1537,212,13.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대전,기존,0000451,대전보건대학교,5890,389,6.6,1722,111,6.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,광주,기존,0000460,동강대학교,2837,374,13.2,1054,169,16,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000457,동남보건대학교,5697,342,6,1798,160,8.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000450,동서울대학교,8112,778,9.6,2756,296,10.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000461,동아방송예술대학교,4203,225,5.4,1191,74,6.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0000462,동아보건대학교,1144,111,9.7,349,40,11.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000463,동양미래대학교,9697,689,7.1,2873,282,9.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,2894,216,7.5,895,84,9.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000465,동원대학교,3586,522,14.6,1247,204,16.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000466,동의과학대학교,5641,921,16.3,1698,159,9.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000469,두원공과대학교,3525,417,11.8,721,60,8.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000470,마산대학교,6502,471,7.2,1986,159,8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000473,명지전문대학,9379,796,8.5,3314,344,10.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0000474,목포과학대학교,3067,87,2.8,938,52,5.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000475,문경대학교,995,71,7.1,243,24,9.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000476,배화여자대학교,3139,334,10.6,1398,209,14.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충남,기존,0000543,백석문화대학교,5775,634,11,1737,181,10.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0000477,백제예술대학교,1213,191,15.7,428,63,14.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000479,부산경상대학교,2832,536,18.9,1016,262,25.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000481,부산과학기술대학교,4559,509,11.2,1468,149,10.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000467,부산보건대학교,3119,271,8.7,896,61,6.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000480,부산여자대학교,2032,187,9.2,701,76,10.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,기존,0000561,부산예술대학교,727,168,23.1,383,83,21.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000482,부천대학교,9806,636,6.5,3284,242,7.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000483,삼육보건대학교,1542,120,7.8,503,58,11.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,강원,폐교,0000485,상지영서대학교,298,16,5.4,0,0,0,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,폐교,0002645,서라벌대학교,680,58,8.5,253,30,11.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,광주,기존,0002646,서영대학교,6953,484,7,2188,164,7.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0002973,서울여자간호대학교,937,33,3.5,229,16,7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000489,서울예술대학교,4152,128,3.1,1130,13,1.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000490,서일대학교,8536,763,8.9,2709,294,10.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000566,서정대학교,9718,562,5.8,3057,193,6.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000550,선린대학교,2483,187,7.5,717,68,9.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,부산,폐교,0000493,성심외국어대학,1239,0,0,0,0,0,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0002647,성운대학교,1607,188,11.7,755,100,13.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,강원,기존,0000515,세경대학교,1067,193,18.1,410,59,14.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,강원,기존,0000567,송곡대학교,950,152,16,297,49,16.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,강원,기존,0000564,송호대학교,951,93,9.8,341,36,10.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0002649,수성대학교,4200,372,8.9,1485,134,9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000497,수원과학대학교,4915,642,13.1,1163,165,14.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000496,수원여자대학교,4131,340,8.2,1604,169,10.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0000498,순천제일대학교,3173,374,11.8,1153,136,11.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000500,숭의여자대학교,3360,337,10,1583,214,13.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000501,신구대학교,8097,728,9,2886,289,10,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충남,기존,0000502,신성대학교,3546,366,10.3,1100,102,9.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000506,신안산대학교,3367,550,16.3,954,145,15.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충남,기존,0000454,아주자동차대학교,1541,226,14.7,398,153,38.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0002650,안동과학대학교,2573,172,6.7,835,65,7.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000507,안산대학교,5450,397,7.3,1892,172,9.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000510,여주대학교,5051,454,9,1287,93,7.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0002651,연성대학교,8299,529,6.4,2684,217,8.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0002652,연암공과대학교,2255,161,7.1,489,22,4.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충남,기존,0000512,연암대학교,1588,86,5.4,592,19,3.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0000418,영남외국어대학,445,48,10.8,218,35,16.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0000513,영남이공대학교,8108,748,9.2,2686,239,8.9,2026-07-31T20:23:33.967Z
2024,사이버대학(전문대학),사립,,대구,기존,0000575,영진사이버대학교,4192,268,6.4,1589,81,5.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대구,기존,0000517,영진전문대학교,10094,1178,11.7,3284,446,13.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0002653,오산대학교,6031,546,9.1,2045,169,8.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000520,용인예술과학대학교,3809,451,11.8,1094,116,10.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,대전,기존,0000452,우송정보대학,4619,598,12.9,1536,204,13.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,울산,기존,0000521,울산과학대학교,7520,499,6.6,1933,138,7.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000568,웅지세무대학교,932,129,13.8,151,19,12.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0000523,원광보건대학교,5584,419,7.5,1514,128,8.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000524,유한대학교,7237,576,8,2014,162,8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,서울,기존,0000525,인덕대학교,8375,803,9.6,2613,242,9.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,인천,기존,0002654,인하공업전문대학,10603,692,6.5,3300,308,9.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000527,장안대학교,3654,506,13.8,859,122,14.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,인천,기존,0000455,재능대학교,4650,480,10.3,1353,141,10.4,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0000529,전남과학대학교,3612,402,11.1,1436,210,14.6,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,전남,기존,0000562,전남도립대학교,1255,182,14.5,457,51,11.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0000531,전북과학대학교,1726,102,5.9,675,56,8.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0000437,전주기전대학,1819,309,17,767,131,17.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전북,기존,0000530,전주비전대학교,4195,342,8.2,1283,83,6.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,제주,기존,0000532,제주관광대학교,2089,443,21.2,664,158,23.8,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,제주,기존,0002655,제주한라대학교,8588,1020,11.9,1570,151,9.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,광주,기존,0002974,조선간호대학교,824,14,1.7,193,7,3.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,광주,기존,0000534,조선이공대학교,4725,491,10.4,1479,129,8.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000539,진주보건대학교,2841,142,5,807,38,4.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000542,창원문성대학교,1877,379,20.2,371,54,14.6,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000544,청강문화산업대학교,5116,200,3.9,1414,33,2.3,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,전남,기존,0002656,청암대학교,2898,210,7.2,817,116,14.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,울산,기존,0000545,춘해보건대학교,2958,137,4.6,864,62,7.2,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,충남,기존,0002657,충남도립대학교,1507,150,10,474,51,10.8,2026-07-31T20:23:33.967Z
2024,전문대학,공립,,충북,기존,0000406,충북도립대학교,1048,119,11.4,373,36,9.7,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충북,기존,0000536,충북보건과학대학교,2917,261,8.9,857,78,9.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,충북,기존,0000547,충청대학교,4273,431,10.1,1316,151,11.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경북,기존,0002658,포항대학교,1948,208,10.7,652,71,10.9,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,강원,기존,0000578,한국골프과학기술대학교,625,55,8.8,182,13,7.1,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경기,기존,0000565,한국관광대학교,1946,176,9,549,34,6.2,2026-07-31T20:23:33.967Z
2024,전문대학,특별법국립,,전북,기존,0003019,한국농수산대학교,2031,105,5.2,684,41,6,2026-07-31T20:23:33.967Z
2024,전문대학,국립,,경기,폐교,0002659,한국복지대학교,614,55,9,71,0,0,2026-07-31T20:23:33.967Z
2024,사이버대학(전문대학),사립,,경북,기존,0000576,한국복지사이버대학교,2628,469,17.8,1118,125,11.2,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,경남,기존,0000570,한국승강기대학교,1158,143,12.3,252,29,11.5,2026-07-31T20:23:33.967Z
2024,전문대학,사립,,세종,기존,0000522,한국영상대학교,4073,292,7.2,1258,100,7.9,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,서울,기존,0000585,한국폴리텍 I 대학 서울강서캠퍼스,666,96,14.4,252,52,20.6,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,서울,기존,0000584,한국폴리텍 I 대학 서울정수캠퍼스,1675,213,12.7,621,89,14.3,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,경기,기존,0000586,한국폴리텍 I 대학 성남캠퍼스,935,133,14.2,295,46,15.6,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,제주,기존,0002912,한국폴리텍 I 대학 제주캠퍼스,71,6,8.5,30,2,6.7,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,인천,기존,0000590,한국폴리텍 II 대학 남인천캠퍼스,118,17,14.4,28,12,42.9,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,인천,기존,0000589,한국폴리텍 II 대학 인천캠퍼스,2287,317,13.9,677,115,17,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,경기,기존,0003105,한국폴리텍 II 대학 화성캠퍼스,36,6,16.7,23,5,21.7,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,강원,기존,0000594,한국폴리텍 III 대학 강릉캠퍼스,173,30,17.3,55,8,14.5,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,강원,기존,0002854,한국폴리텍 III 대학 원주캠퍼스,153,20,13.1,60,8,13.3,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,강원,기존,0000593,한국폴리텍 III 대학 춘천캠퍼스,324,32,9.9,106,16,15.1,2026-07-31T20:23:33.967Z
2024,기능대학,사립,,대전,기존,0000603,한국폴리텍 IV 대학 대전캠퍼스,1088,115,10.6,335,39,11.6,2026-07-31T20:23:33.967Z
