year,school_code_std,school_name,corp_name,school_division,region,estb,school_status,land_appraised,land_net_income,building_appraised,building_net_income,securities_appraised,securities_net_income,deposit_appraised,deposit_net_income,other_appraised,other_net_income,collateral_deduction,total_appraised,total_net_income,uploaded_at
2025,0002646,서영대학교,서강학원,전문대학,광주,사립,기존,1404936,0,51600,15600,0,0,1294629,48377,0,0,1236562,1514603,63977,2026-08-06T23:37:18.005Z
2025,0000666,서울과학종합대학원대학교,서울과학종합대학교,대학원대학,서울,사립,기존,2629900,0,3169032,0,366792,0,782736,0,0,0,0,6948460,0,2026-08-06T23:37:18.005Z
2025,0000098,서울기독대학교,환원학원,대학,서울,사립,기존,4094180,0,1806385,95000,0,0,9046,0,646879,0,550000,6006490,95000,2026-08-06T23:37:18.005Z
2025,0000322,서울디지털대학교,서울디지털대학교,대학,서울,사립,기존,5111550,183167,3105000,65455,3395263,120403,5353000,221101,0,0,0,16964813,590126,2026-08-06T23:37:18.005Z
2025,0000677,서울미디어대학원대학교,서울미디어대학원대학교,대학원대학,서울,사립,기존,0,0,19856788,560000,0,0,0,0,0,0,0,19856788,560000,2026-08-06T23:37:18.005Z
2025,0000660,서울벤처대학원대학교,호서학원,대학원대학,서울,사립,기존,53364514,258788,7324059,991212,9039,0,346854,0,0,0,562400,60482066,1250000,2026-08-06T23:37:18.005Z
2025,0000658,서울불교대학원대학교,보문학원,대학원대학,서울,사립,기존,5081273,0,3542440,360000,0,0,2866237,98000,0,0,0,11489950,458000,2026-08-06T23:37:18.005Z
2025,0000323,서울사이버대학교,신일학원,대학,서울,사립,기존,22044578,324,0,0,7189594,27910,19756571,760307,0,0,0,48990743,788541,2026-08-06T23:37:18.005Z
2025,0000653,서울사회복지대학원대학교,가곡학원,대학원대학,서울,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2025,0000678,서울상담심리대학원대학교,용문학원,대학원대학,서울,사립,기존,102956210,75298,2053656,1265154,270061,0,7420097,0,0,0,0,112700024,1340452,2026-08-06T23:37:18.005Z
2025,0000650,서울성경신학대학원대학교,순장학원,대학원대학,서울,사립,기존,0,0,0,0,500000,20500,0,0,0,0,0,500000,20500,2026-08-06T23:37:18.005Z
2025,0000125,서울신학대학교,서울신학대학교,대학,경기,사립,기존,5868010,42630,1177106,2111,0,0,1005100,37113,0,0,0,8050216,81854,2026-08-06T23:37:18.005Z
2025,0002973,서울여자간호대학교,의담학회,전문대학,서울,사립,기존,1866379,2430,0,0,0,0,2056544,31586,0,0,0,3922923,34016,2026-08-06T23:37:18.005Z
2025,0000126,서울여자대학교,정의학원,대학,서울,사립,기존,4765270,0,1781202,156584,497493,19532,3310000,139422,0,0,0,10353965,315538,2026-08-06T23:37:18.005Z
2025,0000489,서울예술대학교,동랑예술원,전문대학,경기,사립,기존,28280753,0,1440997,261600,0,0,500000,0,0,0,0,30221750,261600,2026-08-06T23:37:18.005Z
2025,0000659,서울외국어대학원대학교,해광학원,대학원대학,서울,사립,기존,4474436,0,1078084,4017,476771,0,0,0,0,0,0,6029291,4017,2026-08-06T23:37:18.005Z
2025,0000127,서울장신대학교,광명학원,대학,경기,사립,기존,9528529,0,332560,81720,0,0,14005203,566986,0,0,0,23866292,648706,2026-08-06T23:37:18.005Z
2025,0000205,서울한영대학교,한영신학대학교,대학,서울,사립,기존,3458196,0,441768,0,0,0,574758,20512,0,0,500000,3974722,20512,2026-08-06T23:37:18.005Z
2025,0000128,서원대학교,서원학원,대학,충북,사립,기존,3829104,2985,1528124,117002,0,0,31906976,590099,0,0,0,37264204,710086,2026-08-06T23:37:18.005Z
2025,0000490,서일대학교,세방학원,전문대학,서울,사립,기존,34195911,6162,4748193,287631,3722931,13800,20670981,267030,0,0,500000,62838016,574623,2026-08-06T23:37:18.005Z
2025,0000566,서정대학교,서정학원,전문대학,경기,사립,기존,2852345,0,0,0,2426600,97830,13484589,515824,0,0,0,18763534,613654,2026-08-06T23:37:18.005Z
2025,0000550,선린대학교,인산교육재단,전문대학,경북,사립,기존,274395,0,601000,44000,0,0,182168,0,0,0,0,1057563,44000,2026-08-06T23:37:18.005Z
2025,0000129,선문대학교,선학학원,대학,충남,사립,기존,127576375,1500,17625303,2504545,31236,0,9190673,0,1656577,0,7147900,148932264,2506045,2026-08-06T23:37:18.005Z
2025,0000667,선학유피대학원대학교,청심학원,대학원대학,경기,사립,기존,25913816,0,2273796,1244511,0,0,4599234,192668,0,0,0,32786846,1437179,2026-08-06T23:37:18.005Z
2025,0000131,성결대학교,성결신학원,대학,경기,사립,기존,3264622,5000,1298173,86100,0,0,230000,8602,0,0,0,4792795,99702,2026-08-06T23:37:18.005Z
2025,0000132,성공회대학교,성공회대학교,대학,서울,사립,기존,4121865,30000,0,0,0,0,1040000,0,0,0,400000,4761865,30000,2026-08-06T23:37:18.005Z
2025,0000133,성균관대학교,성균관대학,대학,서울,사립,기존,35329880,3655,0,0,15429752,518775,3353012,51866,3100000,0,0,57212644,574296,2026-08-06T23:37:18.005Z
2025,0000644,성산효대학원대학교,성산효교육재단,대학원대학,인천,사립,기존,2873293,35000,143748,0,0,0,136256,0,0,0,0,3153297,35000,2026-08-06T23:37:18.005Z
2025,0000661,성서침례대학원대학교,성서침례학원,대학원대학,경기,사립,기존,1722761,0,81389,100000,0,0,97200,0,50000,0,0,1951350,100000,2026-08-06T23:37:18.005Z
2025,0000136,성신여자대학교,성신학원,대학,서울,사립,기존,7775219,0,1837306,158920,1187196,28343,5481995,278605,0,0,0,16281716,465868,2026-08-06T23:37:18.005Z
2025,0000493,성심외국어대학,성심학원,전문대학,부산,사립,폐교,53181731,0,8145964,1410000,896138,0,0,0,0,0,922000,61301833,1410000,2026-08-06T23:37:18.005Z
2025,0002647,성운대학교,예운학원,전문대학,경북,사립,기존,871805,650,25600,0,0,0,30500,1171,0,0,0,927905,1821,2026-08-06T23:37:18.005Z
2025,0000515,세경대학교,세경학원,전문대학,강원,사립,기존,0,0,42100,0,0,0,1954322,75756,0,0,0,1996422,75756,2026-08-06T23:37:18.005Z
2025,0000137,세명대학교,대원교육재단,대학,충북,사립,기존,23827865,30000,63491,29200,0,0,11899194,474326,0,0,0,35790550,533526,2026-08-06T23:37:18.005Z
2025,0000138,세종대학교,대양학원,대학,서울,사립,기존,173503527,1086000,3997614,75648,87819444,0,7700161,0,0,0,0,273020746,1161648,2026-08-06T23:37:18.005Z
2025,0000325,세종사이버대학교,대양학원,대학,서울,사립,기존,173503527,1086000,3997614,75648,87819444,0,7700161,0,0,0,0,273020746,1161648,2026-08-06T23:37:18.005Z
2025,0000092,세한대학교,영신학원,대학,전남,사립,기존,5043157,0,4193126,27214,3313603,147786,0,0,0,0,0,12549886,175000,2026-08-06T23:37:18.005Z
2025,0000567,송곡대학교,송곡학원,전문대학,강원,사립,기존,42058392,0,3492553,2981722,1269180,0,0,0,0,0,0,46820125,2981722,2026-08-06T23:37:18.005Z
2025,0000243,송원대학교,송원대학교,대학,광주,사립,기존,12078469,0,7827749,970000,0,0,0,0,9500000,105435,0,29406218,1075435,2026-08-06T23:37:18.005Z
2025,0000564,송호대학교,송호학원,전문대학,강원,사립,기존,22405892,222617,1109898,104583,0,0,0,0,0,0,268500,23247290,327200,2026-08-06T23:37:18.005Z
2025,0000649,수도국제대학원대학교,국제학원,대학원대학,서울,사립,기존,3791193,0,172333,41700,0,0,0,0,0,0,0,3963526,41700,2026-08-06T23:37:18.005Z
2025,0002649,수성대학교,성요셉교육재단,전문대학,대구,사립,기존,218262,0,1837593,46750,0,0,335000,12250,0,0,0,2390855,59000,2026-08-06T23:37:18.005Z
2025,0000139,수원가톨릭대학교,광암학원,대학,경기,사립,기존,0,0,0,0,0,0,1191800,35255,0,0,0,1191800,35255,2026-08-06T23:37:18.005Z
2025,0000497,수원과학대학교,고운학원,전문대학,경기,사립,기존,47693482,86400,1200811,39818,4222805,0,640000,1169,0,0,0,53757098,127387,2026-08-06T23:37:18.005Z
2025,0000140,수원대학교,고운학원,대학,경기,사립,기존,47693482,86400,1200811,39818,4222805,0,640000,1169,0,0,0,53757098,127387,2026-08-06T23:37:18.005Z
2025,0000496,수원여자대학교,수원인제학원,전문대학,경기,사립,기존,658505,0,0,0,2355864,9360,3925395,122630,0,0,0,6939764,131990,2026-08-06T23:37:18.005Z
2025,0000141,숙명여자대학교,숙명학원,대학,서울,사립,기존,5563296,0,314623,100000,365133,0,8235935,110000,0,0,0,14478987,210000,2026-08-06T23:37:18.005Z
2025,0000671,순복음대학원대학교,순총학원,대학원대학,서울,사립,기존,15367451,0,1646594,438180,0,0,0,0,0,0,6237000,10777045,438180,2026-08-06T23:37:18.005Z
2025,0000317,순복음총회신학교,순총학원,대학,충북,사립,기존,15367451,0,1646594,438180,0,0,0,0,0,0,6237000,10777045,438180,2026-08-06T23:37:18.005Z
2025,0000498,순천제일대학교,순천성심학원,전문대학,전남,사립,기존,583351,0,0,0,0,0,70000,2364,0,0,0,653351,2364,2026-08-06T23:37:18.005Z
2025,0000142,순천향대학교,동은학원,대학,충남,사립,기존,344225,0,309260,10122,44990400,5000000,10528689,296568,0,500099,0,56172574,5806789,2026-08-06T23:37:18.005Z
2025,0000143,숭실대학교,숭실대학교,대학,서울,사립,기존,15782131,0,1771416,514578,6051422,71731,989746,36143,0,0,320860,24273855,622452,2026-08-06T23:37:18.005Z
2025,0000329,숭실사이버대학교,숭실사이버대학교,대학,서울,사립,기존,0,0,0,0,11612317,30191,1131078,48528,0,0,0,12743395,78719,2026-08-06T23:37:18.005Z
2025,0000500,숭의여자대학교,숭의학원,전문대학,서울,사립,기존,14402196,4690,57625,171000,0,0,5142602,188190,0,0,0,19602423,363880,2026-08-06T23:37:18.005Z
2025,0000065,신경주대학교,원석학원,대학,경북,사립,기존,97426223,0,26824678,30094,0,0,311,0,0,0,0,124251212,30094,2026-08-06T23:37:18.005Z
2025,0000501,신구대학교,신구학원,전문대학,경기,사립,기존,7952901,0,384000,8080,0,0,2062352,68666,168690,0,0,10567943,76746,2026-08-06T23:37:18.005Z
2025,0000144,신라대학교,박영학원,대학,부산,사립,기존,12781173,0,1697987,90000,0,0,0,0,250298,0,1014418,13715040,90000,2026-08-06T23:37:18.005Z
2025,0000502,신성대학교,태촌학원,전문대학,충남,사립,기존,3688885,0,426275,419012,0,0,950000,40209,0,0,0,5065160,459221,2026-08-06T23:37:18.005Z
2025,0000506,신안산대학교,순효학원,전문대학,경기,사립,기존,9151699,5915,0,0,3595274,1525423,2351180,0,0,0,0,15098153,1531338,2026-08-06T23:37:18.005Z
2025,0002712,신한대학교,신흥학원,대학,경기,사립,기존,75034856,37800,4530500,94994,0,0,0,0,0,0,2172000,77393356,132794,2026-08-06T23:37:18.005Z
2025,0000672,실천신학대학원대학교,실천신학대학원,대학원대학,경기,사립,기존,0,0,0,0,0,0,600000,25200,0,0,0,600000,25200,2026-08-06T23:37:18.005Z
2025,0000145,아신대학교,아세아연합신학대학원,대학,경기,사립,기존,1413908,0,0,0,0,0,43836,1459,0,0,0,1457744,1459,2026-08-06T23:37:18.005Z
2025,0000146,아주대학교,대우학원,대학,경기,사립,기존,56349156,0,47506064,9002330,1253660,0,71430552,3082856,0,0,0,176539432,12085186,2026-08-06T23:37:18.005Z
2025,0000454,아주자동차대학교,대우학원,전문대학,충남,사립,기존,56349156,0,47506064,9002330,1253660,0,71430552,3082856,0,0,0,176539432,12085186,2026-08-06T23:37:18.005Z
2025,0002650,안동과학대학교,장춘학원,전문대학,경북,사립,기존,0,0,0,0,0,0,1445000,49475,0,0,0,1445000,49475,2026-08-06T23:37:18.005Z
2025,0000507,안산대학교,새빛학원,전문대학,경기,사립,기존,16793207,0,1921287,0,0,0,15830942,868480,0,0,1780960,32764476,868480,2026-08-06T23:37:18.005Z
2025,0000147,안양대학교,우일학원,대학,경기,사립,기존,7424285,0,924180,0,0,0,1431444,45175,0,0,0,9779909,45175,2026-08-06T23:37:18.005Z
2025,0000662,에스라성경대학원대학교,에스라성경학원,대학원대학,경기,사립,기존,0,0,0,0,0,0,800000,33603,0,0,0,800000,33603,2026-08-06T23:37:18.005Z
2025,0000510,여주대학교,동신교육재단,전문대학,경기,사립,기존,0,0,0,0,0,0,1275000,44502,0,0,0,1275000,44502,2026-08-06T23:37:18.005Z
2025,0002651,연성대학교,연성학원,전문대학,경기,사립,기존,17211169,0,1091790,303709,0,0,2200000,90999,0,0,0,20502959,394708,2026-08-06T23:37:18.005Z
2025,0000149,연세대학교,연세대학교,대학,서울,사립,기존,688067752,10000,93176069,51426000,259984262,10171230,121720655,0,1635766,0,1044921,1163539583,61607230,2026-08-06T23:37:18.005Z
2025,0002652,연암공과대학교,엘지연암학원,전문대학,경남,사립,기존,94940250,0,23009601,0,317985141,15986209,41810134,702783,2350427,0,0,480095553,16688992,2026-08-06T23:37:18.005Z
2025,0000512,연암대학교,엘지연암학원,전문대학,충남,사립,기존,94940250,0,23009601,0,317985141,15986209,41810134,702783,2350427,0,0,480095553,16688992,2026-08-06T23:37:18.005Z
2025,0000151,영남대학교,영남학원,대학,경북,사립,기존,42614275,66133,3076269,125770,0,0,13746842,467935,336100,9900,0,59773486,669738,2026-08-06T23:37:18.005Z
2025,0000153,영남신학대학교,영남신학대학교,대학,경북,사립,기존,3446346,13591,100000,0,0,0,219074,6702,0,0,0,3765420,20293,2026-08-06T23:37:18.005Z
2025,0000418,영남외국어대학,경북학원,전문대학,경북,사립,기존,2036276,678,876697,88068,0,0,0,0,2452180,0,0,5365153,88746,2026-08-06T23:37:18.005Z
2025,0000513,영남이공대학교,영남학원,전문대학,대구,사립,기존,42614275,66133,3076269,125770,0,0,13746842,467935,336100,9900,0,59773486,669738,2026-08-06T23:37:18.005Z
2025,0003193,영산대학교(해운대),성심학원,대학,부산,사립,기존,53181731,0,8145964,1410000,896138,0,0,0,0,0,922000,61301833,1410000,2026-08-06T23:37:18.005Z
2025,0000155,영산선학대학교,영산학원,대학,전남,사립,기존,4416036,0,148707,1385010,0,0,300000,6225,0,1460032,0,4864743,2851267,2026-08-06T23:37:18.005Z
2025,0000575,영진사이버대학교,영진교육재단,전문대학,대구,사립,기존,6925278,5000,34989,1600,0,0,11951082,383972,0,58200,0,18911349,448772,2026-08-06T23:37:18.005Z
2025,0000517,영진전문대학교,영진교육재단,전문대학,대구,사립,기존,6925278,5000,34989,1600,0,0,11951082,383972,0,58200,0,18911349,448772,2026-08-06T23:37:18.005Z
2025,0000651,예명대학원대학교,레마학원,대학원대학,서울,사립,기존,7927813,0,1158643,300000,0,0,0,0,0,0,855000,8231456,300000,2026-08-06T23:37:18.005Z
2025,0000228,예수대학교,예수대학교,대학,전북,사립,기존,0,0,0,0,0,0,3279859,136741,0,0,0,3279859,136741,2026-08-06T23:37:18.005Z
2025,0000218,예원예술대학교,예원예술대학교,대학,전북,사립,기존,4337340,0,2300639,310256,0,0,540000,2160,0,0,182413,6995566,312416,2026-08-06T23:37:18.005Z
2025,0002653,오산대학교,오산학원,전문대학,경기,사립,기존,8204425,520,19467,0,57308,1037,13019328,464583,0,0,0,21300528,466140,2026-08-06T23:37:18.005Z
2025,0000654,온석대학원대학교,중앙총신학원,대학원대학,경기,사립,기존,2178410,0,0,0,0,0,725000,25205,0,0,0,2903410,25205,2026-08-06T23:37:18.005Z
2025,0000156,용인대학교,단호학원,대학,경기,사립,기존,51718401,0,8985009,230000,0,0,0,0,0,0,16359000,44344410,230000,2026-08-06T23:37:18.005Z
2025,0000520,용인예술과학대학교,송담학원,전문대학,경기,사립,기존,0,0,0,0,0,0,1218886,44240,0,0,0,1218886,44240,2026-08-06T23:37:18.005Z
2025,0000157,우석대학교,우석학원,대학,전북,사립,기존,11750749,0,2575261,69446,0,0,7118634,259930,0,0,0,21444644,329376,2026-08-06T23:37:18.005Z
2025,0000240,우송대학교,우송학원,대학,대전,사립,기존,54725680,120286,2776805,2162770,9787551,183436,17641863,689116,0,0,0,84931899,3155608,2026-08-06T23:37:18.005Z
2025,0000281,우송대학교(산업대),우송학원,대학,대전,사립,폐교,54725680,120286,2776805,2162770,9787551,183436,17641863,689116,0,0,0,84931899,3155608,2026-08-06T23:37:18.005Z
2025,0000452,우송정보대학,우송학원,전문대학,대전,사립,기존,54725680,120286,2776805,2162770,9787551,183436,17641863,689116,0,0,0,84931899,3155608,2026-08-06T23:37:18.005Z
2025,0000521,울산과학대학교,울산공업학원,전문대학,울산,사립,기존,63346159,1736449,27854561,763551,0,0,46608000,1969057,0,0,0,137808720,4469057,2026-08-06T23:37:18.005Z
2025,0000158,울산대학교,울산공업학원,대학,울산,사립,기존,63346159,1736449,27854561,763551,0,0,46608000,1969057,0,0,0,137808720,4469057,2026-08-06T23:37:18.005Z
2025,0000568,웅지세무대학교,웅지학원,전문대학,경기,사립,기존,25213000,0,4982087,0,0,0,0,0,0,0,0,30195087,0,2026-08-06T23:37:18.005Z
2025,0000159,원광대학교,원광학원,대학,전북,사립,기존,8124756,4136,3115628,827336,2861232,58334,20120694,159473,0,410000,300000,33922310,1459279,2026-08-06T23:37:18.005Z
2025,0000327,원광디지털대학교,원광학원,대학,전북,사립,기존,8124756,4136,3115628,827336,2861232,58334,20120694,159473,0,410000,300000,33922310,1459279,2026-08-06T23:37:18.005Z
2025,0000523,원광보건대학교,원광학원,전문대학,전북,사립,폐교,8124756,4136,3115628,827336,2861232,58334,20120694,159473,0,410000,300000,33922310,1459279,2026-08-06T23:37:18.005Z
2025,0000645,원불교대학원대학교,원불교대학원,대학원대학,전북,사립,기존,0,0,0,0,0,0,500000,16074,0,160019,0,500000,176093,2026-08-06T23:37:18.005Z
2025,0000646,웨스트민스터신학대학원대학교,웨스트민스터신학원,대학원대학,경기,사립,기존,1932473,0,961461,58000,0,0,0,0,0,0,0,2893934,58000,2026-08-06T23:37:18.005Z
2025,0000160,위덕대학교,회당학원,대학,경북,사립,기존,4377219,0,2748324,110000,4086873,127799,1253654,10552,0,0,0,12466070,248351,2026-08-06T23:37:18.005Z
2025,0000154,유원대학교,금강학원,대학,충북,사립,기존,1825032,0,20729667,350849,0,0,0,0,0,0,1059152,21495547,350849,2026-08-06T23:37:18.005Z
2025,0000524,유한대학교,유한학원,전문대학,경기,사립,기존,69325,0,0,0,735464814,2700411,5441365,227457,0,0,0,740975504,2927868,2026-08-06T23:37:18.005Z
2025,0000161,을지대학교,을지학원,대학,대전,사립,기존,103852596,0,11268426,1000000,0,0,107450002,4251257,0,0,0,222571024,5251257,2026-08-06T23:37:18.005Z
2025,0000163,이화여자대학교,이화학당,대학,서울,사립,기존,160184288,64632,37824483,7734369,0,0,3385162,117746,0,0,0,201393933,7916747,2026-08-06T23:37:18.005Z
2025,0000525,인덕대학교,인덕학원,전문대학,서울,사립,기존,7496457,7540,0,0,0,0,3276275,135859,0,0,0,10772732,143399,2026-08-06T23:37:18.005Z
2025,0000164,인제대학교,인제학원,대학,경남,사립,기존,12297093,8480,0,0,32529300,6600000,4782385,172972,0,0,0,49608778,6781452,2026-08-06T23:37:18.005Z
2025,0000168,인천가톨릭대학교,인천가톨릭학원,대학,인천,사립,기존,49177118,44941,82988863,5673878,0,0,0,0,0,0,54517400,77648581,5718819,2026-08-06T23:37:18.005Z
