year,cohort,school_rep_code,school_rep_name,region,estb,school_division,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2023,junior-college,0000352,울산과학대학교,울산,사립,전문대학,1602,2390,1602,788,1933,1524,409,95.1,80.9,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,663,1022,663,359,864,598,266,90.2,84.5,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000261,경인여자대학교,인천,사립,전문대학,1435,1887,1435,452,1625,1247,378,86.9,86.1,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000292,인천재능대학교,인천,사립,전문대학,1316,1704,1316,388,1353,1185,168,90,79.4,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,2567,3799,2567,1232,3300,2567,733,100,86.9,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000272,고구려대학교,전남,사립,전문대학,795,1430,795,635,629,629,0,79.1,44,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000266,광양보건대학교,전남,사립,전문대학,373,383,352,31,28,24,4,6.8,7.3,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000532,동아보건대학교,전남,사립,전문대학,415,564,415,149,349,319,30,76.9,61.9,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000308,목포과학대학교,전남,사립,전문대학,885,1098,885,213,938,848,90,95.8,85.4,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000331,순천제일대학교,전남,사립,전문대학,1004,1295,1004,291,1153,936,217,93.2,89,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000360,전남과학대학교,전남,사립,전문대학,1064,1853,1064,789,1436,964,472,90.6,77.5,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000332,청암대학교,전남,사립,전문대학,852,1073,852,221,817,718,99,84.3,76.1,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000546,한영대학교,전남,사립,전문대학,512,814,512,302,657,512,145,100,80.7,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000250,군산간호대학교,전북,사립,전문대학,221,310,221,89,310,221,89,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000270,군장대학교,전북,사립,전문대학,646,850,646,204,657,547,110,84.7,77.3,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000311,백제예술대학교,전북,사립,전문대학,507,566,507,59,428,410,18,80.9,75.6,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000354,원광보건대학교,전북,사립,전문대학,1311,1988,1291,697,1514,1143,371,88.5,76.2,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000362,전북과학대학교,전북,사립,전문대학,605,1096,605,491,675,596,79,98.5,61.6,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000274,전주기전대학,전북,사립,전문대학,813,1023,813,210,767,652,115,80.2,75,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000361,전주비전대학교,전북,사립,전문대학,1074,1517,1074,443,1283,919,364,85.6,84.6,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000363,제주관광대학교,제주,사립,전문대학,872,977,802,175,664,622,42,77.6,68,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000382,제주한라대학교,제주,사립,전문대학,1484,2657,1484,1173,1570,1162,408,78.3,59.1,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000373,백석문화대학교,충남,사립,전문대학,1496,2126,1496,630,1737,1342,395,89.7,81.7,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000335,신성대학교,충남,사립,전문대학,1180,1411,1075,336,1100,864,236,80.4,78,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,410,429,350,79,398,345,53,98.6,92.8,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000529,연암대학교,충남,사립,전문대학,483,662,483,179,592,482,110,99.8,89.4,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000386,혜전대학교,충남,사립,전문대학,882,1214,882,332,965,739,226,83.8,79.5,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000271,강동대학교,충북,사립,전문대학,1201,1490,1201,289,1318,1106,212,92.1,88.5,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000286,대원대학교,충북,사립,전문대학,757,882,702,180,679,582,97,82.9,77,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,988,1365,940,425,857,685,172,72.9,62.8,1,0,Y,2026-08-15T03:27:05.075Z
2023,junior-college,0000377,충청대학교,충북,사립,전문대학,1414,1947,1334,613,1316,1118,198,83.8,67.6,1,0,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000513,가톨릭관동대학교,강원,사립,대학원,324,0,0,0,196,189,7,58.3,60.5,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000086,상지대학교,강원,사립,대학원,228,0,0,0,169,152,17,66.7,74.1,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000147,한라대학교,강원,사립,대학원,21,0,0,0,12,11,1,52.4,57.1,1,1,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000148,한림대학교,강원,사립,대학원,473,0,0,0,313,282,31,59.6,66.2,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000044,가천대학교,경기,사립,대학원,909,0,0,0,1358,772,586,84.9,149.4,9,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000034,가톨릭대학교,경기,사립,대학원,1133,0,0,0,1137,951,186,83.9,100.4,16,16,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000036,강남대학교,경기,사립,대학원,282,0,0,0,171,171,0,60.6,60.6,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000039,경기대학교,경기,사립,대학원,1077,0,0,0,1082,927,155,86.1,100.5,10,10,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000060,단국대학교,경기,사립,대학원,2013,0,0,0,1940,1644,296,81.7,96.4,13,13,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000068,대진대학교,경기,사립,대학원,217,0,0,0,121,112,9,51.6,55.8,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000078,루터대학교,경기,사립,대학원,30,0,0,0,21,21,0,70,70,1,1,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000079,명지대학교,경기,사립,대학원,1035,0,0,0,914,738,176,71.3,88.3,9,9,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000090,서울신학대학교,경기,사립,대학원,334,0,0,0,283,281,2,84.1,84.7,7,8,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000092,서울장신대학교,경기,사립,대학원,131,0,0,0,116,115,1,87.8,88.5,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000095,성결대학교,경기,사립,대학원,232,0,0,0,158,134,24,57.8,68.1,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000101,수원가톨릭대학교,경기,사립,대학원,35,0,0,0,15,12,3,34.3,42.9,1,1,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000102,수원대학교,경기,사립,대학원,515,0,0,0,324,301,23,58.4,62.9,13,13,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000509,신한대학교,경기,사립,대학원,144,0,0,0,262,124,138,86.1,181.9,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000558,아신대학교,경기,사립,대학원,285,0,0,0,204,187,17,65.6,71.6,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000108,아주대학교,경기,사립,대학원,1915,0,0,0,1999,1738,261,90.8,104.4,14,13,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000109,안양대학교,경기,사립,대학원,308,0,0,0,302,178,124,57.8,98.1,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000115,용인대학교,경기,사립,대학원,359,0,0,0,276,271,5,75.5,76.9,7,8,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000120,을지대학교,경기,사립,대학원,137,0,0,0,151,139,12,101.5,110.2,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000130,중앙승가대학교,경기,사립,대학원,45,0,0,0,40,40,0,88.9,88.9,1,1,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000139,차의과학대학교,경기,사립,대학원,473,0,0,0,426,394,32,83.3,90.1,9,9,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000136,칼빈대학교,경기,사립,대학원,90,0,0,0,568,96,472,106.7,631.1,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000138,평택대학교,경기,사립,대학원,248,0,0,0,158,157,1,63.3,63.7,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000562,한국공학대학교,경기,사립,대학원,178,0,0,0,191,153,38,86,107.3,3,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000144,한국항공대학교,경기,사립,대학원,273,0,0,0,310,245,65,89.7,113.6,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000151,한세대학교,경기,사립,대학원,363,0,0,0,234,203,31,55.9,64.5,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000152,한신대학교,경기,사립,대학원,262,0,0,0,191,190,1,72.5,72.9,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000156,협성대학교,경기,사립,대학원,159,0,0,0,84,47,37,29.6,52.8,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000032,가야대학교,경남,사립,대학원,78,0,0,0,27,27,0,34.6,34.6,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000040,경남대학교,경남,사립,대학원,603,0,0,0,531,465,66,77.1,88.1,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000167,부산장신대학교,경남,사립,대학원,101,0,0,0,90,90,0,89.1,89.1,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000181,영산대학교,경남,사립,대학원,90,0,0,0,152,84,68,93.3,168.9,7,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000122,인제대학교,경남,사립,대학원,637,0,0,0,500,425,75,66.7,78.5,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000193,창신대학교,경남,사립,대학원,125,0,0,0,140,128,12,102.4,112,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000188,경운대학교,경북,사립,대학원,80,0,0,0,102,87,15,108.8,127.5,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000045,경일대학교,경북,사립,대학원,86,0,0,0,176,62,114,72.1,204.7,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000046,경주대학교,경북,사립,대학원,87,0,0,0,51,51,0,58.6,58.6,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000185,김천대학교,경북,사립,대학원,47,0,0,0,62,23,39,48.9,131.9,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000063,대구가톨릭대학교,경북,사립,대학원,713,0,0,0,717,647,70,90.7,100.6,10,10,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000061,대구대학교,경북,사립,대학원,640,0,0,0,630,483,147,75.5,98.4,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000042,대구한의대학교,경북,사립,대학원,182,0,0,0,194,180,14,98.9,106.6,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000065,대신대학교,경북,사립,대학원,80,0,0,0,67,67,0,83.8,83.8,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000076,동양대학교,경북,사립,대학원,122,0,0,0,96,85,11,69.7,78.7,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000111,영남대학교,경북,사립,대학원,1374,0,0,0,1128,844,284,61.4,82.1,8,8,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000112,영남신학대학교,경북,사립,대학원,118,0,0,0,109,109,0,92.4,92.4,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000119,위덕대학교,경북,사립,대학원,120,0,0,0,107,98,9,81.7,89.2,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000140,포항공과대학교,경북,사립,대학원,890,0,0,0,634,585,49,65.7,71.2,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000146,한동대학교,경북,사립,대학원,210,0,0,0,177,170,7,81,84.3,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000052,광신대학교,광주,사립,대학원,253,0,0,0,228,224,4,88.5,90.1,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000176,광주대학교,광주,사립,대학원,200,0,0,0,232,217,15,108.5,116,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000055,광주여자대학교,광주,사립,대학원,100,0,0,0,94,85,9,85,94,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000162,남부대학교,광주,사립,대학원,160,0,0,0,164,150,14,93.8,102.5,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000187,송원대학교,광주,사립,대학원,50,0,0,0,67,57,10,114,134,1,1,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000127,조선대학교,광주,사립,대학원,898,0,0,0,596,537,59,59.8,66.4,8,8,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000157,호남대학교,광주,사립,대학원,296,0,0,0,473,259,214,87.5,159.8,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000158,호남신학대학교,광주,사립,대학원,180,0,0,0,103,103,0,57.2,57.2,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000048,계명대학교,대구,사립,대학원,1065,0,0,0,924,741,183,69.6,86.8,9,9,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000038,건양대학교,대전,사립,대학원,270,0,0,0,286,256,30,94.8,105.9,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000067,대전대학교,대전,사립,대학원,329,0,0,0,305,280,25,85.1,92.7,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000182,대전신학대학교,대전,사립,대학원,60,0,0,0,38,38,0,63.3,63.3,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000080,목원대학교,대전,사립,대학원,326,0,0,0,258,154,104,47.2,79.1,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000081,배재대학교,대전,사립,대학원,245,0,0,0,236,166,70,67.8,96.3,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000184,우송대학교,대전,사립,대학원,104,0,0,0,477,87,390,83.7,458.7,6,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000551,한국침례신학대학교,대전,사립,대학원,301,0,0,0,247,246,1,81.7,82.1,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000145,한남대학교,대전,사립,대학원,504,0,0,0,474,330,144,65.5,94,5,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000043,경성대학교,부산,사립,대학원,398,0,0,0,297,163,134,41,74.6,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000050,고신대학교,부산,사립,대학원,462,0,0,0,300,294,6,63.6,64.9,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000180,동명대학교,부산,사립,대학원,90,0,0,0,304,93,211,103.3,337.8,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000073,동서대학교,부산,사립,대학원,131,0,0,0,178,54,124,41.2,135.9,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000075,동아대학교,부산,사립,대학원,1045,0,0,0,893,698,195,66.8,85.5,7,7,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000077,동의대학교,부산,사립,대학원,437,0,0,0,352,350,2,80.1,80.5,7,6,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000082,부산가톨릭대학교,부산,사립,대학원,153,0,0,0,141,129,12,84.3,92.2,2,2,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000083,부산외국어대학교,부산,사립,대학원,253,0,0,0,298,131,167,51.8,117.8,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000106,신라대학교,부산,사립,대학원,273,0,0,0,356,212,144,77.7,130.4,6,5,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000035,감리교신학대학교,서울,사립,대학원,258,0,0,0,200,200,0,77.5,77.5,3,3,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000565,강서대학교,서울,사립,대학원,69,0,0,0,53,35,18,50.7,76.8,4,4,Y,2026-08-15T03:27:05.075Z
2023,graduate,0000037,건국대학교,서울,사립,대학원,2203,0,0,0,2070,1906,164,86.5,94,17,17,Y,2026-08-15T03:27:05.075Z
