year,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,consolidated_at
2024,대학교,사립,대학,충북,기존,0000557,꽃동네대학교,1,108,119,110,9,113,109,4,99.09,94.96,2026-08-07T07:48:15.946Z
2024,전문대학,사립,전문대학,충북,기존,0000286,대원대학교,1,737,921,722,199,523,434,89,60.11,56.79,2026-08-07T07:48:15.946Z
2024,대학교,사립,대학,충북,기존,0000093,서원대학교,1,1622,2272,1623,649,2066,1623,443,100,90.93,2026-08-07T07:48:15.946Z
2024,대학교,사립,대학,충북,기존,0000099,세명대학교,1,1551,1648,1555,93,1474,1391,83,89.45,89.44,2026-08-07T07:48:15.946Z
2024,각종학교(대학),사립,대학,충북,기존,0000404,순복음총회신학교,1,58,58,58,0,36,36,0,62.07,62.07,2026-08-07T07:48:15.946Z
2024,대학교,사립,대학,충북,기존,0000113,유원대학교,1,875,974,875,99,892,875,17,100,91.58,2026-08-07T07:48:15.946Z
2024,대학교,사립,대학,충북,기존,0000183,중원대학교,1,812,847,774,73,744,719,25,92.89,87.84,2026-08-07T07:48:15.946Z
2024,교육대학,국립,대학,충북,기존,0000204,청주교육대학교,1,286,311,286,25,308,286,22,100,99.04,2026-08-07T07:48:15.946Z
2024,대학교,사립,대학,충북,기존,0000132,청주대학교,1,2637,2857,2646,211,2788,2630,158,99.4,97.58,2026-08-07T07:48:15.946Z
2024,대학교,국립,대학,충북,기존,0000021,충북대학교,1,2963,3272,2965,307,3229,2964,265,99.97,98.69,2026-08-07T07:48:15.946Z
2024,전문대학,공립,전문대학,충북,기존,0000544,충북도립대학,1,400,403,400,3,357,357,0,89.25,88.59,2026-08-07T07:48:15.946Z
2024,전문대학,사립,전문대학,충북,기존,0000367,충북보건과학대학교,1,977,1310,909,401,1053,862,191,94.83,80.38,2026-08-07T07:48:15.946Z
2024,전문대학,사립,전문대학,충북,기존,0000377,충청대학교,1,1414,1870,1334,536,1246,1104,142,82.76,66.63,2026-08-07T07:48:15.946Z
2024,대학교,국립,대학,충북,기존,0000022,한국교원대학교,1,546,598,546,52,589,543,46,99.45,98.49,2026-08-07T07:48:15.946Z
2024,대학교,국립,대학,충북,기존,0000582,한국교통대학교,1,1911,2199,1908,291,2132,1907,225,99.95,96.95,2026-08-07T07:48:15.946Z
2024,기능대학,사립,전문대학,충북,기존,0000485,한국폴리텍 IV 대학,1,290,390,290,100,356,265,91,91.38,91.28,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,강원,기존,0000072,가톨릭관동대학교,1,1815,1869,1696,173,1532,1403,129,82.72,81.97,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,강원,기존,0000514,강릉영동대학교,1,774,1016,735,281,1002,613,389,83.4,98.62,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,강원,기존,0000003,강원대학교,2,4506,4995,4472,523,4983,4471,512,99.98,99.76,2026-08-07T07:48:15.946Z
2025,전문대학,공립,전문대학,강원,기존,0002639,강원도립대학교,1,314,322,314,8,314,314,0,100,97.52,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,강원,기존,0000060,경동대학교,3,1555,1823,1562,261,1791,1561,230,99.94,98.24,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,강원,기존,0000001,국립강릉원주대학교,2,1730,1845,1729,116,1823,1718,105,99.36,98.81,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,강원,기존,0000119,상지대학교,1,1666,1697,1531,166,1593,1526,67,99.67,93.87,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,강원,기존,0000515,세경대학교,1,385,517,385,132,374,328,46,85.19,72.34,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,강원,기존,0000567,송곡대학교,1,200,2099,200,1899,2090,200,1890,100,99.57,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,강원,기존,0000564,송호대학교,1,337,514,337,177,424,318,106,94.36,82.49,2026-08-07T07:48:15.946Z
2025,교육대학,국립,대학,강원,기존,0000262,춘천교육대학교,1,321,305,283,22,300,283,17,100,98.36,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,강원,기존,0000578,한국골프과학기술대학교,1,160,241,140,101,175,140,35,100,72.61,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,강원,기존,0000594,한국폴리텍 III 대학 강릉캠퍼스,1,55,66,55,11,60,55,5,100,90.91,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,강원,기존,0002854,한국폴리텍 III 대학 원주캠퍼스,1,50,82,50,32,43,43,0,86,52.44,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,강원,기존,0000593,한국폴리텍 III 대학 춘천캠퍼스,1,150,189,150,39,108,99,9,66,57.14,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,강원,기존,0000197,한라대학교,1,867,957,863,94,912,846,66,98.03,95.3,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,강원,기존,0000198,한림대학교,1,1849,1961,1849,112,1956,1848,108,99.95,99.75,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,강원,기존,0000553,한림성심대학교,1,786,1067,786,281,1006,741,265,94.27,94.28,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000063,가천대학교,1,4071,5541,4071,1470,5498,4071,1427,100,99.22,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000046,가톨릭대학교,3,1797,2110,1798,312,2089,1798,291,100,99,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000051,강남대학교,1,1491,1636,1491,145,1601,1491,110,100,97.86,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000560,경기과학기술대학교,1,1330,2922,1330,1592,1882,1233,649,92.71,64.41,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000056,경기대학교,2,2946,3270,2948,322,3178,2932,246,99.46,97.19,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000416,경민대학교,1,1470,3081,1470,1611,2724,1461,1263,99.39,88.41,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0002641,경복대학교,1,1786,2638,1786,852,2448,1745,703,97.7,92.8,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000426,계원예술대학교,1,994,1385,994,391,1244,994,250,100,89.82,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000549,국제대학교,1,1155,1475,1155,320,969,779,190,67.45,65.69,2026-08-07T07:48:15.946Z
2025,사이버대학(대학),사립,대학,경기,기존,0000319,국제사이버대학교,1,900,3377,900,2477,1075,900,175,100,31.83,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000440,김포대학교,1,1085,1670,822,848,1128,822,306,100,67.54,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000441,농협대학교,1,58,169,58,111,140,58,82,100,82.84,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000082,단국대학교,2,4666,5208,4628,580,5115,4608,507,99.57,98.21,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000448,대림대학교,1,2214,3543,2214,1329,3043,2183,860,98.6,85.89,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000097,대진대학교,1,1737,2018,1739,279,1993,1737,256,99.88,98.76,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000457,동남보건대학교,1,1315,1861,1315,546,1797,1315,482,100,96.56,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000450,동서울대학교,1,2289,3007,2289,718,2758,2289,469,100,91.72,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000461,동아방송예술대학교,1,823,1291,823,468,1204,823,381,100,93.26,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000465,동원대학교,1,1260,2371,1260,1111,2051,1260,791,100,86.5,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000469,두원공과대학교,1,1436,1713,1436,277,961,842,119,58.64,56.1,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000108,루터대학교,1,85,96,85,11,86,85,1,100,89.58,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000109,명지대학교,2,2527,3139,2530,609,3040,2528,512,99.92,96.85,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000482,부천대학교,1,2191,3906,2191,1715,3292,2192,1100,100.05,84.28,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000125,서울신학대학교,1,477,550,477,73,512,477,35,100,93.09,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000489,서울예술대학교,1,581,1282,581,701,1161,581,580,100,90.56,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000127,서울장신대학교,1,104,100,85,15,129,85,44,100,129,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000566,서정대학교,1,1348,3778,1348,2430,3636,1348,2288,100,96.24,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000131,성결대학교,1,1228,1311,1229,82,1311,1229,82,100,100,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000139,수원가톨릭대학교,1,90,91,90,1,27,27,0,30,29.67,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000497,수원과학대학교,1,1995,2187,1995,192,1325,1206,119,60.45,60.59,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000140,수원대학교,1,2130,2308,2130,178,2247,2127,120,99.86,97.36,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000496,수원여자대학교,1,1394,1840,1394,446,1600,1306,294,93.69,86.96,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000501,신구대학교,1,2268,3280,2268,1012,2795,2251,544,99.25,85.21,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000506,신안산대학교,1,1312,1533,1050,483,1239,881,358,83.9,80.82,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0002712,신한대학교,2,1405,1612,1405,207,1584,1405,179,100,98.26,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000145,아신대학교,1,130,139,130,9,50,50,0,38.46,35.97,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000146,아주대학교,1,2083,2377,2074,303,2540,2073,467,99.95,106.86,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000507,안산대학교,1,1437,2090,1437,653,1966,1423,543,99.03,94.07,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000147,안양대학교,2,1126,1275,1129,146,1205,1133,72,100.35,94.51,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000510,여주대학교,1,1291,1716,1291,425,1160,943,217,73.04,67.6,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0002651,연성대학교,1,2226,2970,2226,744,2787,2221,566,99.78,93.84,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0002653,오산대학교,1,1782,2619,1782,837,2151,1678,473,94.16,82.13,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000156,용인대학교,1,1262,1373,1262,111,1345,1261,84,99.92,97.96,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000520,용인예술과학대학교,1,1046,1395,1046,349,1078,923,155,88.24,77.28,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000568,웅지세무대학교,1,599,731,599,132,45,43,2,7.18,6.16,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000524,유한대학교,1,1695,2171,1695,476,2022,1695,327,100,93.14,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000527,장안대학교,1,1670,2190,1450,740,1498,944,554,65.1,68.4,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000177,중앙승가대학교,1,120,125,120,5,17,12,5,10,13.6,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000187,차의과학대학교,1,504,570,504,66,560,504,56,100,98.25,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000544,청강문화산업대학교,1,1122,1426,1122,304,1420,1122,298,100,99.58,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000184,칼빈대학교,1,90,368,90,278,361,90,271,100,98.1,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000186,평택대학교,1,833,914,831,83,907,831,76,100,99.23,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,경기,기존,0000037,한경국립대학교,1,1271,1454,1273,181,1377,1273,104,100,94.7,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000247,한국공학대학교,1,1410,1861,1410,451,1817,1411,406,100.07,97.64,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경기,기존,0000565,한국관광대학교,1,902,1080,902,178,684,595,89,65.96,63.33,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,경기,기존,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,1,255,306,255,51,167,152,15,59.61,54.58,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,경기,기존,0000586,한국폴리텍 I 대학 성남캠퍼스,1,335,377,305,72,299,254,45,83.28,79.31,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,경기,기존,0003105,한국폴리텍 II 대학 화성캠퍼스,1,0,10,0,10,10,0,10,0,100,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000194,한국항공대학교,1,827,922,812,110,924,814,110,100.25,100.22,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000201,한세대학교,1,566,614,567,47,601,566,35,99.82,97.88,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000202,한신대학교,1,1193,1256,1193,63,1256,1193,63,100,100,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000207,협성대학교,1,1004,1092,1007,85,1079,1007,72,100,98.81,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경기,기존,0000233,화성의과학대학교,1,282,286,273,13,232,222,10,81.32,81.12,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,경기,기존,0000579,ICT폴리텍대학,1,160,192,160,32,154,134,20,83.75,80.21,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경남,기존,0002748,가야대학교(김해),1,405,432,409,23,414,389,25,95.11,95.83,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000412,거제대학교,1,357,453,357,96,440,357,83,100,97.13,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경남,기존,0000059,경남대학교,1,1960,2170,1960,210,2073,1888,185,96.33,95.53,2026-08-07T07:48:15.946Z
2025,전문대학,공립,전문대학,경남,기존,0000402,경남도립거창대학,1,344,410,344,66,372,344,28,100,90.73,2026-08-07T07:48:15.946Z
2025,전문대학,공립,전문대학,경남,기존,0000403,경남도립남해대학,1,340,403,340,63,403,340,63,100,100,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,경남,기존,0000007,경상국립대학교,1,4452,4792,4402,390,4683,4400,283,99.95,97.73,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,경남,기존,0000028,국립창원대학교,1,1742,1975,1750,225,1896,1741,155,99.49,96,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000569,김해대학교,1,464,631,464,167,472,405,67,87.28,74.8,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000509,동원과학기술대학교,1,699,1389,699,690,983,642,341,91.85,70.77,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000470,마산대학교,1,1856,2537,1856,681,1916,1527,389,82.27,75.52,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경남,기존,0000222,부산장신대학교,1,32,36,32,4,32,32,0,100,88.89,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0002652,연암공과대학교,1,496,520,445,75,505,445,60,100,97.12,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경남,기존,0000164,인제대학교,1,1699,1814,1618,196,1747,1597,150,98.7,96.31,2026-08-07T07:48:15.946Z
2025,교육대학,국립,대학,경남,기존,0000260,진주교육대학교,1,319,312,283,29,299,283,16,100,95.83,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000539,진주보건대학교,1,669,955,669,286,620,538,82,80.42,64.92,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경남,기존,0000249,창신대학교,1,345,461,345,116,461,345,116,100,100,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000542,창원문성대학교,1,228,280,228,52,198,171,27,75,70.71,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경남,기존,0000570,한국승강기대학교,1,297,1595,297,1298,1595,297,1298,100,100,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,경남,기존,0000638,한국폴리텍 특성화대학 항공캠퍼스,1,135,182,135,47,111,103,8,76.3,60.99,2026-08-07T07:48:15.946Z
2025,기능대학,사립,전문대학,경남,기존,0000631,한국폴리텍 VII 대학 창원캠퍼스,1,540,764,540,224,700,540,160,100,91.62,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경북,기존,0000410,가톨릭상지대학교,1,516,743,516,227,675,489,186,94.77,90.85,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경북,기존,0000456,경북과학대학교,1,667,1191,667,524,1112,667,445,100,93.37,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경북,기존,0000438,경북보건대학교,1,356,519,356,163,411,338,73,94.94,79.19,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경북,기존,0002642,경북전문대학교,1,796,1477,796,681,1079,646,433,81.16,73.05,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경북,기존,0000244,경운대학교,1,1184,1476,1184,292,1322,1183,139,99.92,89.57,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경북,기존,0000064,경일대학교,1,1521,1938,1521,417,1843,1521,322,100,95.1,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경북,기존,0000430,구미대학교,1,1351,3223,1351,1872,3223,1351,1872,100,100,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,경북,기존,0000021,국립경국대학교,1,1539,1628,1539,89,1443,1389,54,90.25,88.64,2026-08-07T07:48:15.946Z
2025,대학교,국립,대학,경북,기존,0000010,국립금오공과대학교,1,1239,1367,1234,133,1298,1229,69,99.59,94.95,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경북,기존,0000241,김천대학교,1,634,815,634,181,769,616,153,97.16,94.36,2026-08-07T07:48:15.946Z
2025,전문대학,사립,전문대학,경북,기존,0000442,대경대학교,1,1422,2068,1422,646,1844,1361,483,95.71,89.17,2026-08-07T07:48:15.946Z
2025,대학교,사립,대학,경북,기존,0000088,대구가톨릭대학교,1,2508,2953,2508,445,2862,2506,356,99.92,96.92,2026-08-07T07:48:15.946Z
