year,cohort,school_rep_code,school_rep_name,region,estb,school_division,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,campus_count,has_alimi,updated_at
2020,junior-college,0000306,마산대학교,경남,사립,전문대학,0,14851,0,14851,32281149.85,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000530,연암공과대학교,경남,사립,전문대학,3968132.83,813939.17,0,4782072,6320750.285,75.7,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000369,진주보건대학교,경남,사립,전문대학,0,14865.389,0,14865.389,16644609.04,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000528,창원문성대학교,경남,사립,전문대학,0,123000,0,123000,14222183.5,0.9,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,0,0,0,0,4325776.83,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,0,33100,0,33100,10294550.74,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000293,경북과학대학교,경북,사립,전문대학,0,15000,0,15000,9224031.68,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000523,경북보건대학교,경북,사립,전문대학,0,21400,0,21400,6964537.04,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000258,경북전문대학교,경북,사립,전문대학,0,66867,0,66867,16239752.16,0.4,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000268,구미대학교,경북,사립,전문대학,0,68665,0,68665,29979189.9,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000279,대경대학교,경북,사립,전문대학,0,375100,0,375100,22467825.52,1.7,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000309,문경대학교,경북,사립,전문대학,446.53,54136,0,54582.53,5051280.38,1.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000262,서라벌대학교,경북,사립,전문대학,0,3000,0,3000,3671001.394,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000380,선린대학교,경북,사립,전문대학,0,1000,0,1000,13089288.71,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000547,성운대학교,경북,사립,전문대학,600,12949,0,13549,7656680.238,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000338,안동과학대학교,경북,사립,전문대학,0,27569.471,0,27569.471,14996500.93,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000257,영남외국어대학,경북,사립,전문대학,0,27883,0,27883,2789459,1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000381,포항대학교,경북,사립,전문대학,0,27500,0,27500,10738954.7,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000522,호산대학교,경북,사립,전문대학,0,53000,0,53000,10702880.43,0.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000267,광주보건대학교,광주,사립,전문대학,0,25000,0,25000,18728789.86,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000273,기독간호대학교,광주,사립,전문대학,0,158000,0,158000,3190981.44,5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000297,동강대학교,광주,사립,전문대학,0,52640,0,52640,15506970.82,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000320,서영대학교,광주,사립,전문대학,0,14000,0,14000,29037532.5,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000366,조선간호대학교,광주,사립,전문대학,0,20000,0,20000,3888336.85,0.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000365,조선이공대학교,광주,사립,전문대학,0,119500,0,119500,18007454,0.7,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000263,계명문화대학교,대구,사립,전문대학,0,1239009.93,0,1239009.93,28830680.07,4.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000280,대구공업대학교,대구,사립,전문대학,0,110000,0,110000,9207963.216,1.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000283,대구과학대학교,대구,사립,전문대학,0,43000,0,43000,23397112.02,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000281,대구보건대학교,대구,사립,전문대학,189855,20000,0,209855,42673860.6,0.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000282,수성대학교,대구,사립,전문대학,22000,2000,0,24000,19423832.11,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000346,영남이공대학교,대구,사립,전문대학,0,100000,0,100000,35560293.15,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000349,영진전문대학교,대구,사립,전문대학,0,107600,0,107600,46209247.23,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000376,대덕대학교,대전,사립,전문대학,20000,65500,0,85500,19889826.6,0.4,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,0,50000,0,50000,25429911.9,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000288,대전보건대학교,대전,사립,전문대학,0,0,0,0,31671192.03,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000289,우송정보대학,대전,사립,전문대학,0,889000,0,889000,25331032.04,3.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000253,경남정보대학교,부산,사립,전문대학,236400,50000,0,286400,39068377.09,0.7,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000284,대동대학교,부산,사립,전문대학,212161.104,25361,0,237522.104,8868995.3,2.7,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000303,동의과학대학교,부산,사립,전문대학,0,100000,0,100000,30980065.01,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000304,동주대학교,부산,사립,전문대학,0,6000,0,6000,17408801.66,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000313,부산경상대학교,부산,사립,전문대학,0,140000,0,140000,12778181.3,1.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,0,31574,0,31574,20609506.12,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000314,부산여자대학교,부산,사립,전문대학,20000,48327,0,68327,15641979.93,0.4,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000388,부산예술대학교,부산,사립,전문대학,2000,0,0,2000,3942769.411,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000300,동양미래대학교,서울,사립,전문대학,20000,350000,0,370000,37454844.42,1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000307,명지전문대학,서울,사립,전문대학,0,116177.954,0,116177.954,43138630.23,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000310,배화여자대학교,서울,사립,전문대학,40000,12000,0,52000,16160686.62,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,0,535072,0,535072,7625867.22,7,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,0,272191.56,0,272191.56,6050616.62,4.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000324,서일대학교,서울,사립,전문대학,0,100000,0,100000,35510942.68,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,0,4664,0,4664,19100508.3,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000356,인덕대학교,서울,사립,전문대학,0,52423,0,52423,38861330.03,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000384,한양여자대학교,서울,사립,전문대학,0,919550,0,919550,39607817.15,2.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000353,한국영상대학교,세종,사립,전문대학,0,91000,0,91000,19451709.42,0.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000352,울산과학대학교,울산,사립,전문대학,108854.772,1085000,0,1193854.7719999999,34121006.11,3.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,0,10188,0,10188,16553929.24,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000261,경인여자대학교,인천,사립,전문대학,0,10000,0,10000,27915559.3,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000292,인천재능대학교,인천,사립,전문대학,0,20000,0,20000,21148060.71,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,0,1436816.24,0,1436816.24,43765823.53,3.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000272,고구려대학교,전남,사립,전문대학,56,13010,0,13066,7174212.65,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000266,광양보건대학교,전남,사립,전문대학,0,0,0,0,0,,1,N,2026-08-15T06:50:35.100Z
2020,junior-college,0000532,동아보건대학교,전남,사립,전문대학,0,71950,0,71950,7224308.803,1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000308,목포과학대학교,전남,사립,전문대학,0,59000,0,59000,11976817.29,0.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000331,순천제일대학교,전남,사립,전문대학,0,30600,0,30600,13349838.21,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000360,전남과학대학교,전남,사립,전문대학,0,50000,0,50000,19230416.64,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000332,청암대학교,전남,사립,전문대학,0,15000,0,15000,14005609.43,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000546,한영대학교,전남,사립,전문대학,0,115000,0,115000,7339894.81,1.6,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000250,군산간호대학교,전북,사립,전문대학,0,2000,0,2000,7269616.8,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000270,군장대학교,전북,사립,전문대학,0,45000,0,45000,10526218.43,0.4,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000311,백제예술대학교,전북,사립,전문대학,0,20000,0,20000,8477808.681,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000354,원광보건대학교,전북,사립,전문대학,0,146000,0,146000,27789923.51,0.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000362,전북과학대학교,전북,사립,전문대학,6611.74,261000,0,267611.74,8985306.254,3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000274,전주기전대학,전북,사립,전문대학,0,7500,0,7500,9719964.7,0.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000361,전주비전대학교,전북,사립,전문대학,20000,170000,0,190000,21028919.67,0.9,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000363,제주관광대학교,제주,사립,전문대학,0,20000,0,20000,9672087.454,0.2,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000382,제주한라대학교,제주,사립,전문대학,73620.15,4156,0,77776.15,27881216.89,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000373,백석문화대학교,충남,사립,전문대학,0,110000,0,110000,35850978.09,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000335,신성대학교,충남,사립,전문대학,0,134000,0,134000,23737450.98,0.6,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000291,아주자동차대학,충남,사립,전문대학,178000,347000,0,525000,5554066.15,9.5,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000529,연암대학교,충남,사립,전문대학,4574408.409,753962.424,0,5328370.833,6509065.368,81.9,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000386,혜전대학교,충남,사립,전문대학,7000,33900,0,40900,15211433.76,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000271,강동대학교,충북,사립,전문대학,9554,55411,0,64965,18757157.12,0.3,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000286,대원대학교,충북,사립,전문대학,0,150000,0,150000,13302337.71,1.1,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,0,7950,0,7950,16315587.27,0,1,Y,2026-08-15T06:50:35.100Z
2020,junior-college,0000377,충청대학교,충북,사립,전문대학,0,302000,0,302000,22503925.52,1.3,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000513,가톨릭관동대학교,강원,사립,대학,0,2410000,0,2410000,53558853.22,4.5,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000041,경동대학교,강원,사립,대학,0,1834382.145,0,1834382.145,58026991.95,3.2,4,Y,2026-08-15T06:50:35.100Z
2021,university,0000086,상지대학교,강원,사립,대학,0,403425.01,0,403425.01,48952361.81,0.8,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000147,한라대학교,강원,사립,대학,1523226,1351053,0,2874279,21032898.18,13.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000148,한림대학교,강원,사립,대학,47160785.71,8566842.45,156541.568,55884169.728,62115202.4,90,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000044,가천대학교,경기,사립,대학,6000,6000000,0,6006000,174780398.9,3.4,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000034,가톨릭대학교,경기,사립,대학,31762578.49,7163487.99,252000,39178066.48,83455502.01,46.9,3,Y,2026-08-15T06:50:35.100Z
2021,university,0000036,강남대학교,경기,사립,대학,0,250000,0,250000,50948061.8,0.5,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000039,경기대학교,경기,사립,대학,0,6500,0,6500,118445561,0,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000060,단국대학교,경기,사립,대학,0,10645578,0,10645578,220768583.3,4.8,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000068,대진대학교,경기,사립,대학,3253288.4,4065656,982500,8301444.4,56297725.57,14.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000078,루터대학교,경기,사립,대학,188830.775,190000,0,378830.775,2249679.57,16.8,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000079,명지대학교,경기,사립,대학,0,174200,0,174200,130744991.1,0.1,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000090,서울신학대학교,경기,사립,대학,4000,1279614.286,0,1283614.286,19058498.88,6.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000092,서울장신대학교,경기,사립,대학,32900,182860,0,215760,5275664.162,4.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000095,성결대학교,경기,사립,대학,323600,86000,0,409600,37771061.29,1.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000101,수원가톨릭대학교,경기,사립,대학,3832162.134,363030,0,4195192.134,1004211.168,417.8,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000102,수원대학교,경기,사립,대학,5000,20000,0,25000,69449057.96,0,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000178,신경대학교,경기,사립,대학,0,0,0,0,3322258.04,0,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000509,신한대학교,경기,사립,대학,48000,0,0,48000,56970565.6,0.1,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000558,아신대학교,경기,사립,대학,296.698,280000,0,280296.698,6786724,4.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000108,아주대학교,경기,사립,대학,2166013.027,9345016.973,0,11511030,121793617.5,9.5,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000109,안양대학교,경기,사립,대학,0,249759,0,249759,36000335.28,0.7,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000115,용인대학교,경기,사립,대학,0,300000,0,300000,47741741,0.6,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000130,중앙승가대학교,경기,사립,대학,1438637.88,193462.12,0,1632100,613317.02,266.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000139,차의과학대학교,경기,사립,대학,0,5231486.92,0,5231486.92,28092847.11,18.6,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000136,칼빈대학교,경기,사립,대학,225779.25,181820.75,0,407600,6871470,5.9,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000138,평택대학교,경기,사립,대학,60000,400000,0,460000,28586328.14,1.6,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000191,한국산업기술대학교,경기,사립,대학,0,2017400,0,2017400,59244092.13,3.4,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000144,한국항공대학교,경기,사립,대학,2000,2030725.8,0,2032725.8,37919033,5.4,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000151,한세대학교,경기,사립,대학,4262,1520221.64,0,1524483.64,24384113.5,6.3,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000152,한신대학교,경기,사립,대학,290328.2,713089,0,1003417.2,38150696.4,2.6,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000156,협성대학교,경기,사립,대학,0,30000,0,30000,30957556.74,0.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000032,가야대학교,경남,사립,대학,0,130000,0,130000,13875084.22,0.9,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000040,경남대학교,경남,사립,대학,0,1135000,0,1135000,71705268.16,1.6,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000167,부산장신대학교,경남,사립,대학,0,130000,0,130000,2322735.89,5.6,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,0,,2,N,2026-08-15T06:50:35.100Z
2021,university,0000122,인제대학교,경남,사립,대학,7978535.744,11863778.49,0,19842314.234,69990354.8,28.4,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000193,창신대학교,경남,사립,대학,300000,799818.29,0,1099818.29,13130487.07,8.4,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,0,,1,N,2026-08-15T06:50:35.100Z
2021,university,0000188,경운대학교,경북,사립,대학,0,257000,0,257000,33302929.67,0.8,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000045,경일대학교,경북,사립,대학,13575,353071.55,0,366646.55,47354127.13,0.8,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000046,경주대학교,경북,사립,대학,0,0,0,0,5384468.2,0,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000185,김천대학교,경북,사립,대학,0,134428,0,134428,19705959.57,0.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000063,대구가톨릭대학교,경북,사립,대학,6117786.8,4312100,0,10429886.8,86869071.28,12,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000061,대구대학교,경북,사립,대학,0,70000,0,70000,118503187.2,0.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000062,대구예술대학교,경북,사립,대학,0,30000,0,30000,6144824.91,0.5,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000042,대구한의대학교,경북,사립,대학,0,320000,0,320000,47455640.78,0.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000065,대신대학교,경북,사립,대학,50000,200000,0,250000,3744076.82,6.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000076,동양대학교,경북,사립,대학,0,13000,0,13000,25013470.17,0.1,2,Y,2026-08-15T06:50:35.100Z
2021,university,0000111,영남대학교,경북,사립,대학,0,5025211,0,5025211,167572540.2,3,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000112,영남신학대학교,경북,사립,대학,25000,191386.72,0,216386.72,4250848.068,5.1,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000119,위덕대학교,경북,사립,대학,0,630000,0,630000,19737639.73,3.2,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000140,포항공과대학교,경북,사립,대학,53449089.63,4956382.442,10437494.84,68842966.912,24810942.56,277.5,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000146,한동대학교,경북,사립,대학,306195.308,2313804.692,0,2620000,31860695.4,8.2,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000052,광신대학교,광주,사립,대학,226000,370000,0,596000,5570108.5,10.7,1,Y,2026-08-15T06:50:35.100Z
2021,university,0000176,광주대학교,광주,사립,대학,0,1340000,0,1340000,42366054.54,3.2,1,Y,2026-08-15T06:50:35.100Z
