year,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,enrolled_students,enrolled_dropouts,enrolled_dropout_rate,freshman_students,freshman_dropouts,freshman_dropout_rate,consolidated_at
2024,대학교,국립,대학,강원,기존,0000572,강릉원주대학교,2,9945,587,5.9,1780,139,7.81,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,강원,기존,0000002,강원대학교,2,28860,1107,3.84,4842,402,8.3,2026-08-09T21:52:09.437Z
2024,전문대학,공립,전문대학,강원,기존,0000531,강원도립대학교,1,909,107,11.77,295,27,9.15,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,강원,기존,0000041,경동대학교,3,9077,588,6.48,1819,129,7.09,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,강원,기존,0000086,상지대학교,1,9180,869,9.47,1629,220,13.51,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,강원,폐교,0000319,상지영서대학교,1,298,16,5.37,0,0,0,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,강원,기존,0000348,세경대학교,1,1067,193,18.09,410,59,14.39,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,강원,기존,0000393,송곡대학교,1,950,152,16,297,49,16.5,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,강원,기존,0000390,송호대학교,1,951,93,9.78,341,36,10.56,2026-08-09T21:52:09.437Z
2024,교육대학,국립,대학,강원,기존,0000205,춘천교육대학교,1,1302,48,3.69,339,26,7.67,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,강원,기존,0000542,한국골프대학,1,625,55,8.8,182,13,7.14,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,강원,기존,0000483,한국폴리텍 III 대학,1,173,30,17.34,55,8,14.55,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,강원,기존,0000517,한국폴리텍 III 대학,1,153,20,13.07,60,8,13.33,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,강원,기존,0000482,한국폴리텍 III 대학,1,324,32,9.88,106,16,15.09,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,강원,기존,0000147,한라대학교,1,4172,383,9.18,777,109,14.03,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,강원,기존,0000148,한림대학교,1,10314,470,4.56,1875,127,6.77,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,강원,기존,0000383,한림성심대학교,1,3709,347,9.36,1002,69,6.89,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000044,가천대학교,1,27102,966,3.56,4856,380,7.83,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000034,가톨릭대학교,3,10824,391,3.61,2075,168,8.1,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000036,강남대학교,1,8716,497,5.7,1591,180,11.31,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000387,경기과학기술대학교,1,6989,591,8.46,2035,171,8.4,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000039,경기대학교,2,19030,728,3.83,3217,283,8.8,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000255,경민대학교,1,6353,322,5.07,1916,93,4.85,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000259,경복대학교,1,7793,477,6.12,2449,127,5.19,2026-08-09T21:52:09.437Z
2024,교육대학,국립,대학,경기,기존,0000200,경인교육대학교,2,2576,102,3.96,644,60,9.32,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000264,계원예술대학교,1,3838,319,8.31,1244,109,8.76,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000379,국제대학교,1,3584,447,12.47,1016,67,6.59,2026-08-09T21:52:09.437Z
2024,사이버대학(대학),사립,대학,경기,기존,0000409,국제사이버대학교,1,4026,615,15.28,1086,203,18.69,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000277,김포대학교,1,2393,337,14.08,702,97,13.82,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000278,농협대학교,1,471,16,3.4,165,7,4.24,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000060,단국대학교,2,29279,1210,4.13,5107,504,9.87,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000285,대림대학교,1,10418,769,7.38,3095,232,7.5,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000068,대진대학교,1,9980,619,6.2,1848,221,11.96,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000294,동남보건대학교,1,5697,342,6,1798,160,8.9,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000287,동서울대학교,1,8112,778,9.59,2756,296,10.74,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000298,동아방송예술대학교,1,4203,225,5.35,1191,74,6.21,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000302,동원대학교,1,3586,522,14.56,1247,204,16.36,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000305,두원공과대학교,1,3525,417,11.83,721,60,8.32,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000078,루터대학교,1,396,47,11.87,86,10,11.63,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000316,부천대학교,1,9806,636,6.49,3284,242,7.37,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000090,서울신학대학교,1,2456,142,5.78,487,52,10.68,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000323,서울예술대학교,1,4152,128,3.08,1130,13,1.15,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000092,서울장신대학교,1,379,54,14.25,75,15,20,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000392,서정대학교,1,9718,562,5.78,3057,193,6.31,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000095,성결대학교,1,7024,386,5.5,1300,116,8.92,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000101,수원가톨릭대학교,1,169,6,3.55,30,0,0,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000330,수원과학대학교,1,4915,642,13.06,1163,165,14.19,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000102,수원대학교,1,11860,725,6.11,2251,223,9.91,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000329,수원여자대학교,1,4131,340,8.23,1604,169,10.54,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,000567,신경대학교,1,574,95,16.55,155,25,16.13,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000334,신구대학교,1,8097,728,8.99,2886,289,10.01,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000339,신안산대학교,1,3367,550,16.34,954,145,15.2,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,000509,신한대학교,2,7961,441,5.54,1513,104,6.87,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000558,아신대학교,1,453,66,14.57,65,10,15.38,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000108,아주대학교,1,13395,412,3.08,2255,173,7.67,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000340,안산대학교,1,5450,397,7.28,1892,172,9.09,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000109,안양대학교,2,6514,410,6.29,1208,128,10.6,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000343,여주대학교,1,5051,454,8.99,1287,93,7.23,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000341,연성대학교,1,8299,529,6.37,2684,217,8.08,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000164,예원예술대학교,2,1548,202,13.05,205,23,11.22,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000350,오산대학교,1,6031,546,9.05,2045,169,8.26,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000115,용인대학교,1,7536,433,5.75,1272,86,6.76,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000559,용인예술과학대학교,1,3809,451,11.84,1094,116,10.6,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000394,웅지세무대학교,1,932,129,13.84,151,19,12.58,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000355,유한대학교,1,7237,576,7.96,2014,162,8.04,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000120,을지대학교,3,5832,222,3.81,1129,95,8.41,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000358,장안대학교,1,3654,506,13.85,859,122,14.2,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000129,중앙대학교,2,32217,1376,4.27,5407,633,11.71,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000130,중앙승가대학교,1,78,6,7.69,16,2,12.5,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000139,차의과학대학교,1,2698,143,5.3,539,74,13.73,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000374,청강문화산업대학교,1,5116,200,3.91,1414,33,2.33,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000136,칼빈대학교,1,731,84,11.49,194,22,11.34,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000138,평택대학교,1,4214,249,5.91,859,71,8.27,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,경기,기존,0000568,한경대학교,1,7028,417,5.93,1394,118,8.46,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경기,기존,0000391,한국관광대학교,1,1946,176,9.04,549,34,6.19,2026-08-09T21:52:09.437Z
2024,전문대학,국립,전문대학,경기,폐교,0000248,한국복지대학교,1,614,55,8.96,71,0,0,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000562,한국산업기술대학교,1,9957,646,6.49,1782,187,10.49,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경기,기존,0000479,한국폴리텍 I 대학,1,935,133,14.22,295,46,15.59,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경기,기존,0000555,한국폴리텍 II 대학,1,36,6,16.67,23,5,21.74,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경기,기존,0000548,한국폴리텍 II 대학,1,719,102,14.19,221,29,13.12,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000144,한국항공대학교,1,5899,246,4.17,934,96,10.28,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000151,한세대학교,1,3300,230,6.97,602,71,11.79,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000152,한신대학교,1,7530,449,5.96,1277,116,9.08,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경기,기존,0000156,협성대학교,1,5258,322,6.12,1065,107,10.05,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경기,기존,0000516,ICT폴리텍대학,1,473,57,12.05,159,18,11.32,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경남,기존,0000032,가야대학교,1,2153,207,9.61,407,58,14.25,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000251,거제대학교,1,1256,94,7.48,389,31,7.97,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,경남,폐교,0000026,경남과학기술대학교,1,4138,230,5.56,0,0,0,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경남,기존,0000040,경남대학교,1,13132,950,7.23,1875,144,7.68,2026-08-09T21:52:09.437Z
2024,전문대학,공립,전문대학,경남,기존,0000242,경남도립거창대학,1,1117,78,6.98,384,14,3.65,2026-08-09T21:52:09.437Z
2024,전문대학,공립,전문대학,경남,기존,0000243,경남도립남해대학,1,1071,96,8.96,371,33,8.89,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,경남,기존,0000556,경상대학교,1,20262,1077,5.32,4553,390,8.57,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000395,김해대학교,1,1675,122,7.28,488,50,10.25,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000342,동원과학기술대학교,1,2894,216,7.46,895,84,9.39,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000306,마산대학교,1,6502,471,7.24,1986,159,8.01,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경남,기존,0000167,부산장신대학교,1,158,17,10.76,32,7,21.88,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000530,연암공과대학교,1,2255,161,7.14,489,22,4.5,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경남,기존,0000181,영산대학교,2,6989,831,11.89,1320,243,18.41,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경남,기존,0000122,인제대학교,1,9832,704,7.16,1609,127,7.89,2026-08-09T21:52:09.437Z
2024,교육대학,국립,대학,경남,기존,0000203,진주교육대학교,1,1287,35,2.72,302,21,6.95,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000369,진주보건대학교,1,2841,142,5,807,38,4.71,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경남,기존,0000193,창신대학교,1,2061,215,10.43,362,30,8.29,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,경남,기존,0000581,창원대학교,1,10423,589,5.65,1873,155,8.28,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000528,창원문성대학교,1,1877,379,20.19,371,54,14.56,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경남,기존,0000396,한국승강기대학교,1,1158,143,12.35,252,29,11.51,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경남,기존,0000503,한국폴리텍 특성화대학,1,522,77,14.75,118,15,12.71,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경남,기존,0000563,한국폴리텍 VII 대학,1,9,2,22.22,5,2,40,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경남,기존,0000496,한국폴리텍 VII 대학,1,2129,188,8.83,727,71,9.77,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000249,가톨릭상지대학교,1,2282,183,8.02,731,52,7.11,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000293,경북과학대학교,1,1925,193,10.03,855,110,12.87,2026-08-09T21:52:09.437Z
2024,전문대학,공립,전문대학,경북,폐교,0000244,경북도립대학교,1,1091,118,10.82,367,40,10.9,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000523,경북보건대학교,1,1458,69,4.73,407,39,9.58,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000258,경북전문대학교,1,3172,251,7.91,1047,66,6.3,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000188,경운대학교,1,5719,646,11.3,1212,132,10.89,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000045,경일대학교,1,8774,636,7.25,1554,142,9.14,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000586,경주대학교,1,972,300,30.86,415,200,48.19,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000268,구미대학교,1,6701,595,8.88,2412,233,9.66,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,경북,기존,0000575,금오공과대학교,1,7507,375,5,1303,83,6.37,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000185,김천대학교,1,2947,375,12.72,576,96,16.67,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000279,대경대학교,1,4475,578,12.92,1685,239,14.18,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000063,대구가톨릭대학교,1,14679,971,6.61,2591,215,8.3,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000061,대구대학교,1,21395,1562,7.3,3983,354,8.89,2026-08-09T21:52:09.437Z
2024,사이버대학(대학),사립,대학,경북,기존,0000410,대구사이버대학교,1,5719,1149,20.09,1514,256,16.91,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000062,대구예술대학교,1,697,151,21.66,67,23,34.33,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000042,대구한의대학교,1,7964,806,10.12,1694,253,14.94,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000065,대신대학교,1,600,31,5.17,116,15,12.93,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000076,동양대학교,1,5210,559,10.73,1057,150,14.19,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000309,문경대학교,1,995,71,7.14,243,24,9.88,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,폐교,0000262,서라벌대학교,1,680,58,8.53,253,30,11.86,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000380,선린대학교,1,2483,187,7.53,717,68,9.48,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000547,성덕대학교,1,1607,188,11.7,755,100,13.25,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000338,안동과학대학교,1,2573,172,6.68,835,65,7.78,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,경북,기존,0000580,안동대학교,1,6914,483,6.99,1237,101,8.16,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000111,영남대학교,1,28090,1280,4.56,4916,298,6.06,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000112,영남신학대학교,1,484,50,10.33,114,30,26.32,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000257,영남외국어대학,1,445,48,10.79,218,35,16.06,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000119,위덕대학교,1,2951,458,15.52,582,144,24.74,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000140,포항공과대학교,1,1747,43,2.46,365,22,6.03,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000381,포항대학교,1,1948,208,10.68,652,71,10.89,2026-08-09T21:52:09.437Z
2024,사이버대학(전문대학),사립,전문대학,경북,기존,0000407,한국복지사이버대학,1,2628,469,17.85,1118,125,11.18,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경북,기존,0000552,한국폴리텍 특성화대학,1,152,18,11.84,83,10,12.05,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경북,기존,0000495,한국폴리텍 VI 대학,1,651,66,10.14,249,30,12.05,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,경북,기존,0000504,한국폴리텍 VI 대학,1,57,11,19.3,27,3,11.11,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,경북,기존,0000146,한동대학교,1,5339,155,2.9,825,27,3.27,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,경북,기존,0000522,호산대학교,1,2159,163,7.55,834,90,10.79,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000052,광신대학교,1,521,62,11.9,122,26,21.31,2026-08-09T21:52:09.437Z
2024,대학교,특별법법인,대학,광주,기존,0000469,광주과학기술원,1,1050,39,3.71,214,16,7.48,2026-08-09T21:52:09.437Z
2024,교육대학,국립,대학,광주,기존,0000196,광주교육대학교,1,1335,47,3.52,352,25,7.1,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000176,광주대학교,1,7359,745,10.12,1236,186,15.05,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,광주,기존,0000267,광주보건대학교,1,4564,316,6.92,1335,85,6.37,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000055,광주여자대학교,1,3777,378,10.01,902,214,23.73,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,광주,기존,0000273,기독간호대학교,1,651,12,1.84,152,6,3.95,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000162,남부대학교,1,3340,304,9.1,628,120,19.11,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,광주,기존,0000297,동강대학교,1,2837,374,13.18,1054,169,16.03,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,광주,기존,0000320,서영대학교,1,6953,484,6.96,2188,164,7.5,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000187,송원대학교,1,3403,518,15.22,717,209,29.15,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,광주,기존,0000016,전남대학교,2,25381,1114,4.39,4544,401,8.82,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,광주,기존,0000366,조선간호대학교,1,824,14,1.7,193,7,3.63,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000127,조선대학교,1,25619,1029,4.02,4625,329,7.11,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,광주,기존,0000365,조선이공대학교,1,4725,491,10.39,1479,129,8.72,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,광주,기존,0000489,한국폴리텍 V 대학,1,1318,117,8.88,386,33,8.55,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000157,호남대학교,1,8401,598,7.12,1352,109,8.06,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,광주,기존,0000158,호남신학대학교,1,780,42,5.38,104,20,19.23,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,대구,기존,0000003,경북대학교,1,28665,1093,3.81,5079,465,9.16,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대구,기존,0000048,계명대학교,1,28949,1429,4.94,4976,309,6.21,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000263,계명문화대학교,1,6321,814,12.88,2205,235,10.66,2026-08-09T21:52:09.437Z
2024,대학교,특별법법인,대학,대구,기존,0000470,대구경북과학기술원,1,1073,41,3.82,213,17,7.98,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000280,대구공업대학교,1,1503,237,15.77,620,96,15.48,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000283,대구과학대학교,1,4976,481,9.67,1897,232,12.23,2026-08-09T21:52:09.437Z
2024,교육대학,국립,대학,대구,기존,0000197,대구교육대학교,1,1602,55,3.43,411,33,8.03,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000281,대구보건대학교,1,8390,593,7.07,2735,211,7.71,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000282,수성대학교,1,4200,372,8.86,1485,134,9.02,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000346,영남이공대학교,1,8108,748,9.23,2686,239,8.9,2026-08-09T21:52:09.437Z
2024,사이버대학(전문대학),사립,전문대학,대구,기존,0000406,영진사이버대학,1,4192,268,6.39,1589,81,5.1,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대구,기존,0000349,영진전문대학교,1,10094,1178,11.67,3284,446,13.58,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,대구,기존,0000549,한국폴리텍 특성화대학,1,195,29,14.87,85,12,14.12,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,대구,기존,0000494,한국폴리텍 VI 대학,1,653,76,11.64,259,35,13.51,2026-08-09T21:52:09.437Z
2024,사이버대학(대학),사립,대학,대전,기존,0000425,건양사이버대학교,1,3862,336,8.7,1150,105,9.13,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대전,기존,0000376,대덕대학교,1,2581,480,18.6,922,162,17.57,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대전,기존,0000512,대전과학기술대학교,1,4572,478,10.45,1537,212,13.79,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000067,대전대학교,1,11469,751,6.55,1974,170,8.61,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대전,기존,0000288,대전보건대학교,1,5890,389,6.6,1722,111,6.45,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000182,대전신학대학교,1,54,5,9.26,6,0,0,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000080,목원대학교,1,9602,692,7.21,1888,165,8.74,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000081,배재대학교,1,9769,783,8.02,1911,164,8.58,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000184,우송대학교,1,12760,660,5.17,2301,113,4.91,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,대전,기존,0000289,우송정보대학,1,4619,598,12.95,1536,204,13.28,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,대전,기존,0000020,충남대학교,1,22384,898,4.01,3851,331,8.6,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000551,침례신학대학교,1,1030,57,5.53,128,4,3.13,2026-08-09T21:52:09.437Z
2024,대학교,특별법법인,대학,대전,기존,0000468,한국과학기술원,1,4912,130,2.65,840,47,5.6,2026-08-09T21:52:09.437Z
2024,기능대학,사립,전문대학,대전,기존,0000484,한국폴리텍 IV 대학,1,1088,115,10.57,335,39,11.64,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,대전,기존,0000145,한남대학교,1,15273,835,5.47,2923,219,7.49,2026-08-09T21:52:09.437Z
2024,대학교,국립,대학,대전,기존,0000584,한밭대학교,1,11216,673,6,2124,168,7.91,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,부산,기존,0000253,경남정보대학교,1,9457,749,7.92,2512,242,9.63,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,부산,기존,0000043,경성대학교,1,16061,976,6.08,3130,211,6.74,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,부산,기존,0000050,고신대학교,1,3945,395,10.01,745,154,20.67,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,부산,기존,0000284,대동대학교,1,1655,104,6.28,466,32,6.87,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,부산,기존,0000180,동명대학교,1,9801,1000,10.2,1521,129,8.48,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,부산,기존,0000073,동서대학교,1,12122,846,6.98,2084,137,6.57,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,부산,기존,0000075,동아대학교,1,24504,1062,4.33,4401,245,5.57,2026-08-09T21:52:09.437Z
2024,전문대학,사립,전문대학,부산,기존,0000303,동의과학대학교,1,5641,921,16.33,1698,159,9.36,2026-08-09T21:52:09.437Z
2024,대학교,사립,대학,부산,기존,0000077,동의대학교,1,19880,1371,6.9,3786,298,7.87,2026-08-09T21:52:09.437Z
