year,cohort,school_rep_code,school_rep_name,region,estb,school_division,appraised_gross,collateral_deduction,appraised_net,income_total,tuition_revenue,secure_rate,revenue_rate,campus_count,has_alimi,updated_at
2021,junior-college,0000341,연성대학교,경기,사립,전문대학,20356870,0,20356870,355100,37278856.75,54.6,1.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000350,오산대학교,경기,사립,전문대학,19656869,0,19656869,203423,31273532.82,62.9,1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,1218886,0,1218886,19139,25018055.38,4.9,1.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,13865174,100000,13765174,30000,6882544.36,200,0.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000355,유한대학교,경기,사립,전문대학,352886045,0,352886045,2101477,27891501.8,1265.2,0.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000358,장안대학교,경기,사립,전문대학,52522471,0,52522471,122276,32777438.83,160.2,0.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,29339953,0,29339953,298683,25906045.02,113.3,1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000391,한국관광대학교,경기,사립,전문대학,27031106,0,27031106,872188,11663896.1,231.8,3.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000251,거제대학교,경남,사립,전문대학,7722908,0,7722908,180000,7051627.43,109.5,2.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000395,김해대학교,경남,사립,전문대학,9900481,0,9900481,58898,8381541.864,118.1,0.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,7592098,0,7592098,158809,12770485.4,59.5,2.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000306,마산대학교,경남,사립,전문대학,10534915,0,10534915,132000,32281149.85,32.6,1.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000530,연암공과대학교,경남,사립,전문대학,628232099,0,628232099,17077752,6320750.285,9939.2,2.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000369,진주보건대학교,경남,사립,전문대학,1385862,0,1385862,24078,16644609.04,8.3,1.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000528,창원문성대학교,경남,사립,전문대학,17435988,0,17435988,239961,14222183.5,122.6,1.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,7010870,0,7010870,314627,4325776.83,162.1,4.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,1705000,0,1705000,20535,10294550.74,16.6,1.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000293,경북과학대학교,경북,사립,전문대학,2883448,30000,2853448,79440,9224031.68,30.9,2.8,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000523,경북보건대학교,경북,사립,전문대학,699265,0,699265,25160,6964537.04,10,3.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000258,경북전문대학교,경북,사립,전문대학,1873588,0,1873588,9474,16239752.16,11.5,0.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000268,구미대학교,경북,사립,전문대학,10159347,0,10159347,54500,29979189.9,33.9,0.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000279,대경대학교,경북,사립,전문대학,1245346,0,1245346,4470,22467825.52,5.5,0.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000309,문경대학교,경북,사립,전문대학,250000,0,250000,5017,5051280.38,4.9,2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000262,서라벌대학교,경북,사립,전문대학,4110991,396000,3714991,48192,3671001.394,101.2,1.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000380,선린대학교,경북,사립,전문대학,807221,0,807221,22746,13089288.71,6.2,2.8,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000547,성운대학교,경북,사립,전문대학,920238,0,920238,446,7656680.238,12,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000338,안동과학대학교,경북,사립,전문대학,1445000,0,1445000,20359,14996500.93,9.6,1.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000257,영남외국어대학,경북,사립,전문대학,5580726,0,5580726,117874,2789459,200.1,2.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000381,포항대학교,경북,사립,전문대학,26457912,0,26457912,133985,10738954.7,246.4,0.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000522,호산대학교,경북,사립,전문대학,14654109,0,14654109,39000,10702880.43,136.9,0.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000267,광주보건대학교,광주,사립,전문대학,2570135,0,2570135,23961,18728789.86,13.7,0.9,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000273,기독간호대학교,광주,사립,전문대학,5480549,0,5480549,7515,3190981.44,171.8,0.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000297,동강대학교,광주,사립,전문대학,12723026,0,12723026,180036,15506970.82,82,1.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000320,서영대학교,광주,사립,전문대학,2767722,2310000,457722,36278,29037532.5,1.6,1.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000366,조선간호대학교,광주,사립,전문대학,72338289,0,72338289,1317900,3888336.85,1860.4,1.8,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000365,조선이공대학교,광주,사립,전문대학,72338289,0,72338289,1317900,18007454,401.7,1.8,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000263,계명문화대학교,대구,사립,전문대학,133320868,0,133320868,3047700,28830680.07,462.4,2.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000280,대구공업대학교,대구,사립,전문대학,18129689,0,18129689,365552,9207963.216,196.9,2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000283,대구과학대학교,대구,사립,전문대학,7072304,0,7072304,50455,23397112.02,30.2,0.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000281,대구보건대학교,대구,사립,전문대학,17919110,5380000,12539110,275802,42673860.6,29.4,1.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000282,수성대학교,대구,사립,전문대학,2517070,0,2517070,38000,19423832.11,13,1.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000346,영남이공대학교,대구,사립,전문대학,53683916,0,53683916,796030,35560293.15,151,1.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000349,영진전문대학교,대구,사립,전문대학,18600342,0,18600342,328940,46209247.23,40.3,1.8,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000376,대덕대학교,대전,사립,전문대학,25422709,0,25422709,404962,19889826.6,127.8,1.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,0,0,0,0,25429911.9,0,,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000288,대전보건대학교,대전,사립,전문대학,9009259,0,9009259,300000,31671192.03,28.4,3.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000289,우송정보대학,대전,사립,전문대학,80009107,0,80009107,2477467,25331032.04,315.9,3.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000253,경남정보대학교,부산,사립,전문대학,52630528,5705990,46924538,1185000,39068377.09,120.1,2.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000284,대동대학교,부산,사립,전문대학,70167571,23042409,47125162,41507,8868995.3,531.3,0.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000303,동의과학대학교,부산,사립,전문대학,42633609,0,42633609,704844,30980065.01,137.6,1.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000304,동주대학교,부산,사립,전문대학,2429379,235000,2194379,100615,17408801.66,12.6,4.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000313,부산경상대학교,부산,사립,전문대학,29273479,0,29273479,345937,12778181.3,229.1,1.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,9260389,0,9260389,987,20609506.12,44.9,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000314,부산여자대학교,부산,사립,전문대학,42318059,43920,42274139,142883,15641979.93,270.3,0.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000388,부산예술대학교,부산,사립,전문대학,3412030,0,3412030,21776,3942769.411,86.5,0.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000300,동양미래대학교,서울,사립,전문대학,39665945,0,39665945,1607288,37454844.42,105.9,4.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000307,명지전문대학,서울,사립,전문대학,130435243,2828692,127606551,0,43138630.23,295.8,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000310,배화여자대학교,서울,사립,전문대학,10045090,95000,9950090,88460,16160686.62,61.6,0.9,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,79350372,0,79350372,4726247,7625867.22,1040.5,6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,3917825,0,3917825,25096,6050616.62,64.8,0.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000324,서일대학교,서울,사립,전문대학,56414865,1077300,55337565,580886,35510942.68,155.8,1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,19495721,0,19495721,223182,19100508.3,102.1,1.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000356,인덕대학교,서울,사립,전문대학,11524166,0,11524166,49753,38861330.03,29.7,0.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000384,한양여자대학교,서울,사립,전문대학,620324533,0,620324533,6699920,39607817.15,1566.2,1.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000353,한국영상대학교,세종,사립,전문대학,12540081,0,12540081,135721,19451709.42,64.5,1.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000352,울산과학대학교,울산,사립,전문대학,139023768,0,139023768,5905165,34121006.11,407.4,4.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,20339943,6798725,13541218,11455,16553929.24,81.8,0.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000261,경인여자대학교,인천,사립,전문대학,17405455,187000,17218455,371000,27915559.3,61.7,2.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000292,인천재능대학교,인천,사립,전문대학,22717836,0,22717836,242709,21148060.71,107.4,1.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,200836098,0,200836098,1227115,43765823.53,458.9,0.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000272,고구려대학교,전남,사립,전문대학,4489726,2010000,2479726,46,7174212.65,34.6,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000266,광양보건대학교,전남,사립,전문대학,653876,0,653876,0,0,,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000532,동아보건대학교,전남,사립,전문대학,7319775,0,7319775,18282,7224308.803,101.3,0.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000308,목포과학대학교,전남,사립,전문대학,4439949,0,4439949,37622,11976817.29,37.1,0.8,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000331,순천제일대학교,전남,사립,전문대학,633995,0,633995,0,13349838.21,4.7,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000360,전남과학대학교,전남,사립,전문대학,17377591,0,17377591,388000,19230416.64,90.4,2.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000332,청암대학교,전남,사립,전문대학,2255311,0,2255311,5572,14005609.43,16.1,0.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000546,한영대학교,전남,사립,전문대학,630031,0,630031,9519,7339894.81,8.6,1.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000250,군산간호대학교,전북,사립,전문대학,9642633,0,9642633,29459,7269616.8,132.6,0.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000270,군장대학교,전북,사립,전문대학,7235326,0,7235326,181499,10526218.43,68.7,2.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000311,백제예술대학교,전북,사립,전문대학,69115123,12554399,56560724,276216,8477808.681,667.2,0.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000354,원광보건대학교,전북,사립,전문대학,29060495,900000,28160495,1219421,27789923.51,101.3,4.2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000362,전북과학대학교,전북,사립,전문대학,300000,0,300000,6111,8985306.254,3.3,2,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000274,전주기전대학,전북,사립,전문대학,4515532,0,4515532,26941,9719964.7,46.5,0.6,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000361,전주비전대학교,전북,사립,전문대학,18473288,0,18473288,50000,21028919.67,87.8,0.3,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000363,제주관광대학교,제주,사립,전문대학,1433410,0,1433410,23731,9672087.454,14.8,1.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000382,제주한라대학교,제주,사립,전문대학,1382141,0,1382141,0,27881216.89,5,0,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000373,백석문화대학교,충남,사립,전문대학,0,0,0,0,35850978.09,0,,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000335,신성대학교,충남,사립,전문대학,6832042,0,6832042,63437,23737450.98,28.8,0.9,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000291,아주자동차대학,충남,사립,전문대학,133685246,639097,133046149,6790683,5554066.15,2395.5,5.1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000529,연암대학교,충남,사립,전문대학,628232099,0,628232099,17077752,6509065.368,9651.6,2.7,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000386,혜전대학교,충남,사립,전문대학,44275286,0,44275286,182000,15211433.76,291.1,0.4,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000271,강동대학교,충북,사립,전문대학,832161,0,832161,7998,18757157.12,4.4,1,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000286,대원대학교,충북,사립,전문대학,849701,0,849701,126204,13302337.71,6.4,14.9,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,1947672,0,1947672,10275,16315587.27,11.9,0.5,1,Y,2026-08-15T07:41:06.072Z
2021,junior-college,0000377,충청대학교,충북,사립,전문대학,20470857,0,20470857,405000,22503925.52,91,2,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000513,가톨릭관동대학교,강원,사립,대학,139458378,23924123,115534255,2053693,53558853.22,215.7,1.5,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000041,경동대학교,강원,사립,대학,103748474,3865720,99882754,2822053,58026991.95,172.1,2.7,4,Y,2026-08-15T07:41:06.072Z
2022,university,0000086,상지대학교,강원,사립,대학,17946365,1523000,16423365,299278,48952361.81,33.5,1.7,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000147,한라대학교,강원,사립,대학,4678828,0,4678828,86951,21032898.18,22.2,1.9,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000148,한림대학교,강원,사립,대학,817516134,0,817516134,76298749,62115202.4,1316.1,9.3,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000044,가천대학교,경기,사립,대학,65444029,0,65444029,140000,174780398.9,37.4,0.2,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000034,가톨릭대학교,경기,사립,대학,108039815,0,108039815,2449622,83455502.01,129.5,2.3,3,Y,2026-08-15T07:41:06.072Z
2022,university,0000036,강남대학교,경기,사립,대학,65458597,10560280,54898317,709325,50948061.8,107.8,1.1,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000039,경기대학교,경기,사립,대학,13774429,0,13774429,70000,118445561,11.6,0.5,2,Y,2026-08-15T07:41:06.072Z
2022,university,0000060,단국대학교,경기,사립,대학,465913997,0,465913997,1328984,220768583.3,211,0.3,2,Y,2026-08-15T07:41:06.072Z
2022,university,0000068,대진대학교,경기,사립,대학,37083101,0,37083101,290036,56297725.57,65.9,0.8,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000078,루터대학교,경기,사립,대학,14747804,0,14747804,2795,2249679.57,655.6,0,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000079,명지대학교,경기,사립,대학,146084997,2828692,143256305,90000,130744991.1,109.6,0.1,2,Y,2026-08-15T07:41:06.072Z
2022,university,0000090,서울신학대학교,경기,사립,대학,8528913,0,8528913,58665,19058498.88,44.8,0.7,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000092,서울장신대학교,경기,사립,대학,21148835,0,21148835,21735,5275664.162,400.9,0.1,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000095,성결대학교,경기,사립,대학,6092050,0,6092050,94700,37771061.29,16.1,1.6,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000101,수원가톨릭대학교,경기,사립,대학,1101204,0,1101204,0,1004211.168,109.7,0,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000102,수원대학교,경기,사립,대학,23957955,0,23957955,66637,69449057.96,34.5,0.3,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000509,신한대학교,경기,사립,대학,77707638,6611157,71096481,108225,56970565.6,124.8,0.1,2,Y,2026-08-15T07:41:06.072Z
2022,university,0000558,아신대학교,경기,사립,대학,1630448,0,1630448,263,6786724,24,0,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000108,아주대학교,경기,사립,대학,177750537,542910,177207627,7327491,121793617.5,145.5,4.1,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000109,안양대학교,경기,사립,대학,6295673,0,6295673,97471,36000335.28,17.5,1.5,2,Y,2026-08-15T07:41:06.072Z
2022,university,0000115,용인대학교,경기,사립,대학,57809079,17056027,40753052,8722,47741741,85.4,0,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000130,중앙승가대학교,경기,사립,대학,43971062,0,43971062,47566,613317.02,7169.4,0.1,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000139,차의과학대학교,경기,사립,대학,84414521,2037000,82377521,1140000,28092847.11,293.2,1.4,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000136,칼빈대학교,경기,사립,대학,3462479,0,3462479,9413,6871470,50.4,0.3,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000138,평택대학교,경기,사립,대학,72655389,0,72655389,368000,28586328.14,254.2,0.5,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000562,한국공학대학교,경기,사립,대학,29051960,1521878,27530082,695493,59244092.13,46.5,2.4,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000144,한국항공대학교,경기,사립,대학,202037040,0,202037040,1535591,37919033,532.8,0.8,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000151,한세대학교,경기,사립,대학,25902893,0,25902893,800000,24384113.5,106.2,3.1,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000152,한신대학교,경기,사립,대학,10178698,0,10178698,8564,38150696.4,26.7,0.1,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000156,협성대학교,경기,사립,대학,4040308,0,4040308,28725,30957556.74,13.1,0.7,1,Y,2026-08-15T07:41:06.072Z
2022,university,0000567,화성의과학대학교,경기,사립,대학,7888067,0,7888067,0,3322258.04,237.4,0,1,Y,2026-08-15T07:41:06.072Z
