year,cohort,school_rep_code,school_rep_name,region,estb,school_division,student_quota,recruitment_stop,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2022,graduate,0000157,호남대학교,광주,사립,대학원,627,0,863,490,373,78.1,137.6,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000158,호남신학대학교,광주,사립,대학원,474,0,324,324,0,68.4,68.4,5,5,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000048,계명대학교,대구,사립,대학원,2295,0,1963,1618,345,70.5,85.5,9,9,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000038,건양대학교,대전,사립,대학원,591.5,0,624,547,77,92.5,105.5,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000067,대전대학교,대전,사립,대학원,690,0,619,559,60,81,89.7,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000182,대전신학대학교,대전,사립,대학원,152,0,87,87,0,57.2,57.2,2,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000080,목원대학교,대전,사립,대학원,736,0,746,413,333,56.1,101.4,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000081,배재대학교,대전,사립,대학원,573,0,593,338,255,59,103.5,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000184,우송대학교,대전,사립,대학원,234,0,785,179,606,76.5,335.5,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000551,한국침례신학대학교,대전,사립,대학원,810,0,683,676,7,83.5,84.3,5,5,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000145,한남대학교,대전,사립,대학원,1111,0,1034,806,228,72.5,93.1,5,5,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000043,경성대학교,부산,사립,대학원,861,0,605,433,172,50.3,70.3,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000050,고신대학교,부산,사립,대학원,1088,0,871,828,43,76.1,80.1,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000180,동명대학교,부산,사립,대학원,192,0,345,178,167,92.7,179.7,2,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000073,동서대학교,부산,사립,대학원,274,0,323,151,172,55.1,117.9,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000075,동아대학교,부산,사립,대학원,2332,0,2059,1671,388,71.7,88.3,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000077,동의대학교,부산,사립,대학원,914,0,892,800,92,87.5,97.6,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000082,부산가톨릭대학교,부산,사립,대학원,223,0,180,164,16,73.5,80.7,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000083,부산외국어대학교,부산,사립,대학원,493,0,542,324,218,65.7,109.9,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000106,신라대학교,부산,사립,대학원,662.5,0,709,507,202,76.5,107,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000035,감리교신학대학교,서울,사립,대학원,662,0,632,624,8,94.3,95.5,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000565,강서대학교,서울,사립,대학원,172.5,0,227,102,125,59.1,131.6,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000037,건국대학교,서울,사립,대학원,5141.5,0,4955,4541,414,88.3,96.4,17,17,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000047,경희대학교,서울,사립,대학원,6008.5,0,8415,5146,3269,85.6,140.1,15,15,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000049,고려대학교,서울,사립,대학원,10793,0,10647,9558,1089,88.6,98.6,23,23,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000053,광운대학교,서울,사립,대학원,1547.5,0,1311,1170,141,75.6,84.7,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000056,국민대학교,서울,사립,대학원,2989,0,3455,2677,778,89.6,115.6,15,15,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000070,덕성여자대학교,서울,사립,대학원,366,0,263,254,9,69.4,71.9,3,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000071,동국대학교,서울,사립,대학원,4320,0,4303,3380,923,78.2,99.6,17,17,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000072,동덕여자대학교,서울,사립,대학원,512.5,0,273,269,4,52.5,53.3,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000131,백석대학교,서울,사립,대학원,2230,0,2399,2264,135,101.5,107.6,8,8,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000084,삼육대학교,서울,사립,대학원,497.5,0,560,368,192,74,112.6,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000085,상명대학교,서울,사립,대학원,1155,0,1193,852,341,73.8,103.3,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000087,서강대학교,서울,사립,대학원,3885,0,3306,2781,525,71.6,85.1,12,12,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000088,서경대학교,서울,사립,대학원,428,0,503,417,86,97.4,117.5,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000069,서울기독대학교,서울,사립,대학원,275,0,170,153,17,55.6,61.8,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000091,서울여자대학교,서울,사립,대학원,629.5,0,247,244,3,38.8,39.2,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000539,서울한영대학교,서울,사립,대학원,175,0,245,165,80,94.3,140,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000096,성공회대학교,서울,사립,대학원,466,0,312,296,16,63.5,67,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000097,성균관대학교,서울,사립,대학원,7575.5,0,8538,6660,1878,87.9,112.7,18,18,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000098,성신여자대학교,서울,사립,대학원,1109,0,834,751,83,67.7,75.2,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000100,세종대학교,서울,사립,대학원,2750,0,2912,2034,878,74,105.9,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000103,숙명여자대학교,서울,사립,대학원,3130.5,0,2419,2287,132,73.1,77.3,10,10,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000105,숭실대학교,서울,사립,대학원,2335.5,0,2821,2114,707,90.5,120.8,8,8,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000110,연세대학교,서울,사립,대학원,11039.5,0,12787,11004,1783,99.7,115.8,20,20,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000121,이화여자대학교,서울,사립,대학원,6482,0,5790,5246,544,80.9,89.3,15,15,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000125,장로회신학대학교,서울,사립,대학원,1537.5,0,1471,1441,30,93.7,95.7,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000129,중앙대학교,서울,사립,대학원,5601.5,0,5915,4776,1139,85.3,105.6,18,18,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000133,총신대학교,서울,사립,대학원,1843,0,1980,1734,246,94.1,107.4,9,9,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000134,추계예술대학교,서울,사립,대학원,224,0,272,106,166,47.3,121.4,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000142,한국성서대학교,서울,사립,대학원,205,0,170,161,9,78.5,82.9,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000143,한국외국어대학교,서울,사립,대학원,3095,0,2529,2405,124,77.7,81.7,9,9,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000150,한성대학교,서울,사립,대학원,896,0,822,497,325,55.5,91.7,8,8,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000153,한양대학교,서울,사립,대학원,8794,0,9506,7501,2005,85.3,108.1,19,19,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000160,홍익대학교,서울,사립,대학원,3665.5,0,4108,3485,623,95.1,112.1,15,15,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000066,대전가톨릭대학교,세종,사립,대학원,90,0,22,22,0,24.4,24.4,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000117,울산대학교,울산,사립,대학원,2105,0,1903,1673,230,79.5,90.4,5,5,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000123,인천가톨릭대학교,인천,사립,대학원,200,0,73,73,0,36.5,36.5,2,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000124,인하대학교,인천,사립,대학원,3396,0,3173,2854,319,84,93.4,10,10,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000054,광주가톨릭대학교,전남,사립,대학원,60,0,34,34,0,56.7,56.7,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000074,동신대학교,전남,사립,대학원,497.5,0,596,445,151,89.4,119.8,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000064,세한대학교,전남,사립,대학원,110,0,522,38,484,34.5,474.5,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000190,초당대학교,전남,사립,대학원,100,0,188,92,96,92,188,2,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000173,예수대학교,전북,사립,대학원,14,0,13,11,2,78.6,92.9,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000164,예원예술대학교,전북,사립,대학원,170,0,256,89,167,52.4,150.6,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000116,우석대학교,전북,사립,대학원,597,0,1161,589,572,98.7,194.5,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000118,원광대학교,전북,사립,대학원,1591.5,0,1155,1079,76,67.8,72.6,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000126,전주대학교,전북,사립,대학원,900,0,1041,659,382,73.2,115.7,7,7,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000155,한일장신대학교,전북,사립,대학원,342,0,233,232,1,67.8,68.1,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000192,제주국제대학교,제주,사립,대학원,336,0,161,156,5,46.4,47.9,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000169,금강대학교,충남,사립,대학원,32.5,0,17,17,0,52.3,52.3,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000059,나사렛대학교,충남,사립,대학원,292,0,260,251,9,86,89,5,5,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000189,남서울대학교,충남,사립,대학원,390,0,531,265,266,67.9,136.2,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000094,선문대학교,충남,사립,대학원,604,0,334,332,2,55,55.3,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000104,순천향대학교,충남,사립,대학원,1188,0,1079,944,135,79.5,90.8,6,6,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000128,중부대학교,충남,사립,대학원,1238,0,1641,1184,457,95.6,132.6,4,4,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000225,청운대학교,충남,사립,대학원,120,0,299,107,192,89.2,249.2,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000141,한국기술교육대학교,충남,사립,대학원,502,0,565,390,175,77.7,112.5,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000149,한서대학교,충남,사립,대학원,382,0,508,292,216,76.4,133,5,5,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000159,호서대학교,충남,사립,대학원,1308,0,1387,1046,341,80,106,10,10,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000557,가톨릭꽃동네대학교,충북,사립,대학원,100,0,67,67,0,67,67,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000058,극동대학교,충북,사립,대학원,256.5,0,133,109,24,42.5,51.9,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000093,서원대학교,충북,사립,대학원,222.5,0,145,137,8,61.6,65.2,2,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000099,세명대학교,충북,사립,대학원,229.5,0,313,214,99,93.2,136.4,3,2,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000113,유원대학교,충북,사립,대학원,60,0,61,58,3,96.7,101.7,1,1,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000183,중원대학교,충북,사립,대학원,94,0,309,97,212,103.2,328.7,3,3,Y,2026-08-15T09:17:42.571Z
2022,graduate,0000132,청주대학교,충북,사립,대학원,580.5,0,760,394,366,67.9,130.9,5,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000513,가톨릭관동대학교,강원,사립,대학,8912.5,0,7293,6741.5,551.5,75.6,81.8,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000041,경동대학교,강원,사립,대학,6928.5,0,7090,6122,968,88.4,102.3,4,0,Y,2026-08-15T09:17:42.571Z
2022,combined,0000086,상지대학교,강원,사립,대학,8730.5,0,6480.5,6003,477.5,68.8,74.2,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000147,한라대학교,강원,사립,대학,3592.5,0,3076,2852.5,223.5,79.4,85.6,1,1,Y,2026-08-15T09:17:42.571Z
2022,combined,0000148,한림대학교,강원,사립,대학,8055,0,8152,7401.5,750.5,91.9,101.2,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000044,가천대학교,경기,사립,대학,17473,0,21441,17123.5,4317.5,98,122.7,1,9,Y,2026-08-15T09:17:42.571Z
2022,combined,0000034,가톨릭대학교,경기,사립,대학,9949,0,10215,9017.5,1197.5,90.6,102.7,3,15,Y,2026-08-15T09:17:42.571Z
2022,combined,0000036,강남대학교,경기,사립,대학,6571,0,6497.5,6013.5,484,91.5,98.9,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000039,경기대학교,경기,사립,대학,14050,0,15241,12922.5,2318.5,92,108.5,2,10,Y,2026-08-15T09:17:42.571Z
2022,combined,0000060,단국대학교,경기,사립,대학,23325.5,0,25622.5,22202.5,3420,95.2,109.8,2,13,Y,2026-08-15T09:17:42.571Z
2022,combined,0000068,대진대학교,경기,사립,대학,7623,0,7704,6717.5,986.5,88.1,101.1,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000078,루터대학교,경기,사립,대학,405,0,380.5,373,7.5,92.1,94,1,1,Y,2026-08-15T09:17:42.571Z
2022,combined,0000079,명지대학교,경기,사립,대학,13251.5,0,15579,12062.5,3516.5,91,117.6,2,9,Y,2026-08-15T09:17:42.571Z
2022,combined,0000090,서울신학대학교,경기,사립,대학,2804.5,0,2762.5,2600,162.5,92.7,98.5,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000092,서울장신대학교,경기,사립,대학,787,0,663.5,638,25.5,81.1,84.3,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000095,성결대학교,경기,사립,대학,5515,0,5533,5125.5,407.5,92.9,100.3,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000101,수원가톨릭대학교,경기,사립,대학,435,0,160.5,155,5.5,35.6,36.9,1,1,Y,2026-08-15T09:17:42.571Z
2022,combined,0000102,수원대학교,경기,사립,대학,9951,0,9169,8425.5,743.5,84.7,92.1,1,14,Y,2026-08-15T09:17:42.571Z
2022,combined,0000509,신한대학교,경기,사립,대학,6076,0,6440.5,5555,885.5,91.4,106,2,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000558,아신대학교,경기,사립,대학,1485,0,1053.5,971,82.5,65.4,70.9,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000108,아주대학교,경기,사립,대학,11676.5,0,13233,11242.5,1990.5,96.3,113.3,1,14,Y,2026-08-15T09:17:42.571Z
2022,combined,0000109,안양대학교,경기,사립,대학,5328,16,4901.5,4586.5,315,86.3,92.3,2,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000115,용인대학교,경기,사립,대학,6203,0,5910.5,5414,496.5,87.3,95.3,1,8,Y,2026-08-15T09:17:42.571Z
2022,combined,0000130,중앙승가대학교,경기,사립,대학,570,0,168.5,168.5,0,29.6,29.6,1,1,Y,2026-08-15T09:17:42.571Z
2022,combined,0000139,차의과학대학교,경기,사립,대학,3183.5,0,3336.5,3132.5,204,98.4,104.8,1,9,Y,2026-08-15T09:17:42.571Z
2022,combined,0000136,칼빈대학교,경기,사립,대학,610,0,1054.5,518,536.5,84.9,172.9,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000138,평택대학교,경기,사립,대학,3969.5,12.5,3645,3148.5,496.5,79.6,92.1,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000562,한국공학대학교,경기,사립,대학,5842,0,7149,5767.5,1381.5,98.7,122.4,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000144,한국항공대학교,경기,사립,대학,3986,0,4368.5,3811,557.5,95.6,109.6,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000151,한세대학교,경기,사립,대학,3132,0,3048,2730,318,87.2,97.3,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000152,한신대학교,경기,사립,대학,5216,0,5517.5,4905.5,612,94,105.8,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000156,협성대학교,경기,사립,대학,4404,0,4298,3828.5,469.5,86.9,97.6,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000567,화성의과학대학교,경기,사립,대학,984,26,403.5,378,25.5,39.5,42.1,1,0,Y,2026-08-15T09:17:42.571Z
2022,combined,0000032,가야대학교,경남,사립,대학,2456.5,0,1969.5,1790,179.5,72.9,80.2,2,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000040,경남대학교,경남,사립,대학,12413.5,0,11203.5,10313,890.5,83.1,90.3,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000167,부산장신대학교,경남,사립,대학,459,0,329.5,326,3.5,71,71.8,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000181,영산대학교,경남,사립,대학,176,0,196,162,34,92,111.4,2,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000122,인제대학교,경남,사립,대학,10097.5,0,9207.5,8316,891.5,82.4,91.2,2,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000193,창신대학교,경남,사립,대학,2142.5,0,1951,1813.5,137.5,84.6,91.1,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,0,,,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000188,경운대학교,경북,사립,대학,4896,0,4255.5,4044.5,211,82.6,86.9,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000045,경일대학교,경북,사립,대학,6528,0,6962,6056,906,92.8,106.6,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000046,경주대학교,경북,사립,대학,3239.5,117,750.5,584.5,166,18.7,24,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000185,김천대학교,경북,사립,대학,3078.5,0.5,2654,2288,366,74.3,86.2,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000063,대구가톨릭대학교,경북,사립,대학,13293,0,12485.5,11616,869.5,87.4,93.9,1,10,Y,2026-08-15T09:17:42.571Z
2022,combined,0000061,대구대학교,경북,사립,대학,17656.5,0,17174.5,15021.5,2153,85.1,97.3,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000062,대구예술대학교,경북,사립,대학,1627,0,660,649,11,39.9,40.6,1,0,Y,2026-08-15T09:17:42.571Z
2022,combined,0000042,대구한의대학교,경북,사립,대학,6597,0,6368.5,5713,655.5,86.6,96.5,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000065,대신대학교,경북,사립,대학,689,0,602.5,594,8.5,86.2,87.4,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000076,동양대학교,경북,사립,대학,4313,0,3791.5,3563.5,228,82.6,87.9,2,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000111,영남대학교,경북,사립,대학,21817,0,22036,19735.5,2300.5,90.5,101,1,8,Y,2026-08-15T09:17:42.571Z
2022,combined,0000112,영남신학대학교,경북,사립,대학,784,0,709.5,678.5,31,86.5,90.5,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000119,위덕대학교,경북,사립,대학,3480,0,2823.5,2686,137.5,77.2,81.1,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000140,포항공과대학교,경북,사립,대학,3666,0,3267.5,3143.5,124,85.7,89.1,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000146,한동대학교,경북,사립,대학,3407,0,4207,3697,510,108.5,123.5,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000052,광신대학교,광주,사립,대학,1087,0,953.5,929.5,24,85.5,87.7,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000176,광주대학교,광주,사립,대학,6920.5,0,6635,6183,452,89.3,95.9,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000055,광주여자대학교,광주,사립,대학,3835,0,3919.5,3502,417.5,91.3,102.2,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000162,남부대학교,광주,사립,대학,3096.5,2,3445,2829,616,91.4,111.3,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000187,송원대학교,광주,사립,대학,3080,0,3054.5,2654,400.5,86.2,99.2,1,1,Y,2026-08-15T09:17:42.571Z
2022,combined,0000127,조선대학교,광주,사립,대학,20399.5,0,19368.5,17594.5,1774,86.2,94.9,1,8,Y,2026-08-15T09:17:42.571Z
2022,combined,0000157,호남대학교,광주,사립,대학,6875,0,7675,6315.5,1359.5,91.9,111.6,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000158,호남신학대학교,광주,사립,대학,1025,0,805,802.5,2.5,78.3,78.5,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000048,계명대학교,대구,사립,대학,21009.5,0,22301.5,19713.5,2588,93.8,106.1,1,9,Y,2026-08-15T09:17:42.571Z
2022,combined,0000067,대전대학교,대전,사립,대학,9051,0,8941,8159.5,781.5,90.2,98.8,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000182,대전신학대학교,대전,사립,대학,322,0,149,149,0,46.3,46.3,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000080,목원대학교,대전,사립,대학,8165,0,7615,6844.5,770.5,83.8,93.3,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000081,배재대학교,대전,사립,대학,8786,0,8082.5,7347,735.5,83.6,92,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000184,우송대학교,대전,사립,대학,8250,0,9638.5,7300.5,2338,88.5,116.8,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000120,을지대학교,대전,사립,대학,4518,0,4619,4239,380,93.8,102.2,3,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000551,한국침례신학대학교,대전,사립,대학,2187.5,0,1660,1620.5,39.5,74.1,75.9,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000145,한남대학교,대전,사립,대학,11924,0,11663,10553,1110,88.5,97.8,1,5,Y,2026-08-15T09:17:42.571Z
2022,combined,0000043,경성대학교,부산,사립,대학,12073.5,0,12161.5,10549.5,1612,87.4,100.7,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000050,고신대학교,부산,사립,대학,4784,0,4393,4171.5,221.5,87.2,91.8,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000180,동명대학교,부산,사립,대학,7374,0,7451,6326.5,1124.5,85.8,101,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000073,동서대학교,부산,사립,대학,9701.5,0,9474.5,8416.5,1058,86.8,97.7,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000075,동아대학교,부산,사립,대학,18712,0,19504,17457,2047,93.3,104.2,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000077,동의대학교,부산,사립,대학,15454,0,15167,13869.5,1297.5,89.7,98.1,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000082,부산가톨릭대학교,부산,사립,대학,3796.5,0,3824.5,3372,452.5,88.8,100.7,1,1,Y,2026-08-15T09:17:42.571Z
2022,combined,0000083,부산외국어대학교,부산,사립,대학,7687,0,7374.5,6399,975.5,83.2,95.9,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000106,신라대학교,부산,사립,대학,9143,0,8072.5,7153.5,919,78.2,88.3,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000035,감리교신학대학교,서울,사립,대학,1462,0,1303,1266,37,86.6,89.1,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000565,강서대학교,서울,사립,대학,1280.5,0,1725,1159.5,565.5,90.6,134.7,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000037,건국대학교,서울,사립,대학,23485.5,0,26269,22473,3796,95.7,111.9,2,17,Y,2026-08-15T09:17:42.571Z
2022,combined,0000047,경희대학교,서울,사립,대학,25726.5,0,33506.5,24275,9231.5,94.4,130.2,1,15,Y,2026-08-15T09:17:42.571Z
2022,combined,0000049,고려대학교,서울,사립,대학,31934.5,0,35674.5,30091,5583.5,94.2,111.7,2,23,Y,2026-08-15T09:17:42.571Z
2022,combined,0000053,광운대학교,서울,사립,대학,8314.5,0,9452.5,7591,1861.5,91.3,113.7,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000056,국민대학교,서울,사립,대학,14549,0,17734.5,13968.5,3766,96,121.9,1,15,Y,2026-08-15T09:17:42.571Z
2022,combined,0000070,덕성여자대학교,서울,사립,대학,5052,0,5517.5,5047.5,470,99.9,109.2,1,2,Y,2026-08-15T09:17:42.571Z
2022,combined,0000071,동국대학교,서울,사립,대학,22396,0,24090,20091,3999,89.7,107.6,2,17,Y,2026-08-15T09:17:42.571Z
2022,combined,0000072,동덕여자대학교,서울,사립,대학,6715.5,0,6974,6205.5,768.5,92.4,103.8,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000084,삼육대학교,서울,사립,대학,5134,0,5735.5,4938.5,797,96.2,111.7,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000085,상명대학교,서울,사립,대학,11791.5,0,12604.5,10484,2120.5,88.9,106.9,2,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000087,서강대학교,서울,사립,대학,10181,0,10849.5,8601,2248.5,84.5,106.6,1,12,Y,2026-08-15T09:17:42.571Z
2022,combined,0000088,서경대학교,서울,사립,대학,5504,0,6727.5,5320,1407.5,96.7,122.2,1,4,Y,2026-08-15T09:17:42.571Z
2022,combined,0000069,서울기독대학교,서울,사립,대학,819,0,577,547.5,29.5,66.8,70.5,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000091,서울여자대학교,서울,사립,대학,7064,0,6878,6285.5,592.5,89,97.4,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000539,서울한영대학교,서울,사립,대학,895,0,883.5,751.5,132,84,98.7,1,3,Y,2026-08-15T09:17:42.571Z
2022,combined,0000096,성공회대학교,서울,사립,대학,2474,0,2173,2048.5,124.5,82.8,87.8,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000097,성균관대학교,서울,사립,대학,21146,0,26260,19704.5,6555.5,93.2,124.2,1,18,Y,2026-08-15T09:17:42.571Z
2022,combined,0000098,성신여자대학교,서울,사립,대학,9647,0,9476.5,8636,840.5,89.5,98.2,1,6,Y,2026-08-15T09:17:42.571Z
2022,combined,0000100,세종대학교,서울,사립,대학,12207,0,14154.5,11172.5,2982,91.5,116,1,7,Y,2026-08-15T09:17:42.571Z
2022,combined,0000103,숙명여자대학교,서울,사립,대학,11870.5,0,11951.5,10544.5,1407,88.8,100.7,1,10,Y,2026-08-15T09:17:42.571Z
